machine,app,ranks,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,rp
corona,kripke.exe,1,644000000,983952511,408773805,2566000000,60473848,-1,-1,-1,-1,-1,-1,547522,3059100,1366218098,1
corona,kripke.exe,1,654000000,1009500324,418594366,2616000000,65530186,-1,-1,-1,-1,-1,-1,547488,3059100,1422250461,1.501501502
corona,kripke.exe,1,670000000,1030813799,423892147,2664000000,62147932,-1,-1,-1,-1,-1,-1,539850,3059100,1489513973,1.750750751
corona,kripke.exe,1,714000000,1126157876,443708197,2808000000,64389242,-1,-1,-1,-1,-1,-1,541382,3059100,1662189871,2.501501502
corona,kripke.exe,1,748000000,1192966366,465555917,2938000000,67332976,-1,-1,-1,-1,-1,-1,542519,3059100,1792636060,3.003003003
corona,kripke.exe,1,354000000,493846722,279894730,1574000000,39605521,-1,-1,-1,-1,-1,-1,538314,3059100,399880059,0.666
corona,kripke.exe,1,356000000,499089555,282694039,1584000000,41836132,-1,-1,-1,-1,-1,-1,547476,3059100,412190679,1
corona,kripke.exe,1,374000000,516175665,285882907,1666000000,40470503,-1,-1,-1,-1,-1,-1,539850,3059100,444753894,1.332
corona,kripke.exe,1,382000000,1,289134129,1696000000,41058085,-1,-1,-1,-1,-1,-1,541382,3059100,481578408,1.666
corona,kripke.exe,1,396000000,549908725,295014125,1736000000,42129217,-1,-1,-1,-1,-1,-1,547522,3059100,532821366,1.666
corona,kripke.exe,1,414000000,629778778,368388440,1922000000,60454345,-1,-1,-1,-1,-1,-1,542519,3059100,807397663,1.332
corona,kripke.exe,1,426000000,646638369,373582581,1956000000,61694035,-1,-1,-1,-1,-1,-1,539850,3059100,855340261,1
corona,kripke.exe,1,440000000,680455191,379862443,2004000000,60034469,-1,-1,-1,-1,-1,-1,547486,3059100,904646058,1.501501502
corona,kripke.exe,1,466000000,726534966,389061481,2094000000,63707082,-1,-1,-1,-1,-1,-1,547500,3059100,1012230627,2.332
corona,kripke.exe,1,502000000,788183537,402032727,2218000000,63144172,-1,-1,-1,-1,-1,-1,547488,3059100,1149759432,2.501501502
corona,kripke.exe,1,332000000,445901097,242795348,1424000000,29930675,-1,-1,-1,-1,-1,-1,547115,3059100,274677923,1
corona,kripke.exe,1,330000000,446517427,243857531,1432000000,30562266,-1,-1,-1,-1,-1,-1,547498,3059100,277673575,0.666
corona,kripke.exe,1,334000000,450440941,243771898,1434000000,28813643,-1,-1,-1,-1,-1,-1,547498,3059100,284592327,0.750750751
corona,kripke.exe,1,340000000,464589925,246763929,1456000000,29359766,-1,-1,-1,-1,-1,-1,547486,3059100,310541280,1
corona,kripke.exe,1,340000000,467912197,249225406,1460000000,28944091,-1,-1,-1,-1,-1,-1,538330,3059100,321609533,1
corona,kripke.exe,1,350000000,447441662,238604516,1464000000,26016440,-1,-1,-1,-1,-1,-1,539850,3059100,331314668,0.666
corona,kripke.exe,1,354000000,453934815,239997573,1482000000,27261217,-1,-1,-1,-1,-1,-1,547115,3059100,347410445,1
corona,kripke.exe,1,348000000,465834531,244115123,1446000000,26843285,-1,-1,-1,-1,-1,-1,547488,3059100,372357565,1
corona,kripke.exe,1,368000000,485929237,248281987,1532000000,26966357,-1,-1,-1,-1,-1,-1,538330,3059100,408670380,1.332
corona,kripke.exe,1,382000000,506185868,253269471,1576000000,27559372,-1,-1,-1,-1,-1,-1,539850,3059100,455857755,1.332
corona,kripke.exe,1,386000000,533114671,276865826,1604000000,35569208,-1,-1,-1,-1,-1,-1,541382,3059100,551439035,0.750750751
corona,kripke.exe,1,400000000,554270368,281280351,1646000000,34098815,-1,-1,-1,-1,-1,-1,544446,3059100,593384507,1.666
corona,kripke.exe,1,416000000,574452118,288920386,1694000000,36117061,-1,-1,-1,-1,-1,-1,541370,3059100,649345982,1.250750751
corona,kripke.exe,1,442000000,632684044,298533738,1790000000,37234819,-1,-1,-1,-1,-1,-1,538318,3059100,764455029,3
corona,kripke.exe,1,472000000,688724086,311302519,1894000000,38732723,-1,-1,-1,-1,-1,-1,544448,3059100,872969279,2.252252252
corona,kripke.exe,1,320000000,420942712,220237050,1334000000,21363885,-1,-1,-1,-1,-1,-1,547500,3059100,245196399,0.5
corona,kripke.exe,1,322000000,417860187,221044145,1342000000,22214281,-1,-1,-1,-1,-1,-1,547500,3059100,254194353,0.5
corona,kripke.exe,1,322000000,427357203,223088049,1344000000,21848724,-1,-1,-1,-1,-1,-1,547522,3059100,260497427,0.666
corona,kripke.exe,1,328000000,435946823,224516724,1362000000,22125552,-1,-1,-1,-1,-1,-1,545583,3059100,285575871,0.666
corona,kripke.exe,1,334000000,443485559,227071294,1380000000,4352852,-1,-1,-1,-1,-1,-1,544434,3059100,301749014,1
