machine,Kernel,Kernel,Basic_ARRAY_OF_PTRS,Basic_COPY8,Basic_DAXPY,Basic_DAXPY_ATOMIC,Basic_EMPTY,Basic_IF_QUAD,Basic_INDEXLIST,Basic_INDEXLIST_3LOOP,Basic_INIT3,Basic_INIT_VIEW1D,Basic_INIT_VIEW1D_OFFSET,Basic_MAT_MAT_SHARED,Basic_MULADDSUB,Basic_NESTED_INIT,Basic_PI_ATOMIC,Basic_PI_REDUCE,Basic_REDUCE3_INT,Basic_REDUCE_STRUCT,Basic_TRAP_INT,Basic_MULTI_REDUCE,Lcals_DIFF_PREDICT,Lcals_EOS,Lcals_FIRST_DIFF,Lcals_FIRST_MIN,Lcals_FIRST_SUM,Lcals_GEN_LIN_RECUR,Lcals_HYDRO_1D,Lcals_HYDRO_2D,Lcals_INT_PREDICT,Lcals_PLANCKIAN,Lcals_TRIDIAG_ELIM,Polybench_2MM,Polybench_3MM,Polybench_ADI,Polybench_ATAX,Polybench_FDTD_2D,Polybench_FLOYD_WARSHALL,Polybench_GEMM,Polybench_GEMVER,Polybench_GESUMMV,Polybench_HEAT_3D,Polybench_JACOBI_1D,Polybench_JACOBI_2D,Polybench_MVT,Stream_ADD,Stream_COPY,Stream_DOT,Stream_MUL,Stream_TRIAD,Apps_CONVECTION3DPA,Apps_DEL_DOT_VEC_2D,Apps_DIFFUSION3DPA,Apps_EDGE3D,Apps_ENERGY,Apps_FEMSWEEP,Apps_FIR,Apps_LTIMES,Apps_LTIMES_NOVIEW,Apps_MASS3DEA,Apps_MASS3DPA,Apps_MATVEC_3D_STENCIL,Apps_NODAL_ACCUMULATION_3D,Apps_PRESSURE,Apps_VOL3D,Apps_ZONAL_ACCUMULATION_3D,Algorithm_SCAN,Algorithm_SORT,Algorithm_SORTPAIRS,Algorithm_REDUCE_SUM,Algorithm_MEMSET,Algorithm_MEMCPY,Algorithm_ATOMIC,Algorithm_HISTOGRAM,Comm_HALO_PACKING,Comm_HALO_PACKING_FUSED
boraxo,Base_Seq,default,0.221132,0.112170,0.088225,0.087943,0.109282,0.135532,0.163034,0.057316,0.256479,0.227818,0.227919,0.134938,0.174898,0.097183,0.010938,0.010948,0.002192,0.008950,0.027338,0.049311,0.374762,0.179376,0.363153,0.043736,0.365924,0.378770,0.265342,0.406302,0.478171,0.086161,0.354776,0.766199,1.128081,0.132544,0.033790,0.208093,1.017294,0.860082,0.009184,0.021319,0.279305,0.640634,0.866973,0.034011,0.259918,0.335415,0.353798,0.325891,0.261627,0.041234,0.317531,0.188030,6.065727,0.555946,0.000000,0.140049,0.372093,0.404806,0.000000,0.035960,0.607483,0.211088,0.384694,0.450787,0.076691,0.043850,0.526285,0.590209,0.005496,0.009112,0.017868,Not run,0.029817,0.049904,Not run
boraxo,Base_Seq,default,0.221616,0.112534,0.088504,0.088430,0.109228,0.135549,0.163133,0.056640,0.259005,0.228777,0.227867,0.134104,0.176323,0.097647,0.010935,0.010959,0.002229,0.009124,0.027361,0.049865,0.378320,0.179382,0.363345,0.043758,0.366695,0.378129,0.266744,0.406905,0.477502,0.086257,0.354255,0.755429,1.105667,0.132577,0.033860,0.211122,0.998910,0.856860,0.009198,0.021002,0.277150,0.590384,0.826368,0.033658,0.262705,0.328294,0.350733,0.321496,0.261749,0.041286,0.317443,0.187699,6.069874,0.555839,0.000000,0.140003,0.372263,0.407232,0.000000,0.035603,0.606435,0.211066,0.384802,0.449049,0.076574,0.043832,0.526312,0.589823,0.005483,0.009229,0.017794,Not run,0.029713,0.047722,Not run
boraxo,Base_Seq,default,0.222556,0.113065,0.088403,0.087876,0.109224,0.135560,0.163130,0.056674,0.253816,0.241145,0.237934,0.131686,0.176566,0.099074,0.010935,0.010934,0.002158,0.008953,0.027311,0.049315,0.373876,0.179645,0.357091,0.043785,0.359069,0.369422,0.266544,0.401367,0.475476,0.086066,0.351121,0.751228,1.112347,0.132557,0.035529,0.209101,1.035727,0.954990,0.009655,0.021269,0.277049,0.568309,0.821498,0.037828,0.266104,0.314874,0.348633,0.318865,0.263209,0.041969,0.317404,0.189005,6.079420,0.558257,0.000000,0.140166,0.372116,0.405033,0.000000,0.036007,0.610333,0.211152,0.379239,0.450661,0.077058,0.043902,0.526260,0.589977,0.005636,0.009555,0.017528,Not run,0.029852,0.050093,Not run
boraxo,Base_Seq,default,0.226044,0.121921,0.087578,0.087311,0.109224,0.135994,0.163336,0.056747,0.250139,0.235841,0.235981,0.132010,0.172772,0.099748,0.010929,0.010963,0.002271,0.008768,0.027402,0.049880,0.376303,0.179484,0.351234,0.043745,0.353907,0.370946,0.263380,0.406615,0.488143,0.087011,0.355681,0.757296,1.107580,0.133863,0.034353,0.204815,1.013410,0.872508,0.009320,0.021089,0.275086,0.562037,0.773154,0.034111,0.262498,0.315868,0.348781,0.316654,0.262782,0.041353,0.318758,0.186445,6.070006,0.572749,0.000000,0.140092,0.372229,0.407047,0.000000,0.035567,0.622535,0.211119,0.392758,0.450432,0.076447,0.043796,0.526358,0.590121,0.005545,0.009595,0.017581,Not run,0.029733,0.050869,Not run
boraxo,Base_Seq,default,0.223497,0.113026,0.088879,0.088349,0.109254,0.135406,0.163158,0.056301,0.255809,0.227917,0.227948,0.130725,0.174944,0.096965,0.010932,0.010933,0.002192,0.008874,0.027323,0.049296,0.361803,0.177461,0.361351,0.043771,0.363088,0.376025,0.265015,0.399431,0.476937,0.086369,0.353172,0.776558,1.104671,0.132567,0.033819,0.207289,0.999516,0.922752,0.009203,0.020972,0.277977,0.602738,0.828236,0.033467,0.261151,0.322915,0.349956,0.321380,0.261900,0.040881,0.317395,0.188511,6.071959,0.557387,0.000000,0.140022,0.371927,0.404963,0.000000,0.035271,0.606248,0.211159,0.383161,0.450739,0.076877,0.043864,0.526252,0.590552,0.005488,0.009080,0.018033,Not run,0.029799,0.049526,Not run
boraxo,Base_Seq,default,0.223359,0.112460,0.087460,0.087354,0.109240,0.135556,0.163119,0.056544,0.248901,0.229110,0.232653,0.133526,0.168913,0.097410,0.010939,0.010941,0.002044,0.008759,0.027337,0.049325,0.385531,0.175517,0.351309,0.043742,0.353383,0.360104,0.263731,0.406802,0.476074,0.086167,0.351019,0.749650,1.098095,0.132329,0.033924,0.204644,1.014789,0.860811,0.009240,0.021255,0.270807,0.560149,0.765371,0.033509,0.262195,0.315794,0.349301,0.316082,0.262088,0.040076,0.317652,0.187073,6.071373,0.551931,0.000000,0.140059,0.371855,0.404999,0.000000,0.035843,0.609992,0.211152,0.374611,0.450656,0.076872,0.043807,0.526051,0.589508,0.005490,0.009162,0.017512,Not run,0.029812,0.050427,Not run
boraxo,Base_Seq,default,0.223098,0.112664,0.087274,0.087171,0.109237,0.135346,0.163076,0.056767,0.243254,0.229616,0.235176,0.133603,0.166506,0.097531,0.010933,0.010959,0.002222,0.008741,0.027381,0.049854,0.384415,0.175148,0.349975,0.043736,0.351413,0.354417,0.262158,0.408339,0.476078,0.086123,0.350262,0.749336,1.098439,0.132223,0.034113,0.201831,1.021986,0.860610,0.009267,0.021412,0.273434,0.560984,0.766791,0.033737,0.262114,0.314878,0.348592,0.315121,0.261536,0.039469,0.317559,0.186305,6.066433,0.554261,0.000000,0.139982,0.372094,0.407128,0.000000,0.035697,0.606739,0.211093,0.372076,0.448861,0.076276,0.043793,0.526288,0.589313,0.005475,0.009150,0.017503,Not run,0.029718,0.048072,Not run
boraxo,Base_Seq,default,0.224611,0.113573,0.087479,0.087281,0.109243,0.135380,0.163070,0.056552,0.244827,0.229160,0.229322,0.131599,0.169441,0.097546,0.010937,0.010935,0.002168,0.008799,0.027311,0.049307,0.383874,0.175638,0.351293,0.043738,0.352146,0.358268,0.266101,0.402165,0.473650,0.085917,0.351249,0.749117,1.098258,0.132326,0.034010,0.204090,1.021988,0.860371,0.009147,0.021009,0.271036,0.560160,0.765229,0.033765,0.262604,0.314717,0.349148,0.314960,0.261998,0.040126,0.317536,0.186486,6.070870,0.551917,0.000000,0.140048,0.372250,0.395954,0.000000,0.035906,0.608400,0.211292,0.373261,0.450705,0.076844,0.043834,0.526229,0.589411,0.005488,0.009221,0.017537,Not run,0.029794,0.050082,Not run
boraxo,Base_Seq,default,0.227382,0.122499,0.087333,0.087089,0.109229,0.135385,0.163160,0.056718,0.243575,0.235879,0.235837,0.131768,0.169207,0.100066,0.010931,0.010960,0.002287,0.008729,0.027381,0.049849,0.370797,0.177229,0.350471,0.043746,0.353153,0.362711,0.261371,0.404596,0.488783,0.086989,0.351925,0.760241,1.111061,0.133430,0.034416,0.203425,1.012011,0.876509,0.009380,0.021046,0.273763,0.559962,0.771783,0.033916,0.261336,0.315092,0.347621,0.315988,0.261417,0.039939,0.318325,0.186716,6.072187,0.570170,0.000000,0.140007,0.372109,0.407003,0.000000,0.035531,0.622682,0.211145,0.377168,0.448829,0.077376,0.043796,0.526256,0.590355,0.005516,0.010134,0.017539,Not run,0.029737,0.050748,Not run
boraxo,Base_Seq,default,0.220399,0.112429,0.087298,0.087123,0.109227,0.135318,0.163256,0.056421,0.243481,0.230690,0.229107,0.134535,0.167098,0.097718,0.010934,0.010933,0.002207,0.008734,0.027315,0.049306,0.383067,0.175163,0.349981,0.043745,0.351355,0.354682,0.262070,0.399416,0.473889,0.086091,0.350292,0.749243,1.098275,0.132287,0.033941,0.201921,1.003853,0.860579,0.009165,0.021034,0.270869,0.560001,0.766091,0.033595,0.261977,0.314607,0.348320,0.315152,0.261484,0.039806,0.317586,0.186269,6.060465,0.552078,0.000000,0.140000,0.371964,0.405000,0.000000,0.035286,0.609729,0.211192,0.372270,0.450795,0.076721,0.043790,0.526274,0.589583,0.005483,0.009187,0.017503,Not run,0.029807,0.049802,Not run
corona-cpu,Base_Seq,default,0.146372,0.069779,0.026027,0.027231,0.038423,0.120764,0.134225,0.131069,0.151342,0.390518,0.391083,0.076614,0.095196,0.127477,0.020231,0.020917,0.004664,0.003164,0.052281,0.043057,0.210961,0.101025,0.115049,0.017618,0.117253,0.197009,0.148486,0.235717,0.318926,0.029821,0.166915,0.490943,0.749230,0.120858,0.021264,0.111549,0.443740,0.592257,0.005219,0.012585,0.184190,0.336148,0.525197,0.019715,0.161784,0.095354,0.119482,0.093604,0.163320,0.053946,0.183569,0.313884,4.463731,0.494451,0.000000,0.061048,0.228769,0.226371,0.000000,0.031205,0.434049,0.166872,0.248569,0.264251,0.048237,0.024088,0.410372,0.458247,0.002843,0.003176,0.005449,Not run,0.026573,0.030352,Not run
corona-cpu,Base_Seq,default,0.145549,0.069996,0.026574,0.027155,0.037841,0.124777,0.134407,0.131522,0.151810,0.387759,0.387585,0.077246,0.101855,0.136863,0.019651,0.019459,0.004717,0.003206,0.052237,0.042495,0.212015,0.112639,0.114339,0.017683,0.113014,0.190807,0.102300,0.235776,0.315562,0.032248,0.191026,0.491946,0.746933,0.119506,0.020812,0.074002,0.507015,0.590413,0.005337,0.013758,0.126992,0.246992,0.407203,0.019550,0.085975,0.095202,0.119638,0.097322,0.087035,0.049310,0.181075,0.290615,4.466698,0.483535,0.000000,0.060957,0.228764,0.227358,0.000000,0.030869,0.434341,0.166689,0.243146,0.261061,0.048338,0.024083,0.411218,0.459029,0.002845,0.003243,0.005353,Not run,0.026453,0.022756,Not run
corona-cpu,Base_Seq,default,0.147858,0.070162,0.025960,0.027283,0.038339,0.117154,0.134763,0.130500,0.148996,0.391178,0.392279,0.076520,0.095419,0.126151,0.020630,0.020437,0.000989,0.003287,0.053024,0.041734,0.218596,0.093644,0.114090,0.017844,0.116408,0.176930,0.098684,0.220827,0.318623,0.029010,0.182313,0.488046,0.743648,0.109926,0.020662,0.076624,0.379019,0.592580,0.005309,0.011643,0.127473,0.230607,0.418858,0.019602,0.093916,0.103025,0.120018,0.097137,0.093061,0.039360,0.179391,0.206615,4.457701,0.469330,0.000000,0.060900,0.229246,0.226594,0.000000,0.031170,0.433914,0.167441,0.228684,0.263110,0.047919,0.024116,0.409952,0.460216,0.002850,0.003283,0.006054,Not run,0.026748,0.020153,Not run
corona-cpu,Base_Seq,default,0.145451,0.069822,0.026973,0.027958,0.038184,0.121987,0.134041,0.132516,0.157681,0.388189,0.389438,0.077582,0.099460,0.125531,0.020227,0.019962,0.004674,0.003861,0.052379,0.042803,0.214874,0.106142,0.115159,0.017556,0.115226,0.186973,0.130785,0.235491,0.319301,0.031711,0.180654,0.488124,0.749111,0.118156,0.021049,0.095120,0.487425,0.593406,0.005319,0.013323,0.126448,0.229466,0.406277,0.019551,0.097969,0.096349,0.120015,0.148680,0.096770,0.048500,0.184077,0.292364,4.450241,0.503369,0.000000,0.061189,0.229189,0.225498,0.000000,0.031299,0.433834,0.167124,0.249421,0.263929,0.049067,0.023961,0.411600,0.461751,0.002838,0.003246,0.005513,Not run,0.026522,0.028897,Not run
corona-cpu,Base_Seq,default,0.147248,0.069090,0.026114,0.027009,0.038153,0.112359,0.133243,0.130776,0.153050,0.388161,0.390828,0.075691,0.096603,0.125978,0.020134,0.020282,0.001068,0.003256,0.051889,0.042727,0.217996,0.097608,0.114428,0.017578,0.113261,0.187620,0.101712,0.219516,0.319556,0.030315,0.190000,0.486182,0.737439,0.109599,0.021163,0.076291,0.381819,0.592119,0.005231,0.011461,0.128690,0.231019,0.407179,0.019584,0.095133,0.095104,0.120119,0.093476,0.095590,0.044473,0.177310,0.207549,4.466242,0.481206,0.000000,0.060830,0.228898,0.227344,0.000000,0.031567,0.434577,0.166368,0.237812,0.264633,0.047582,0.024080,0.411682,0.459604,0.002847,0.003249,0.005522,Not run,0.026413,0.019883,Not run
corona-cpu,Base_Seq,default,0.140425,0.077076,0.029609,0.031329,0.037813,0.120934,0.133296,0.130146,0.173427,0.383013,0.382829,0.076156,0.115791,0.136602,0.020530,0.020035,0.001097,0.003579,0.052228,0.041746,0.207555,0.118011,0.130043,0.017445,0.136319,0.210498,0.147800,0.241391,0.318561,0.031376,0.226404,0.483502,0.744705,0.119631,0.020997,0.113597,0.364126,0.591412,0.005312,0.011442,0.127798,0.211562,0.404251,0.019611,0.183828,0.112587,0.135500,0.139196,0.182018,0.048292,0.183869,0.201498,4.429838,0.526813,0.000000,0.060918,0.227694,0.227496,0.000001,0.031290,0.437420,0.166227,0.269407,0.262763,0.051149,0.024477,0.411131,0.463013,0.002914,0.003146,0.006320,Not run,0.026672,0.020750,Not run
corona-cpu,Base_Seq,default,0.146839,0.067590,0.026821,0.027542,0.038446,0.117850,0.134262,0.132260,0.154649,0.389346,0.390795,0.076805,0.099605,0.136430,0.020535,0.020361,0.004979,0.003252,0.052473,0.043306,0.217753,0.099508,0.114898,0.017736,0.115854,0.179864,0.123347,0.231596,0.329427,0.031473,0.207809,0.492470,0.749887,0.125508,0.020922,0.103255,0.382073,0.597024,0.005267,0.011520,0.131536,0.232114,0.407355,0.019695,0.135000,0.095852,0.120802,0.094746,0.140005,0.052496,0.185654,0.322397,4.482305,0.505070,0.000000,0.060851,0.229284,0.227570,0.000000,0.031470,0.435689,0.167428,0.253649,0.265151,0.048885,0.024157,0.412676,0.460200,0.002906,0.003280,0.005334,Not run,0.026947,0.021815,Not run
corona-cpu,Base_Seq,default,0.146956,0.070157,0.025929,0.026882,0.038612,0.114213,0.134333,0.132129,0.157544,0.391061,0.391893,0.077386,0.102775,0.126753,0.019974,0.020099,0.004942,0.003268,0.054024,0.043087,0.216135,0.107993,0.113261,0.017961,0.114810,0.182299,0.103530,0.237465,0.319725,0.031183,0.177914,0.494412,0.755738,0.123466,0.021215,0.132165,0.382930,0.598063,0.005332,0.011520,0.130689,0.248100,0.409315,0.019737,0.198707,0.096058,0.120848,0.135520,0.209555,0.054997,0.185340,0.310223,4.480645,0.502102,0.000000,0.061354,0.228951,0.228436,0.000000,0.031399,0.435082,0.168532,0.253961,0.265205,0.048687,0.024219,0.410504,0.461688,0.002926,0.003123,0.005494,Not run,0.027100,0.029109,Not run
corona-cpu,Base_Seq,default,0.148181,0.070254,0.025971,0.027449,0.038522,0.113979,0.134465,0.130943,0.149366,0.390826,0.390614,0.076599,0.096279,0.136292,0.020046,0.019772,0.000991,0.003438,0.052545,0.042472,0.221583,0.094020,0.115004,0.017897,0.116289,0.178869,0.099019,0.222729,0.326487,0.029904,0.168233,0.489484,0.744878,0.109340,0.021320,0.074964,0.379164,0.595701,0.005420,0.011626,0.128965,0.216756,0.419385,0.019672,0.099067,0.106052,0.123895,0.099670,0.101940,0.038479,0.175437,0.192727,4.481049,0.468435,0.000000,0.061131,0.229127,0.228328,0.000000,0.031189,0.436742,0.167083,0.230327,0.262348,0.048591,0.024190,0.410052,0.461002,0.002916,0.003227,0.006140,Not run,0.026974,0.020522,Not run
corona-cpu,Base_Seq,default,0.148339,0.070062,0.026478,0.027327,0.038440,0.124039,0.134420,0.132451,0.156217,0.392396,0.393084,0.080074,0.099681,0.127847,0.020701,0.020167,0.004948,0.003157,0.052719,0.043006,0.218060,0.106089,0.116299,0.017887,0.115656,0.198460,0.129984,0.233601,0.319284,0.032608,0.185883,0.495176,0.753570,0.120451,0.021362,0.084570,0.402669,0.596490,0.005328,0.011895,0.129263,0.232220,0.406983,0.019623,0.124394,0.094617,0.119797,0.098934,0.132646,0.050788,0.183546,0.327775,4.485339,0.508903,0.000000,0.061287,0.229678,0.228838,0.000000,0.031604,0.438939,0.167370,0.258667,0.266415,0.049780,0.024110,0.414320,0.462491,0.002945,0.003291,0.005483,Not run,0.027066,0.020283,Not run
corona-cpu,Base_Seq,default,0.147059,0.067099,0.026888,0.027568,0.038164,0.120058,0.134712,0.132045,0.150630,0.391460,0.391447,0.076241,0.097841,0.128386,0.020549,0.020503,0.001019,0.003269,0.052622,0.043367,0.211995,0.098792,0.117588,0.017851,0.115797,0.181741,0.101070,0.221256,0.328398,0.031012,0.183848,0.490393,0.747961,0.112280,0.021184,0.086566,0.383313,0.595512,0.005287,0.011515,0.129357,0.231501,0.407495,0.019682,0.103126,0.097511,0.121841,0.095681,0.099203,0.044986,0.180599,0.207130,4.480847,0.476841,0.000000,0.061101,0.230445,0.227964,0.000000,0.031369,0.435693,0.166957,0.236521,0.264410,0.048811,0.024114,0.411905,0.460464,0.002927,0.003132,0.005559,Not run,0.026917,0.019802,Not run
corona-cpu,Base_Seq,default,0.147075,0.076823,0.027112,0.028336,0.038400,0.126963,0.134279,0.132171,0.176506,0.392497,0.391589,0.077005,0.119137,0.127971,0.020513,0.020337,0.000958,0.003077,0.052340,0.042721,0.218646,0.116472,0.117088,0.017734,0.116809,0.217320,0.117944,0.243408,0.318525,0.031976,0.223422,0.493593,0.755757,0.119987,0.021191,0.092363,0.376380,0.599668,0.005378,0.011581,0.129167,0.218684,0.412697,0.019736,0.127843,0.098192,0.121409,0.368429,0.129322,0.047295,0.186558,0.197726,4.482239,0.529855,0.000000,0.061361,0.229848,0.228407,0.000000,0.031599,0.440472,0.168154,0.273366,0.267911,0.049837,0.024105,0.412817,0.464686,0.002940,0.003200,0.005478,Not run,0.027149,0.020415,Not run
corona-cpu,Base_Seq,default,0.148240,0.069160,0.026761,0.028529,0.038108,0.113199,0.132794,0.130421,0.153556,0.391901,0.390030,0.076854,0.097779,0.131237,0.020433,0.020399,0.004907,0.003709,0.051942,0.042473,0.217506,0.105085,0.117661,0.017584,0.116161,0.183215,0.113568,0.234451,0.316097,0.030216,0.184650,0.491361,0.746743,0.119219,0.020689,0.104316,0.397704,0.593479,0.005209,0.011606,0.128038,0.220430,0.411441,0.019521,0.129029,0.097843,0.121452,0.105134,0.130819,0.049954,0.184437,0.318018,4.449057,0.490477,0.000000,0.060345,0.228344,0.225958,0.000000,0.031206,0.432912,0.164969,0.240846,0.263147,0.048581,0.024015,0.406299,0.455507,0.002857,0.003202,0.005533,Not run,0.026458,0.019459,Not run
corona-cpu,Base_Seq,default,0.146932,0.069671,0.026737,0.028068,0.037911,0.114839,0.132728,0.131968,0.151981,0.389618,0.389087,0.076393,0.098250,0.134093,0.020667,0.020064,0.004900,0.003290,0.052338,0.042526,0.215444,0.113273,0.122194,0.017578,0.122546,0.188153,0.112741,0.237168,0.316101,0.030732,0.176053,0.491384,0.748843,0.121731,0.020678,0.100564,0.380810,0.590369,0.005222,0.011388,0.127010,0.220837,0.409200,0.019650,0.122541,0.109379,0.134008,0.108052,0.120923,0.050755,0.184148,0.332207,4.458091,0.498783,0.000000,0.060991,0.227256,0.226371,0.000000,0.031152,0.431223,0.166052,0.255731,0.262664,0.048877,0.024220,0.410541,0.459975,0.002901,0.003227,0.005978,Not run,0.026356,0.023725,Not run
corona-cpu,Base_Seq,default,0.143112,0.068058,0.025966,0.027221,0.038263,0.116723,0.133137,0.131221,0.149968,0.386321,0.388021,0.077345,0.098569,0.134115,0.019633,0.019765,0.000987,0.003400,0.051818,0.042293,0.215019,0.095754,0.114503,0.017558,0.116344,0.179345,0.108686,0.221771,0.313076,0.029526,0.176360,0.486705,0.742128,0.109318,0.021009,0.087430,0.410717,0.592691,0.005302,0.012246,0.128054,0.219056,0.412784,0.019416,0.104416,0.102022,0.118652,0.096432,0.107442,0.041075,0.174649,0.198661,4.446953,0.467674,0.000000,0.060071,0.227449,0.225885,0.000000,0.030766,0.430193,0.165804,0.227910,0.258907,0.048748,0.023972,0.407090,0.458007,0.002893,0.003237,0.006121,Not run,0.026932,0.025026,Not run
corona-cpu,Base_Seq,default,0.149186,0.070107,0.028641,0.031376,0.037855,0.116329,0.133092,0.131570,0.160140,0.389693,0.390400,0.077052,0.102054,0.127739,0.019499,0.020096,0.004899,0.003328,0.052064,0.042491,0.216833,0.111072,0.124320,0.017789,0.129273,0.194054,0.121224,0.237088,0.315984,0.031897,0.184142,0.488501,0.746161,0.120536,0.020777,0.091465,0.381654,0.591632,0.005220,0.011571,0.130139,0.219369,0.410753,0.019752,0.167962,0.113436,0.138602,0.113847,0.170377,0.054075,0.183996,0.314477,4.447082,0.510968,0.000000,0.060882,0.228601,0.226282,0.000000,0.030991,0.431051,0.167028,0.261598,0.263656,0.050100,0.024161,0.406156,0.457607,0.002853,0.003257,0.006022,Not run,0.026405,0.025574,Not run
corona-cpu,Base_Seq,default,0.148606,0.068942,0.026755,0.028306,0.037721,0.111409,0.133059,0.131322,0.152075,0.387451,0.389319,0.076381,0.097291,0.129800,0.020513,0.020254,0.001082,0.003301,0.052295,0.041939,0.217498,0.094014,0.117900,0.017552,0.115395,0.182644,0.108596,0.221713,0.323621,0.029719,0.178206,0.487744,0.743268,0.109071,0.020844,0.081795,0.407400,0.589853,0.005214,0.011953,0.131265,0.217558,0.409808,0.019283,0.106766,0.102498,0.126233,0.099967,0.105872,0.044721,0.178139,0.200832,4.453731,0.482810,0.000000,0.060551,0.227864,0.226860,0.000000,0.030952,0.430583,0.166415,0.225298,0.263468,0.048045,0.023958,0.409045,0.456914,0.002886,0.003150,0.005527,Not run,0.026612,0.019658,Not run
corona-cpu,Base_Seq,default,0.142603,0.077216,0.027922,0.028571,0.038066,0.118474,0.133851,0.130662,0.174636,0.383135,0.385532,0.075887,0.115281,0.126049,0.020554,0.020002,0.000963,0.003220,0.051868,0.042071,0.214875,0.114946,0.120446,0.017662,0.119635,0.209912,0.119818,0.240993,0.317012,0.030329,0.224048,0.488765,0.746478,0.118192,0.020807,0.091911,0.368030,0.594785,0.005261,0.011490,0.128421,0.214501,0.411329,0.019755,0.138766,0.102055,0.122787,0.104872,0.135601,0.047536,0.185290,0.212858,4.448213,0.531160,0.000000,0.060508,0.227214,0.225220,0.000000,0.031093,0.436303,0.166799,0.264394,0.265445,0.050477,0.024275,0.407916,0.460409,0.002819,0.003149,0.005788,Not run,0.026572,0.019694,Not run
dane,Base_Seq,default,0.093187,0.067839,0.052943,0.052928,0.066090,0.081393,0.100848,0.029594,0.152970,0.140464,0.140957,0.057292,0.109214,0.060320,0.006606,0.006925,0.000805,0.004983,0.016803,0.026769,0.205018,0.102334,0.209221,0.026469,0.212690,0.237981,0.153637,0.199009,0.275058,0.014836,0.206730,0.343331,0.515363,0.081845,0.015209,0.118567,0.629486,0.417096,0.004397,0.011844,0.113447,0.364817,0.430326,0.014431,0.153748,0.188120,0.193932,0.188353,0.153530,0.020759,0.105678,0.082254,2.622273,0.326113,0.000000,0.044387,0.112853,0.113433,0.000000,0.017782,0.251320,0.142897,0.218363,0.157577,0.026642,0.013235,0.307873,0.334772,0.002385,0.005595,0.010457,Not run,0.023763,0.022974,Not run
dane,Base_Seq,default,0.093050,0.069973,0.052975,0.052942,0.066091,0.081411,0.100788,0.029369,0.158458,0.139953,0.139891,0.057256,0.113344,0.060375,0.006612,0.006616,0.000833,0.004870,0.016524,0.026862,0.206614,0.102696,0.209252,0.026458,0.212578,0.241331,0.154910,0.199096,0.275812,0.014866,0.210925,0.342784,0.514783,0.081894,0.015291,0.119278,0.629210,0.416646,0.004378,0.011694,0.107850,0.364617,0.430332,0.014516,0.154621,0.188099,0.193915,0.188258,0.154765,0.020847,0.105721,0.082924,2.622331,0.328011,0.000000,0.044430,0.112853,0.113511,0.000000,0.017724,0.251376,0.142869,0.220270,0.157557,0.026643,0.013236,0.306844,0.334839,0.002549,0.005557,0.010456,Not run,0.023660,0.022851,Not run
dane,Base_Seq,default,0.109624,0.073072,0.055749,0.055680,0.066215,0.081465,0.101123,0.033389,0.162462,0.151817,0.151869,0.068292,0.118747,0.081737,0.006616,0.008085,0.000785,0.005921,0.017804,0.026810,0.208268,0.110750,0.227023,0.026494,0.239555,0.241474,0.165844,0.183716,0.327063,0.015605,0.233930,0.380234,0.553806,0.082033,0.018803,0.125394,0.863888,0.420924,0.005482,0.015970,0.114589,0.409476,0.452480,0.018595,0.166714,0.204468,0.214938,0.205279,0.166807,0.024002,0.105700,0.083882,2.626359,0.376368,0.000000,0.044481,0.113264,0.113731,0.000000,0.018266,0.246272,0.142937,0.242758,0.157638,0.026934,0.013331,0.306990,0.336137,0.002798,0.006054,0.011349,Not run,0.024693,0.023654,Not run
dane,Base_Seq,default,0.127853,0.066817,0.052950,0.052935,0.066102,0.081363,0.100851,0.029292,0.154419,0.141285,0.141580,0.057067,0.110431,0.060384,0.006606,0.006829,0.000787,0.005091,0.016770,0.026794,0.204722,0.102373,0.209281,0.026456,0.212895,0.237980,0.153555,0.198804,0.274991,0.014709,0.206841,0.343241,0.515321,0.081858,0.015313,0.118561,0.629397,0.417301,0.004386,0.011804,0.108053,0.364835,0.430295,0.014500,0.153719,0.188145,0.193878,0.188402,0.153476,0.020669,0.105665,0.081997,2.622805,0.326488,0.000000,0.044385,0.112980,0.113388,0.000000,0.017852,0.251461,0.142867,0.217675,0.157515,0.026687,0.013242,0.305999,0.334401,0.002346,0.005577,0.010459,Not run,0.023849,0.023090,Not run
dane,Base_Seq,default,0.127605,0.085447,0.052983,0.052938,0.066100,0.081385,0.100770,0.029380,0.154175,0.138144,0.138521,0.057243,0.109141,0.060470,0.006606,0.006616,0.000928,0.004841,0.016522,0.026691,0.287492,0.102367,0.209113,0.026460,0.212405,0.237728,0.153896,0.199055,0.277779,0.015096,0.209511,0.342726,0.515347,0.081832,0.015317,0.118528,0.624402,0.416188,0.004377,0.011660,0.107858,0.364584,0.430102,0.014475,0.153526,0.187981,0.193772,0.188161,0.153911,0.021288,0.105654,0.086400,2.622678,0.323895,0.000000,0.044400,0.112822,0.113494,0.000000,0.017720,0.251529,0.142826,0.220198,0.157558,0.026679,0.013233,0.307031,0.334670,0.002524,0.005478,0.010451,Not run,0.023587,0.023252,Not run
