machine,Kernel,Kernel,Basic_ARRAY_OF_PTRS,Basic_COPY8,Basic_DAXPY,Basic_DAXPY_ATOMIC,Basic_EMPTY,Basic_IF_QUAD,Basic_INDEXLIST,Basic_INDEXLIST_3LOOP,Basic_INIT3,Basic_INIT_VIEW1D,Basic_INIT_VIEW1D_OFFSET,Basic_MAT_MAT_SHARED,Basic_MULADDSUB,Basic_NESTED_INIT,Basic_PI_ATOMIC,Basic_PI_REDUCE,Basic_REDUCE3_INT,Basic_REDUCE_STRUCT,Basic_TRAP_INT,Basic_MULTI_REDUCE,Lcals_DIFF_PREDICT,Lcals_EOS,Lcals_FIRST_DIFF,Lcals_FIRST_MIN,Lcals_FIRST_SUM,Lcals_GEN_LIN_RECUR,Lcals_HYDRO_1D,Lcals_HYDRO_2D,Lcals_INT_PREDICT,Lcals_PLANCKIAN,Lcals_TRIDIAG_ELIM,Polybench_2MM,Polybench_3MM,Polybench_ADI,Polybench_ATAX,Polybench_FDTD_2D,Polybench_FLOYD_WARSHALL,Polybench_GEMM,Polybench_GEMVER,Polybench_GESUMMV,Polybench_HEAT_3D,Polybench_JACOBI_1D,Polybench_JACOBI_2D,Polybench_MVT,Stream_ADD,Stream_COPY,Stream_DOT,Stream_MUL,Stream_TRIAD,Apps_CONVECTION3DPA,Apps_DEL_DOT_VEC_2D,Apps_DIFFUSION3DPA,Apps_EDGE3D,Apps_ENERGY,Apps_FEMSWEEP,Apps_FIR,Apps_LTIMES,Apps_LTIMES_NOVIEW,Apps_MASS3DEA,Apps_MASS3DPA,Apps_MATVEC_3D_STENCIL,Apps_NODAL_ACCUMULATION_3D,Apps_PRESSURE,Apps_VOL3D,Apps_ZONAL_ACCUMULATION_3D,Algorithm_SCAN,Algorithm_SORT,Algorithm_SORTPAIRS,Algorithm_REDUCE_SUM,Algorithm_MEMSET,Algorithm_MEMCPY,Algorithm_ATOMIC,Algorithm_HISTOGRAM,Comm_HALO_PACKING,Comm_HALO_PACKING_FUSED
boraxo,Base_Seq,default,0.480499,0.266252,0.178901,0.178150,0.218432,0.276788,0.326996,0.115028,0.648418,0.475896,0.476154,0.355239,0.445934,0.191812,0.021870,0.021903,0.004654,0.017907,0.054662,0.098623,0.832715,0.413037,0.715280,0.087461,0.717507,0.919407,0.556938,0.825650,1.181382,0.174665,0.795144,5.027189,7.243973,0.293710,0.125163,0.434409,2.868337,6.256113,0.029191,0.042588,0.510308,1.159860,2.019254,0.124223,0.555568,0.639464,0.703110,0.637531,0.547785,0.093089,0.636230,0.408929,12.014232,1.333282,0.000000,0.280091,0.743756,0.809941,0.000000,0.072626,1.240668,0.427561,0.954691,0.891623,0.157963,0.087696,1.112190,1.248528,0.011319,0.019754,0.039123,Not run,0.059561,0.086758,Not run
boraxo,Base_Seq,default,0.480880,0.267254,0.181366,0.179430,0.218431,0.277734,0.327022,0.115153,0.635991,0.487480,0.482239,0.358678,0.424979,0.198854,0.021866,0.021869,0.004674,0.018689,0.054617,0.098650,0.831352,0.433359,0.744962,0.087517,0.750977,0.933904,0.575494,0.827039,1.185961,0.174877,0.809554,4.825399,7.619537,0.293900,0.147031,0.458610,2.862833,6.256485,0.029268,0.042565,0.512556,1.150868,2.002915,0.125444,0.555500,0.635918,0.700150,0.631180,0.544116,0.095884,0.636356,0.406709,12.008541,1.335085,0.000000,0.280174,0.744649,0.810074,0.000000,0.073468,1.241918,0.427701,0.953683,0.891819,0.158553,0.087816,1.112281,1.249482,0.011303,0.019109,0.042360,Not run,0.059638,0.086884,Not run
boraxo,Base_Seq,default,0.488817,0.277903,0.186660,0.181215,0.218434,0.284619,0.327386,0.115713,0.709778,0.490932,0.491612,0.363054,0.460735,0.199237,0.021866,0.021924,0.004627,0.019672,0.054697,0.098630,0.840243,0.465932,0.732218,0.087504,0.737182,1.000263,0.606342,0.852647,1.205965,0.175875,0.887462,4.493248,7.140574,0.301760,0.125746,0.481516,3.008209,6.264762,0.029736,0.045421,0.513023,1.160316,2.027953,0.124369,0.588423,0.665107,0.723260,0.655571,0.589789,0.097423,0.636412,0.413657,11.989085,1.371283,0.000000,0.280301,0.743856,0.809445,0.000000,0.071615,1.289603,0.428293,1.028600,0.888133,0.159484,0.087976,1.112352,1.251004,0.011583,0.021464,0.045587,Not run,0.059602,0.089492,Not run
boraxo,Base_Seq,default,0.482886,0.267329,0.175951,0.174815,0.218434,0.276357,0.326868,0.114328,0.655636,0.475969,0.475855,0.356718,0.440821,0.191987,0.021865,0.021870,0.004627,0.017855,0.054616,0.098660,0.836187,0.414306,0.707297,0.087465,0.708698,0.926215,0.561234,0.825064,1.179228,0.174671,0.798882,5.026875,7.242910,0.293613,0.125529,0.439581,2.902513,6.255301,0.029557,0.043067,0.515264,1.160216,2.021793,0.125060,0.558091,0.644062,0.706871,0.642430,0.547042,0.093475,0.636296,0.408485,12.007597,1.336618,0.000000,0.280131,0.743815,0.792980,0.000000,0.071229,1.241762,0.427625,0.956756,0.891914,0.158087,0.087758,1.112215,1.248414,0.011371,0.019349,0.043191,Not run,0.059615,0.086497,Not run
boraxo,Base_Seq,default,0.464129,0.253241,0.185908,0.184299,0.218442,0.274703,0.326947,0.116155,0.635051,0.521650,0.531646,0.359728,0.436734,0.196476,0.021866,0.021900,0.004547,0.019540,0.054648,0.098658,0.804582,0.419406,0.774448,0.087534,0.780656,0.948200,0.583357,0.817294,1.122439,0.173706,0.797014,5.023358,7.240863,0.291582,0.125233,0.463523,3.207574,6.318826,0.029434,0.045909,0.512658,1.186326,2.025848,0.125765,0.578662,0.691224,0.720645,0.689411,0.571851,0.095113,0.636039,0.397847,12.019609,1.268575,0.000000,0.280186,0.744013,0.809885,0.000000,0.072170,1.236296,0.427746,0.920091,0.891943,0.158049,0.087981,1.111929,1.249268,0.011398,0.019494,0.045624,Not run,0.059695,0.086003,Not run
boraxo,Base_Seq,default,0.463702,0.253303,0.187152,0.186689,0.218439,0.274796,0.327725,0.116338,0.640186,0.530332,0.530704,0.382034,0.435459,0.201051,0.021861,0.021909,0.004579,0.020018,0.054684,0.098650,0.805911,0.414844,0.785145,0.087540,0.789356,0.949031,0.582922,0.818733,1.124014,0.174012,0.794050,5.024293,7.241962,0.291609,0.126446,0.466801,3.261817,6.311565,0.029696,0.046618,0.513409,1.166970,2.017465,0.125051,0.572342,0.698164,0.723198,0.692260,0.570103,0.094298,0.635946,0.398024,12.012240,1.270113,0.000000,0.280305,0.744213,0.809700,0.000000,0.073339,1.241193,0.427670,0.924626,0.891963,0.157958,0.088089,1.112207,1.250085,0.011188,0.019554,0.045101,Not run,0.059567,0.086152,Not run
boraxo,Base_Seq,default,0.464525,0.253898,0.179190,0.177492,0.218448,0.275550,0.326916,0.115851,0.619318,0.500310,0.489542,0.356947,0.415770,0.201933,0.021867,0.021870,0.004634,0.018298,0.054619,0.098675,0.804294,0.426582,0.742091,0.087584,0.754664,0.928213,0.579856,0.817260,1.125022,0.174189,0.784576,4.825175,7.614001,0.291829,0.146616,0.466130,3.310426,6.268760,0.029217,0.046718,0.512623,1.180528,2.028359,0.125837,0.565436,0.706203,0.728367,0.691778,0.563176,0.092695,0.636121,0.397222,12.009752,1.270930,0.000000,0.280406,0.744562,0.810303,0.000000,0.073785,1.236132,0.427780,0.924829,0.891760,0.158339,0.088278,1.111966,1.250985,0.011308,0.019159,0.046566,Not run,0.059640,0.086332,Not run
boraxo,Base_Seq,default,0.473721,0.265753,0.185078,0.181264,0.218440,0.281117,0.327470,0.116778,0.681482,0.498842,0.499154,0.362180,0.450016,0.201514,0.021867,0.021937,0.004592,0.019646,0.054682,0.098670,0.813613,0.449910,0.743852,0.087547,0.747980,0.976245,0.589177,0.843988,1.151548,0.174956,0.857673,4.490473,7.134342,0.299299,0.126241,0.472577,3.053993,6.278126,0.029909,0.045662,0.521632,1.194301,2.058673,0.124840,0.573775,0.664605,0.726903,0.664615,0.580206,0.093605,0.636513,0.399055,12.003779,1.309760,0.000000,0.280376,0.741210,0.809816,0.000000,0.071822,1.279086,0.428157,0.986617,0.890841,0.159160,0.087960,1.112397,1.249945,0.011513,0.021797,0.045081,Not run,0.059564,0.089056,Not run
boraxo,Base_Seq,default,0.465604,0.253648,0.189044,0.186792,0.218458,0.275060,0.326803,0.115432,0.646577,0.478732,0.479235,0.356552,0.429158,0.191457,0.021862,0.021871,0.004830,0.020045,0.054617,0.098691,0.805117,0.415703,0.761984,0.087480,0.765818,0.940911,0.576610,0.817573,1.121199,0.174030,0.796426,5.023522,7.239015,0.291855,0.125490,0.453168,3.245467,6.291728,0.029488,0.044906,0.512613,1.189892,2.049689,0.124946,0.563962,0.691574,0.717047,0.680898,0.561278,0.091917,0.636176,0.397484,12.016471,1.266511,0.000000,0.280378,0.743804,0.809617,0.000000,0.071367,1.240163,0.427768,0.918474,0.892191,0.158214,0.088163,1.111809,1.250168,0.011204,0.019291,0.045947,Not run,0.059644,0.085727,Not run
boraxo,Base_Seq,default,0.464729,0.253741,0.176670,0.176057,0.218449,0.274552,0.327111,0.114294,0.632725,0.476868,0.478108,0.356205,0.437981,0.191857,0.021870,0.021894,0.004545,0.017898,0.054650,0.098648,0.808718,0.401820,0.709651,0.087469,0.712248,0.906973,0.547188,0.817895,1.123956,0.173940,0.768812,5.025392,7.242561,0.291257,0.124691,0.428890,2.907784,6.259081,0.029335,0.042905,0.508653,1.162439,2.000093,0.124420,0.544105,0.639873,0.699304,0.636390,0.536884,0.091738,0.635960,0.396353,11.983125,1.268189,0.000000,0.280154,0.743740,0.810215,0.000000,0.072079,1.238759,0.427565,0.905309,0.891866,0.157958,0.087724,1.112039,1.246985,0.011210,0.019137,0.038292,Not run,0.059658,0.086848,Not run
boraxo,Base_Seq,default,0.465634,0.253565,0.178951,0.177770,0.218456,0.274427,0.326844,0.114885,0.631779,0.475695,0.476391,0.355335,0.431328,0.191558,0.021867,0.021910,0.004577,0.018398,0.054664,0.098643,0.809003,0.399584,0.718569,0.087465,0.722500,0.906194,0.551913,0.818135,1.125961,0.173968,0.767298,5.026386,7.242251,0.291056,0.125049,0.433627,2.961845,6.259275,0.029103,0.043354,0.511520,1.156176,2.008633,0.124204,0.545225,0.646516,0.702753,0.644864,0.539411,0.091524,0.636060,0.396776,12.008932,1.270210,0.000000,0.280116,0.735439,0.809940,0.000000,0.072890,1.242427,0.427494,0.904881,0.891797,0.157669,0.087784,1.111846,1.247577,0.011189,0.019353,0.040857,Not run,0.059546,0.086629,Not run
boraxo,Base_Seq,default,0.465031,0.255586,0.178264,0.176734,0.218448,0.274790,0.326972,0.114364,0.612691,0.483491,0.482168,0.357909,0.411865,0.195449,0.021863,0.021866,0.004605,0.018010,0.054626,0.098640,0.808695,0.413899,0.725077,0.087519,0.738451,0.898576,0.554596,0.820209,1.125205,0.174296,0.772894,4.824377,7.615458,0.291412,0.130982,0.444492,2.962086,6.255743,0.029239,0.043059,0.509887,1.147072,1.998376,0.125333,0.548250,0.654302,0.702546,0.647599,0.543940,0.091579,0.635954,0.396870,11.995980,1.265595,0.000000,0.280092,0.744420,0.810185,0.000000,0.073331,1.237406,0.427552,0.903878,0.891944,0.157710,0.087812,1.111938,1.248201,0.011149,0.019115,0.041689,Not run,0.059616,0.086931,Not run
boraxo,Base_Seq,default,0.476021,0.267092,0.186919,0.183602,0.218480,0.281541,0.327398,0.115990,0.691639,0.490855,0.491943,0.363198,0.451013,0.198301,0.021868,0.021931,0.004581,0.020000,0.054680,0.098684,0.814257,0.457282,0.754107,0.087477,0.759813,0.979495,0.593700,0.846634,1.151649,0.175770,0.858205,4.492342,7.142148,0.299917,0.125735,0.465762,3.122065,6.271361,0.029562,0.046285,0.518231,1.165466,2.048024,0.124413,0.569915,0.682905,0.728999,0.674211,0.580887,0.093903,0.636397,0.399120,12.006195,1.309945,0.000000,0.280332,0.743771,0.809766,0.000000,0.071462,1.278176,0.428153,0.980727,0.888123,0.159186,0.088122,1.111950,1.250741,0.011602,0.019800,0.043847,Not run,0.059573,0.089321,Not run
boraxo,Base_Seq,default,0.466283,0.253763,0.176328,0.175497,0.218446,0.274654,0.326766,0.113475,0.632430,0.476236,0.475942,0.356647,0.422767,0.191674,0.021868,0.021870,0.004569,0.017724,0.054619,0.098643,0.810461,0.403659,0.712064,0.087468,0.713627,0.899379,0.547515,0.818265,1.125663,0.174098,0.766220,5.026708,7.243637,0.291457,0.125562,0.428569,2.907810,6.258144,0.029284,0.042960,0.511193,1.153196,2.007405,0.125065,0.542217,0.641989,0.700108,0.635316,0.536527,0.090896,0.636111,0.396854,12.007625,1.267816,0.000000,0.280132,0.743762,0.809425,0.000000,0.071112,1.238348,0.427506,0.902256,0.891938,0.157551,0.087648,1.111988,1.246677,0.011213,0.019529,0.041858,Not run,0.059618,0.086438,Not run
corona-cpu,Base_Seq,default,0.288641,0.138756,0.110354,0.121276,0.076135,0.261344,0.267716,0.277727,0.412015,0.782107,0.778102,0.214548,0.438399,0.245287,0.040624,0.040180,0.001926,0.019494,0.104763,0.085396,0.454817,0.377005,0.622479,0.035664,0.642228,0.546783,0.548726,0.437691,0.633870,0.060151,0.674892,1.528757,2.330664,0.242490,0.046198,0.779020,2.656374,1.744396,0.011264,0.047896,0.468709,1.070876,1.651154,0.042382,0.696433,0.567561,0.635750,0.524136,0.543213,0.134110,0.359008,0.464291,8.809098,0.983180,0.000000,0.127056,0.459489,0.456581,0.000000,0.063931,0.874794,0.328421,0.637054,0.525453,0.104748,0.051487,0.861691,0.969978,0.005793,0.006061,0.020556,Not run,0.053599,0.033317,Not run
