machine,app,"args",ranks,duration,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,REALTIME (sec),PM_MATH_FLOP_CMPL,L1-DCACHE-LOAD-MISSES,L1-ICACHE-LOAD-MISSES,Overhead
quartz,laghos,"-p 1 -dim 2 -rs 3 -tf 3 -pa",32,1.0333,53084375000.0,85247125000.0,29588687500.0,231767375000.0,221375000.0,119187500.0,38812500.0,26937500.0,11563.875,2995708539.65625,14524503246.8125,69873.9375,2108375.3125,2600562500.0,18.090018406250003,,,,43.90798159375
quartz,laghos,"-p 1 -dim 2 -rs 3 -tf 4",32,1.2833,65882500000.0,105790000000.0,36747562500.0,287705250000.0,277250000.0,150750000.0,48937500.0,34062500.0,11845.71875,3746125996.15625,17944072762.15625,69842.90625,2108917.96875,3283750000.0,23.19665378125001,,,,53.80134621875
quartz,laghos,"-p 1 -dim 2 -rs 3 -tf 4.5",32,1.65,84884687500.0,136386562500.0,47357500000.0,370784187500.0,354625000.0,190812500.0,62625000.0,44562500.0,11193.125,4928548950.59375,24488283828.625,69874.90625,2109753.25,4275187500.0,29.64774418750001,,,,69.35225581249999
quartz,laghos,"-p 1 -dim 2 -rs 3 -tf 4.5 -pa",32,1.6166,85841750000.0,137817062500.0,47841312500.0,374724062500.0,364125000.0,196187500.0,63812500.0,44750000.0,11400.0,4838677679.90625,23702947220.53125,69875.875,2109753.28125,4288687500.0,29.670644125,,,,67.32535587500001
quartz,laghos,"-p 1 -dim 2 -rs 3 -tf 4 -pa",32,1.2666,66125062500.0,106196875000.0,36863250000.0,288718000000.0,274625000.0,148937500.0,48312500.0,33625000.0,11488.71875,3745715100.78125,18541998562.78125,69874.90625,2108918.96875,3303875000.0,23.36092721875001,,,,52.63507278124999
quartz,laghos,"-p 1 -dim 2 -rs 3 -tf 5",32,1.85,99429250000.0,159744875000.0,55486625000.0,434351375000.0,413687500.0,224000000.0,73437500.0,51375000.0,11470.15625,5691268367.8125,27783427292.34375,69875.875,2110247.40625,4918625000.0,33.96220343750001,,,,77.03779656249999
quartz,laghos,"-p 1 -dim 2 -rs 3 -tf 5.5",32,1.9833,107125812500.0,172328812500.0,59961562500.0,468706562500.0,464062500.0,252562500.0,81437500.0,57750000.0,11344.28125,6283262191.125,30743430871.625,69843.875,2110786.53125,5667937500.0,39.18778937499999,,,,79.81021062500002
quartz,laghos,"-p 1 -dim 2 -rs 3 -tf 5.5 -pa",32,2.0833,111832937500.0,179504687500.0,62300500000.0,488071187500.0,468062500.0,253187500.0,84187500.0,58812500.0,11317.0,6378038372.28125,30799224188.875,69843.875,2110736.375,5644937500.0,39.138989468749976,,,,85.85901053125002
quartz,laghos,"-p 1 -dim 2 -rs 3 -tf 5 -pa",32,1.9,99693812500.0,160112375000.0,55626062500.0,435451500000.0,421562500.0,228187500.0,73250000.0,52062500.0,11338.625,5691152046.8125,28195245068.75,69875.875,2110247.40625,4972000000.0,34.743095062500004,,,,79.2569049375
quartz,laghos,"-p 1 -dim 3 -rs 1 -tf 3",32,0.6,29098437500.0,45337750000.0,16517187500.0,126313250000.0,150875000.0,98937500.0,27437500.0,18250000.0,877977.59375,2441696659.875,8667590992.28125,69875.875,2106774.375,1816687500.0,13.436914875,,,,22.563085125
quartz,laghos,"-p 1 -dim 3 -rs 1 -tf 3.5",32,0.7333,35964687500.0,56082187500.0,20447562500.0,156247750000.0,188875000.0,123875000.0,34062500.0,22812500.0,1060727.6875,3053258062.75,10897858995.375,69874.90625,2106909.625,2246437500.0,16.801952468750002,,,,27.196047531249995
quartz,laghos,"-p 1 -dim 3 -rs 1 -tf 3.5 -pa",32,0.75,36527312500.0,56886750000.0,20722875000.0,158510500000.0,188875000.0,123437500.0,33562500.0,22687500.0,1060607.3125,3053348774.6875,10838375698.34375,69843.875,2106908.65625,2264437500.0,16.8162921875,,,,28.1837078125
quartz,laghos,"-p 1 -dim 3 -rs 1 -tf 3 -pa",32,0.6,28018250000.0,43730375000.0,15984312500.0,121903125000.0,151000000.0,98750000.0,27187500.0,18000000.0,877844.125,2441625420.03125,8599874615.0625,69875.875,2106774.375,1812000000.0,13.47541534375,,,,22.52458465625
quartz,laghos,"-p 1 -dim 3 -rs 1 -tf 4",32,0.9166,46582312500.0,72461875000.0,26313812500.0,201766875000.0,235375000.0,154562500.0,42875000.0,28437500.0,1291407.8125,3768517512.96875,13530766860.90625,69874.90625,2107071.59375,2801375000.0,20.786600968750005,,,,34.20939903124999
quartz,laghos,"-p 1 -dim 3 -rs 1 -tf 4.5",32,1.0,51387375000.0,80156375000.0,29244250000.0,223335875000.0,273562500.0,179750000.0,49562500.0,33000000.0,1485828.875,4386654371.8125,15606138978.40625,69875.875,2107208.9375,3280937500.0,24.4805519375,,,,35.519448062500004
quartz,laghos,"-p 1 -dim 3 -rs 1 -tf 4.5 -pa",32,0.9833,51008250000.0,79576562500.0,29062937500.0,221792500000.0,273312500.0,178875000.0,48875000.0,33062500.0,1485954.65625,4386556263.34375,15534772132.6875,69874.90625,2107208.90625,3264750000.0,24.723665375,,,,34.274334624999995
quartz,laghos,"-p 1 -dim 3 -rs 1 -tf 4 -pa",32,0.8833,44988062500.0,70075937500.0,25534875000.0,195266062500.0,234125000.0,154000000.0,41812500.0,28500000.0,1291325.5625,3768891748.28125,13343359077.40625,69843.875,2107070.625,2776187500.0,20.8623233125,,,,32.135676687499995
quartz,laghos,"-p 1 -dim 3 -rs 1 -tf 5",32,1.1166,57890812500.0,90233125000.0,32917687500.0,251472875000.0,306125000.0,200000000.0,56625000.0,37437500.0,1620399.1875,4905395665.40625,17300132841.53125,69875.875,2107328.96875,3676250000.0,27.34279890625,,,,39.65320109375001
quartz,laghos,"-p 1 -dim 3 -rs 1 -tf 5.5",32,1.2166,63058125000.0,98347625000.0,35844250000.0,273943687500.0,333062500.0,217812500.0,61750000.0,40875000.0,1730346.1875,5342602630.03125,19157815461.25,69874.90625,2107431.9375,3956750000.0,30.35295618750001,,,,42.64304381249998
quartz,laghos,"-p 1 -dim 3 -rs 1 -tf 5.5 -pa",32,1.1833,62311000000.0,97208375000.0,35480500000.0,270889250000.0,332062500.0,216750000.0,59875000.0,40500000.0,1730407.96875,5341817275.53125,18811330537.3125,69842.90625,2107430.9375,4012562500.0,29.6702716875,,,,41.3277283125
quartz,laghos,"-p 1 -dim 3 -rs 1 -tf 5 -pa",32,1.1166,58499750000.0,91176562500.0,33213562500.0,253972250000.0,304437500.0,199562500.0,55750000.0,37625000.0,1620358.25,4905068440.125,17247315524.3125,69874.90625,2107328.9375,3630687500.0,27.14786240625,,,,39.84813759375001
quartz,laghos,"-p 1 -dim 3 -rs 2 -tf 3",32,2.3,106151000000.0,192762687500.0,70531500000.0,543545562500.0,1022250000.0,976125000.0,153437500.0,103375000.0,17797829.78125,51838730789.8125,52121133229.90625,69875.875,2107587.53125,9979062500.0,76.40125421875,,,,61.59874578125
quartz,laghos,"-p 1 -dim 3 -rs 2 -tf 3.5",32,3.0333,138447687500.0,252670000000.0,92604125000.0,712535500000.0,1365812500.0,1308187500.0,207250000.0,139250000.0,22872635.40625,69233669462.125,69600591368.125,69874.90625,2108044.84375,13385312500.0,103.1360260625,,,,78.86197393750003
quartz,laghos,"-p 1 -dim 3 -rs 2 -tf 3.5 -pa",32,3.1666,146067375000.0,263910562500.0,96328562500.0,743496625000.0,1371937500.0,1307687500.0,213000000.0,142000000.0,22872580.46875,69234217648.34375,69807776211.53125,69875.875,2108044.875,13250687500.0,105.83687649999999,,,,84.15912349999999
quartz,laghos,"-p 1 -dim 3 -rs 2 -tf 3 -pa",32,2.3666,108814250000.0,196659812500.0,71836000000.0,554337187500.0,1020625000.0,976000000.0,154500000.0,105062500.0,17797556.375,51838361646.65625,52485683634.0625,69842.90625,2107586.5,9976250000.0,77.08473318749998,,,,64.91126681250003
quartz,laghos,"-p 1 -dim 3 -rs 2 -tf 4",32,3.8,176875062500.0,321387000000.0,117526375000.0,905586750000.0,1701875000.0,1635812500.0,261812500.0,175937500.0,26631743.625,86247765018.5,86304665403.34375,69875.875,2108494.6875,16730125000.0,128.7681208125,,,,99.2318791875
quartz,laghos,"-p 1 -dim 3 -rs 2 -tf 4.5",32,4.0666,190472125000.0,346367187500.0,126696000000.0,975981062500.0,1843812500.0,1769625000.0,280312500.0,187187500.0,27938015.96875,93270366938.625,94296229398.28123,69874.90625,2108677.75,17962562500.0,137.63969234374997,,,,106.35630765625004
quartz,laghos,"-p 1 -dim 3 -rs 2 -tf 4.5 -pa",32,4.1333,193668187500.0,351058375000.0,128278812500.0,989012125000.0,1848812500.0,1771750000.0,280250000.0,189937500.0,27937993.15625,93270654058.03123,93194190810.46877,69875.875,2108677.78125,18146625000.0,138.19851981249997,,,,109.79948018750005
quartz,laghos,"-p 1 -dim 3 -rs 2 -tf 4 -pa",32,3.7833,173418937500.0,316259625000.0,115833250000.0,891518250000.0,1703875000.0,1631125000.0,264562500.0,178687500.0,26631877.59375,86247681837.75,85817275675.75,69875.875,2108494.6875,16706375000.0,127.96674065624998,,,,99.03125934375004
quartz,laghos,"-p 1 -dim 3 -rs 2 -tf 5",32,4.3833,205446375000.0,374728875000.0,137231750000.0,1056103250000.0,2020500000.0,1937437500.0,308937500.0,206625000.0,29274896.15625,102139071905.21877,103672186114.1875,69874.90625,2108916.90625,19668875000.0,149.75744749999996,,,,113.24055250000004
quartz,laghos,"-p 1 -dim 3 -rs 2 -tf 5.5",32,5.1666,240893937500.0,438971062500.0,160638250000.0,1236794812500.0,2345437500.0,2251437500.0,357937500.0,241062500.0,32357040.34375,119091061181.40625,118731562480.0,69875.875,2109387.84375,23036875000.0,174.80342443749996,,,,135.19257556250002
quartz,laghos,"-p 1 -dim 3 -rs 2 -tf 5.5 -pa",32,5.3166,251069562500.0,454044125000.0,165657812500.0,1278283562500.0,2349687500.0,2256250000.0,353750000.0,240687500.0,32356767.8125,119095103068.5,118261910270.5,69875.875,2109387.84375,23108875000.0,176.18633771875002,,,,142.80966228125
quartz,laghos,"-p 1 -dim 3 -rs 2 -tf 5 -pa",32,4.45,208087687500.0,378600625000.0,138528562500.0,1066837750000.0,2018687500.0,1939187500.0,307562500.0,206750000.0,29274545.9375,102137651510.3125,102314280244.78123,69874.90625,2108916.90625,19708000000.0,150.95708953125,,,,116.04291046875
quartz,laghos,"-p 1 -dim 3 -rs 3 -tf 3",32,22.8166,710253562500.0,1964119750000.0,708394750000.0,5556457687500.0,16942750000.0,14521812500.0,2301687500.0,1847812500.0,466550980.09375,1379020666549.7812,783203291728.5625,69843.875,2110557.09375,128533812500.0,1085.1766907187503,,,,283.81930928124984
quartz,laghos,"-p 1 -dim 3 -rs 3 -tf 3.5",32,26.1,818389250000.0,2261463687500.0,815544562500.0,6395800562500.0,19542625000.0,16738125000.0,2640687500.0,2148125000.0,512289247.25,1581020900946.0938,896480344770.0,69842.90625,2111192.5625,147462125000.0,1245.4136252812516,,,,320.5863747187484
quartz,laghos,"-p 1 -dim 3 -rs 3 -tf 3.5 -pa",32,26.3833,830960750000.0,2282488375000.0,823000187500.0,6455705687500.0,19608937500.0,16804750000.0,2665687500.0,2153125000.0,513717136.0625,1586468793077.3438,899830637941.5625,69875.875,2111193.59375,147447750000.0,1244.8443111875008,,,,338.153688812499
quartz,laghos,"-p 1 -dim 3 -rs 3 -tf 3 -pa",32,22.75,714307000000.0,1965514250000.0,708782500000.0,5560587187500.0,16913625000.0,14492187500.0,2298375000.0,1859250000.0,463103349.8125,1366694449694.1562,778858118605.6562,69842.90625,2110532.28125,128316625000.0,1079.9553665625008,,,,285.0446334374992
quartz,laghos,"-p 1 -dim 3 -rs 3 -tf 4",32,29.2166,920123937500.0,2531411437500.0,912965062500.0,7159236812500.0,21585562500.0,18520750000.0,2959500000.0,2362062500.0,546448573.21875,1753641535062.5312,994776341782.8438,69875.875,2111736.78125,163301437500.0,1378.9651905625005,,,,374.03080943749956
quartz,laghos,"-p 1 -dim 3 -rs 3 -tf 4.5",32,31.0666,978299312500.0,2693553187500.0,971280062500.0,7616167375000.0,23172312500.0,19858875000.0,3153250000.0,2538812500.0,574710377.15625,1874953206639.0933,1060779057243.7812,69875.875,2112113.0,175778000000.0,1479.283963562502,,,,384.712036437498
quartz,laghos,"-p 1 -dim 3 -rs 3 -tf 4.5 -pa",32,31.4666,993737250000.0,2722596812500.0,981653375000.0,7698650250000.0,23181375000.0,19859875000.0,3155125000.0,2527312500.0,576125236.75,1880243976443.4373,1066478649248.7188,69843.875,2112112.0,174817125000.0,1476.4784305312512,,,,411.5175694687489
quartz,laghos,"-p 1 -dim 3 -rs 3 -tf 4 -pa",32,28.9166,909102437500.0,2506877812500.0,903922187500.0,7088168875000.0,21623000000.0,18524312500.0,2942562500.0,2378500000.0,544893346.71875,1748599431099.1562,987467811433.6876,69875.875,2111736.78125,163613187500.0,1379.5124752187505,,,,355.48352478124934
quartz,laghos,"-p 1 -dim 3 -rs 3 -tf 5",32,34.35,1083762250000.0,2980872687500.0,1075222125000.0,8430194187500.0,25611062500.0,21939375000.0,3450687500.0,2825312500.0,624290321.75,2077332680817.875,1184158764713.9688,69874.90625,2112773.0625,194646812500.0,1639.5289166250013,,,,421.47108337499867
quartz,laghos,"-p 1 -dim 3 -rs 3 -tf 5.5",32,47.5666,1507554750000.0,4133486312500.0,1491051812500.0,11691954625000.0,35462625000.0,30419312500.0,4819500000.0,3916250000.0,821297390.6875,2871214092442.0938,1631232422703.0625,69875.875,2115255.03125,269603437500.0,2285.397739375002,,,,568.5982606249981
quartz,laghos,"-p 1 -dim 3 -rs 3 -tf 5.5 -pa",32,47.4333,1505190750000.0,4115995062500.0,1485017625000.0,11644435250000.0,35273312500.0,30238187500.0,4792625000.0,3848562500.0,820997929.96875,2870552754968.625,1631108190608.4375,69875.875,2115213.09375,269000937500.0,2273.762423562502,,,,572.2355764374979
quartz,laghos,"-p 1 -dim 3 -rs 3 -tf 5 -pa",32,34.85,1106057937500.0,3012554437500.0,1086103812500.0,8519468500000.0,25618062500.0,21950500000.0,3473187500.0,2817687500.0,624289930.0625,2077332511565.2808,1177401259457.875,69843.875,2112766.375,193646562500.0,1635.0013145000016,,,,455.9986854999984
quartz,laghos,"-p 2 -dim 2 -rs 1 -tf 3",1,0.05,1756000000.0,2510000000.0,734000000.0,8498000000.0,18000000.0,8000000.0,0.0,0.0,1118229.0,1118039287.0,809434728.0,37771.0,2188654.0,98000000.0,1.327392,,,,1.672608
quartz,laghos,"-p 2 -dim 2 -rs 1 -tf 3.5",1,0.0666,2042000000.0,2918000000.0,856000000.0,9888000000.0,30000000.0,10000000.0,0.0,0.0,1298632.0,1299900069.0,939595815.0,37771.0,2191342.0,122000000.0,1.5333890000000003,,,,2.462611
quartz,laghos,"-p 2 -dim 2 -rs 1 -tf 3.5 -pa",1,0.0666,2042000000.0,2920000000.0,856000000.0,9890000000.0,22000000.0,10000000.0,0.0,0.0,1299480.0,1300076279.0,938308742.0,37771.0,2191342.0,120000000.0,1.5332200000000002,,,,2.4627800000000004
quartz,laghos,"-p 2 -dim 2 -rs 1 -tf 3 -pa",1,0.05,1754000000.0,2512000000.0,736000000.0,8502000000.0,24000000.0,8000000.0,0.0,0.0,1117884.0,1116848268.0,806487653.0,37771.0,2188656.0,100000000.0,1.301731,,,,1.698269
quartz,laghos,"-p 2 -dim 2 -rs 1 -tf 4",1,0.0666,2200000000.0,3148000000.0,922000000.0,10662000000.0,30000000.0,10000000.0,0.0,0.0,1400032.0,1401966766.0,1012713190.0,37771.0,2192865.0,122000000.0,1.6653159999999998,,,,2.3306840000000006
quartz,laghos,"-p 2 -dim 2 -rs 1 -tf 4.5",1,0.05,2380000000.0,3412000000.0,996000000.0,11550000000.0,30000000.0,12000000.0,2000000.0,0.0,1517696.0,1516191867.0,1097863627.0,37771.0,2194669.0,132000000.0,1.776994,,,,1.223006
quartz,laghos,"-p 2 -dim 2 -rs 1 -tf 4.5 -pa",1,0.05,2384000000.0,3412000000.0,998000000.0,11546000000.0,38000000.0,12000000.0,0.0,0.0,1518686.0,1517516256.0,1098457626.0,37771.0,2194669.0,136000000.0,1.7837720000000001,,,,1.2162279999999999
quartz,laghos,"-p 2 -dim 2 -rs 1 -tf 4 -pa",1,0.0666,2202000000.0,3150000000.0,922000000.0,10660000000.0,34000000.0,12000000.0,2000000.0,0.0,1400057.0,1400545188.0,1015182301.0,37771.0,2192864.0,130000000.0,1.747685,,,,2.2483150000000007
quartz,laghos,"-p 2 -dim 2 -rs 1 -tf 5",1,0.0666,2672000000.0,3822000000.0,1120000000.0,12942000000.0,26000000.0,14000000.0,0.0,0.0,1700048.0,1698003620.0,1230008106.0,37771.0,2197352.0,158000000.0,2.005884,,,,1.9901160000000004
quartz,laghos,"-p 2 -dim 2 -rs 1 -tf 5.5",1,0.0833,2916000000.0,4172000000.0,1220000000.0,14128000000.0,40000000.0,14000000.0,2000000.0,0.0,1857673.0,1855232293.0,1339019933.0,37771.0,2199671.0,172000000.0,2.319004,,,,2.678996
quartz,laghos,"-p 2 -dim 2 -rs 1 -tf 5.5 -pa",1,0.0666,2918000000.0,4172000000.0,1222000000.0,14126000000.0,46000000.0,16000000.0,2000000.0,0.0,1855347.0,1854279639.0,1339390396.0,37771.0,2199672.0,170000000.0,2.1998570000000006,,,,1.7961429999999998
quartz,laghos,"-p 2 -dim 2 -rs 1 -tf 5 -pa",1,0.0666,2672000000.0,3822000000.0,1118000000.0,12944000000.0,38000000.0,12000000.0,0.0,0.0,1699667.0,1700449752.0,1229324495.0,37771.0,2197352.0,160000000.0,2.00699,,,,1.9890100000000004
quartz,laghos,"-p 2 -dim 2 -rs 2 -tf 3",32,0.5,24319062500.0,38246437500.0,13239437500.0,103386750000.0,78062500.0,33375000.0,12625000.0,8500000.0,12273.8125,374479994.03125,5353670043.875,69875.875,2107440.625,1025687500.0,7.278401937499999,,,,22.7215980625
quartz,laghos,"-p 2 -dim 2 -rs 2 -tf 3.5",32,0.5666,26488312500.0,41713875000.0,14485625000.0,112792187500.0,89312500.0,37937500.0,14812500.0,9875000.0,13038.71875,428087164.65625,6222552693.1875,69843.875,2107613.15625,1175562500.0,8.163866218750002,,,,25.83213378125
quartz,laghos,"-p 2 -dim 2 -rs 2 -tf 3.5 -pa",32,0.5666,27704937500.0,43569312500.0,15087562500.0,117792437500.0,89500000.0,37937500.0,15187500.0,9875000.0,13298.46875,428084028.40625,6328871239.0,69843.875,2107613.15625,1176437500.0,8.273859031250002,,,,25.72214096875
quartz,laghos,"-p 2 -dim 2 -rs 2 -tf 3 -pa",32,0.5,24786812500.0,38951187500.0,13471750000.0,105308437500.0,78062500.0,33000000.0,12812500.0,8500000.0,12634.15625,374465004.9375,5573401358.84375,69875.875,2107440.625,1029687500.0,7.196961437500002,,,,22.8030385625
quartz,laghos,"-p 2 -dim 2 -rs 2 -tf 4",32,0.5666,27915687500.0,43961625000.0,15282437500.0,118896562500.0,95187500.0,39812500.0,15937500.0,10812500.0,11801.9375,457191690.375,6779617799.65625,69875.875,2107710.0,1231562500.0,8.813869343750003,,,,25.18213065625
quartz,laghos,"-p 2 -dim 2 -rs 2 -tf 4.5",32,0.65,32028062500.0,50382500000.0,17456875000.0,136217375000.0,104187500.0,44000000.0,17500000.0,11750000.0,12520.1875,499414347.6875,7150914934.0,69875.875,2107848.96875,1349375000.0,9.5244659375,,,,29.4755340625
quartz,laghos,"-p 2 -dim 2 -rs 2 -tf 4.5 -pa",32,0.6333,31862750000.0,50128000000.0,17375187500.0,135536187500.0,105812500.0,45312500.0,17125000.0,11812500.0,13238.96875,499359905.15625,7201774675.46875,69875.875,2107848.96875,1378000000.0,9.5996455,,,,28.398354499999996
quartz,laghos,"-p 2 -dim 2 -rs 2 -tf 4 -pa",32,0.5833,28494812500.0,44844812500.0,15570125000.0,121282625000.0,95625000.0,39937500.0,16062500.0,10562500.0,12838.5,457225960.0625,6877920862.53125,69843.875,2107709.0,1249437500.0,8.798682156249997,,,,26.19931784375001
quartz,laghos,"-p 2 -dim 2 -rs 2 -tf 5",32,0.7166,35569437500.0,55983562500.0,19409687500.0,151348000000.0,118125000.0,49625000.0,19750000.0,13375000.0,12368.09375,561803898.21875,8183672284.84375,69875.875,2108052.875,1525375000.0,10.631736812500002,,,,32.3642631875
quartz,laghos,"-p 2 -dim 2 -rs 2 -tf 5.5",32,0.75,39076562500.0,61473125000.0,21290187500.0,166177187500.0,126125000.0,53937500.0,21500000.0,14562500.0,12813.0625,607372789.96875,8774683192.5,69875.875,2108201.65625,1675687500.0,11.6143600625,,,,33.3856399375
quartz,laghos,"-p 2 -dim 2 -rs 2 -tf 5.5 -pa",32,0.7666,38646437500.0,60816375000.0,21078062500.0,164410875000.0,127312500.0,53875000.0,21437500.0,14562500.0,12388.03125,607381500.21875,9036523247.09375,69875.875,2108201.625,1653250000.0,11.488010281250002,,,,34.50798971875
quartz,laghos,"-p 2 -dim 2 -rs 2 -tf 5 -pa",32,0.7166,33930937500.0,53441437500.0,18594375000.0,144560750000.0,118250000.0,49812500.0,19750000.0,13500000.0,12022.75,561818530.6875,8319708804.78125,69875.875,2108052.875,1532687500.0,10.608748625000002,,,,32.387251375
quartz,laghos,"-p 2 -dim 3 -rs 1 -tf 3",32,0.5,22863687500.0,35743187500.0,13083312500.0,99840687500.0,123000000.0,80625000.0,22125000.0,14500000.0,409190.09375,2149376221.40625,7397266537.71875,69875.875,2106746.5625,1486812500.0,11.27108796875,,,,18.728912031249997
quartz,laghos,"-p 2 -dim 3 -rs 1 -tf 3.5",32,0.5833,27899375000.0,43508937500.0,15861562500.0,121450375000.0,143187500.0,94437500.0,26062500.0,17187500.0,475619.5625,2501775659.3125,8539342598.125,69843.875,2106829.53125,1709625000.0,13.164626812500002,,,,21.8333731875
quartz,laghos,"-p 2 -dim 3 -rs 1 -tf 3.5 -pa",32,0.5833,27369562500.0,42713125000.0,15602250000.0,119285812500.0,143937500.0,93875000.0,26000000.0,17312500.0,475213.75,2502461873.28125,8615977181.875,69875.875,2106830.53125,1701937500.0,13.04329240625,,,,21.954707593750005
quartz,laghos,"-p 2 -dim 3 -rs 1 -tf 3 -pa",32,0.55,23959625000.0,37367125000.0,13619687500.0,104296375000.0,123062500.0,79625000.0,22187500.0,14750000.0,409340.9375,2148695480.28125,7522894590.15625,69874.90625,2106746.53125,1492312500.0,11.430725750000002,,,,21.56927425
quartz,laghos,"-p 2 -dim 3 -rs 1 -tf 4",32,0.6,28754875000.0,44964187500.0,16453750000.0,125573250000.0,154875000.0,100687500.0,27875000.0,18625000.0,511126.875,2699550232.1875,9155401322.96875,69842.90625,2106877.09375,1853000000.0,14.052165250000002,,,,21.94783475
quartz,laghos,"-p 2 -dim 3 -rs 1 -tf 4.5",32,0.6833,31772250000.0,49618125000.0,18131000000.0,138554250000.0,167500000.0,109750000.0,30812500.0,20375000.0,553602.90625,2924864926.03125,10337133908.28125,69875.875,2106934.53125,1997062500.0,15.23806540625,,,,25.759934593750003
quartz,laghos,"-p 2 -dim 3 -rs 1 -tf 4.5 -pa",32,0.6666,32137312500.0,50128312500.0,18309937500.0,140009062500.0,168375000.0,109625000.0,30625000.0,20125000.0,553758.25,2925109460.65625,10051694837.875,69875.875,2106934.53125,2004562500.0,15.2486855625,,,,24.747314437499995
quartz,laghos,"-p 2 -dim 3 -rs 1 -tf 4 -pa",32,0.6,28817750000.0,45041250000.0,16481125000.0,125804687500.0,154937500.0,101500000.0,28000000.0,18562500.0,512136.84375,2699003153.46875,9397658028.34375,69843.875,2106877.125,1853500000.0,14.033402187499998,,,,21.9665978125
quartz,laghos,"-p 2 -dim 3 -rs 1 -tf 5",32,0.7333,36937312500.0,57595250000.0,20976125000.0,160713750000.0,189000000.0,124437500.0,34125000.0,22937500.0,619859.65625,3278204451.75,11327035537.21875,69843.875,2107017.34375,2237687500.0,16.989531125000006,,,,27.00846887499999
quartz,laghos,"-p 2 -dim 3 -rs 1 -tf 5.5",32,0.8333,41167625000.0,64120312500.0,23313875000.0,178878000000.0,205437500.0,134625000.0,37625000.0,25187500.0,674790.84375,3579310294.375,12684270532.09375,69875.875,2107090.84375,2485812500.0,18.782732031250006,,,,31.21526796875
quartz,laghos,"-p 2 -dim 3 -rs 1 -tf 5.5 -pa",32,0.7833,38019875000.0,59431000000.0,21768000000.0,166046875000.0,205250000.0,133562500.0,37562500.0,25062500.0,675535.46875,3578333117.1875,12182239312.28125,69875.875,2107090.84375,2462750000.0,19.3440799375,,,,27.6539200625
quartz,laghos,"-p 2 -dim 3 -rs 1 -tf 5 -pa",32,0.7333,35897062500.0,56044875000.0,20468437500.0,156479375000.0,188937500.0,122875000.0,35562500.0,23125000.0,618887.65625,3277735993.5,11108251379.21875,69874.90625,2107018.3125,2253812500.0,17.0085628125,,,,26.9894371875
quartz,laghos,"-p 2 -dim 3 -rs 2 -tf 3",32,2.05,91030750000.0,164905062500.0,60474875000.0,467820375000.0,837375000.0,810875000.0,131750000.0,88750000.0,7425694.3125,44783764816.90625,46169315173.6875,69875.875,2107440.96875,8311187500.0,65.75362499999996,,,,57.24637500000003
quartz,laghos,"-p 2 -dim 3 -rs 2 -tf 3.5",1,13.7333,327364000000.0,1558536000000.0,559288000000.0,4466142000000.0,22928000000.0,15918000000.0,2164000000.0,1942000000.0,285389839.0,1635141278273.0,862312527087.0,37771.0,2216434.0,127034000000.0,818.5450139999997,,,,5.452986000000351
quartz,laghos,"-p 2 -dim 3 -rs 2 -tf 3.5",32,2.2333,101095000000.0,184166312500.0,67683875000.0,522761437500.0,963312500.0,929812500.0,149750000.0,101875000.0,8518245.46875,51214784232.0,52830098171.40625,69875.875,2107614.5,9632875000.0,75.4843605,,,,58.5136395
quartz,laghos,"-p 2 -dim 3 -rs 2 -tf 3.5 -pa",1,13.9333,327248000000.0,1558428000000.0,559230000000.0,4465994000000.0,22854000000.0,15880000000.0,2046000000.0,1938000000.0,286900777.0,1634959165162.0,857619274471.0,37771.0,2216432.0,126370000000.0,832.4903039999997,,,,3.5076960000002373
quartz,laghos,"-p 2 -dim 3 -rs 2 -tf 3.5 -pa",32,2.2666,101656375000.0,185061375000.0,67976562500.0,525158750000.0,963375000.0,927437500.0,144437500.0,98687500.0,8512736.71875,51208952059.6875,53149461318.65625,69874.90625,2107614.46875,9634312500.0,75.33576281249998,,,,60.66023718750003
quartz,laghos,"-p 2 -dim 3 -rs 2 -tf 3 -pa",32,2.0333,91416437500.0,165540625000.0,60657250000.0,469433562500.0,839937500.0,812000000.0,128687500.0,86625000.0,7424801.78125,44781855033.125,46853391197.1875,69875.875,2107440.96875,8364500000.0,65.80287428124998,,,,56.19512571875002
quartz,laghos,"-p 2 -dim 3 -rs 2 -tf 4",32,2.3833,107621375000.0,196265562500.0,72135937500.0,557050562500.0,1029687500.0,992937500.0,158625000.0,107000000.0,9087365.875,54717091451.46875,57262573198.0625,69875.875,2107710.34375,10220625000.0,79.6858646875,,,,63.31213531250002
quartz,laghos,"-p 2 -dim 3 -rs 2 -tf 4.5",32,2.6,117140875000.0,213789875000.0,78579562500.0,606797750000.0,1123375000.0,1085125000.0,183312500.0,118937500.0,9938417.46875,59785010372.28125,62693181119.46875,69875.875,2107849.3125,11136187500.0,87.20352328124994,,,,68.79647671875006
quartz,laghos,"-p 2 -dim 3 -rs 2 -tf 4.5 -pa",32,2.6666,120599562500.0,218839000000.0,80282875000.0,620808000000.0,1129312500.0,1084187500.0,176125000.0,117375000.0,9942631.28125,59784615693.8125,62874037788.0625,69842.90625,2107848.28125,11245937500.0,87.70002121874997,,,,72.29597878125001
