machine,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,core,Basic_DAXPY,Basic_DAXPY_ATOMIC,Basic_IF_QUAD,Basic_INDEXLIST,Basic_INDEXLIST_3LOOP,Basic_INIT3,Basic_INIT_VIEW1D,Basic_INIT_VIEW1D_OFFSET,Basic_MAT_MAT_SHARED,Basic_MULADDSUB,Basic_NESTED_INIT,Basic_PI_ATOMIC,Basic_PI_REDUCE,Basic_REDUCE3_INT,Basic_REDUCE_STRUCT,Basic_TRAP_INT,Lcals_DIFF_PREDICT,Lcals_EOS,Lcals_FIRST_DIFF,Lcals_FIRST_MIN,Lcals_FIRST_SUM,Lcals_GEN_LIN_RECUR,Lcals_HYDRO_1D,Lcals_HYDRO_2D,Lcals_INT_PREDICT,Lcals_PLANCKIAN,Lcals_TRIDIAG_ELIM,Polybench_2MM,Polybench_3MM,Polybench_ADI,Polybench_ATAX,Polybench_FDTD_2D,Polybench_FLOYD_WARSHALL,Polybench_GEMM,Polybench_GEMVER,Polybench_GESUMMV,Polybench_HEAT_3D,Polybench_JACOBI_1D,Polybench_JACOBI_2D,Polybench_MVT,Stream_ADD,Stream_COPY,Stream_DOT,Stream_MUL,Stream_TRIAD,Apps_CONVECTION3DPA,Apps_DEL_DOT_VEC_2D,Apps_DIFFUSION3DPA,Apps_ENERGY,Apps_FIR,Apps_HALOEXCHANGE,Apps_HALOEXCHANGE_FUSED,Apps_LTIMES,Apps_LTIMES_NOVIEW,Apps_MASS3DPA,Apps_NODAL_ACCUMULATION_3D,Apps_PRESSURE,Apps_VOL3D,Algorithm_SCAN,Algorithm_SORT,Algorithm_SORTPAIRS,Algorithm_REDUCE_SUM,Algorithm_MEMSET,Algorithm_MEMCPY
catalyst,-0.0026834905,0.16691972,-0.08256537,-0.1339091,-0.15775461,-0.06335916,-0.013357198,0.14496085,-0.1342041,-0.1927,-0.4349588712953445,-0.29411827750205294,0.2562510932395995,-0.0390933142886918,-0.3004758197989433,-0.2003309922015816,0.03377239780806237,-0.25464972377240536,-0.22363262233887046,-0.17431362302314093,0.029065465849788228,-0.19708347254319053,-0.17108026668035753,0.12568871180739208,-0.5669914733557224,-0.47193222489424,0.07683892557124175,0.4677654565094637,-0.268006160395973,-0.30206886193743754,-0.32688593794966075,-0.3065369684915807,0.27003007101999593,-0.3070378450072458,-0.14414564556668283,0.00860064494048035,0.3209587194673637,-0.27895931364060017,0.37181281819336554,0.3771397650563225,-0.18971182345928903,0.24249476203595383,-0.306398964012455,-0.2962074101894941,0.3989615396322785,0.23372381911823226,-0.40500618052192366,-0.19266913399289676,-0.2829103995955739,-0.21683203331917608,0.2571614148672389,-0.31501940085314634,-0.3164609532347831,-0.37275353719561855,-0.3168896684942935,-0.30563514231569855,-0.30756229046705724,-0.12078754922466894,-0.2599075630700406,0.01460669937007083,-0.06280948878051586,-0.34575188778375066,-0.32223715791905905,-0.24070499998107792,-0.2461535097324061,-0.23658170734825773,0.3181942033907548,-0.17139578639017305,-0.1946834511097362,-0.33735052140519783,,,-0.32616762237657937,-0.2712153042555422,-0.32441182118434464
catalyst,-0.0026834905,0.16691972,-0.08256537,-0.1339091,-0.15775461,-0.06335916,-0.013357198,0.14496085,-0.1342041,-0.1927,-0.515733151609202,-0.09643888186480112,0.9315502911663527,0.23424367881023717,-0.11412929010896602,0.010000985839905475,0.5011184123063109,-0.059016213212564395,-0.04147317247439892,0.043177167317200095,0.5043675466767847,-0.009137366767165046,-0.1624675779701101,0.4723517641330812,-0.4087461330425125,-0.34462898023063865,0.40384170307988515,0.2610139952299741,0.3149003091176957,-0.0971060533182441,-0.18112831762183765,-0.10221996733425984,0.07733671646985914,0.1251242225354324,0.13848652876196724,0.13016335969737947,0.6902348317716184,0.33038237497371237,0.7473451577045042,0.7556696297701954,0.03214387479929155,0.6119408528226604,0.10327798810836851,-0.07460717822896172,0.7904778585911236,0.6072935788380653,-0.24658011296547316,0.051415198734262944,-0.07807647648382786,0.009710229890218011,0.6287194536441556,0.10656211915514428,-0.1141072541486442,-0.24556219517702743,-0.11118716085154592,0.11157458420969008,-0.09313208409758322,0.11821718763705485,-0.09461652725362191,0.27395306442516737,0.24251276134380376,-0.4773499793329263,-0.32913042625414746,-0.06481218430124948,-0.0746683022093745,-0.026372674733425916,1.008154748410735,0.2991754144127999,0.017335267972383907,-0.13513442830139183,,,-0.27336400820677714,-0.06482104077382543,-0.13504773907473802
catalyst,-0.0026834905,0.16691972,-0.08256537,-0.1339091,-0.15775461,-0.06335916,-0.013357198,0.14496085,-0.1342041,-0.1927,-0.5965074319230594,0.7306593319154023,2.959780426061787,1.0159889879718385,0.37730167129554865,0.6433146819750006,1.03236843417194,0.5106431062263248,0.4905911614788523,0.5849211601381864,1.02336446352689,0.5748604633789718,-0.1766655629674136,1.3986078989322333,-0.07646188616174135,0.18584027991455873,1.303597913195841,0.9692255326446355,0.9312182360480769,0.7100232748437354,0.28398243211455815,0.6941023210736808,0.5931740333279539,1.110089398009419,0.7668188096835654,0.7109386587879637,1.7460674144717532,1.0272070361684107,1.8646573401970994,1.88336651846995,0.5902681133377783,1.6742871649846807,0.9905916266323259,0.7519228160703123,1.9258839041006413,1.5876813857192227,0.34876254835259685,0.8353603445130121,0.7538272511158512,0.8022833022425725,1.7121652921751702,1.109578651714898,0.7121505293443541,0.22123546883646336,0.7157423895697083,1.1156034837046491,0.4477147675455125,0.8169546073996908,0.4268502470289115,0.8307660208274198,1.1458066492064656,-0.5429316513190284,-0.3483923850968442,0.45115280046379314,0.43523063894879943,0.5858315245274051,3.036445522214473,0.9498512693449194,0.6251473868419081,0.519827789009527,,,-0.1263637827683411,0.44928109679398587,0.6445851986606441
quartz,-0.065103814,0.0943576,-0.19270077,-0.18067919,-0.15617199,-0.02058207,0.14073798,0.28239596,-0.20326886,-0.2370171,0.7766553334125179,-0.35383345110188635,-0.589580511847128,-0.43862453237339916,-0.523369893043724,-0.4538337499028919,-0.5536150510230287,-0.39322731693824964,-0.37727760210621386,-0.479640727584084,-0.5504376146411007,-0.4196713568230453,-0.15278166572693616,-0.432490599758926,-0.020719887616970765,-0.4691970416141749,-0.4441536718972512,0.24444858185590973,-0.5341754342027176,-0.4379288416665538,-0.4335139957733703,-0.4390435432508016,-0.10819567065054086,-0.48947314332730274,-0.08925962162081238,-0.17419051441375538,-0.37033359374690844,-0.5210288753587848,-0.27808155354847414,-0.27313334781511006,-0.550483891651434,-0.33601713578152403,-0.47932165346773375,-0.4457217311794958,-0.2633770322259629,-0.23990573091586598,-0.5290174585486492,-0.45864428153530784,-0.44634603374903814,-0.46694563659062144,-0.33929697148888377,-0.4853855472988582,-0.4333435538125652,-0.43533814825246103,-0.4160833701519611,-0.48212979403042316,-0.5475220721319316,-0.4813971993989876,-0.5439503655299325,-0.3149598056939372,-0.5444889764243677,1.0875021865959809,0.18994535930303916,-0.4910901031620563,-0.49270562462785616,-0.5247120814215476,-0.5569186772355736,-0.5341990571620178,-0.49470989167405555,-0.49656250827590515,,,-0.29618524234871846,-0.16742337636632146,-0.38541906932810954
quartz,-0.065103814,0.09435765,-0.19270076,-0.18067923,-0.15617195,-0.020582061,0.14073798,0.28239593,-0.20326884,-0.23701708,0.04968681058780047,-0.3745752665406748,-0.12074382556602613,-0.2965818417467205,-0.46775956625018805,-0.3808472272110903,-0.4849321198946726,-0.3796266589076872,-0.3511540360309755,-0.41915289871574846,-0.48012616711671363,-0.34733464719550167,-0.15332642437342126,-0.36625951186470485,-0.5183720635138948,-0.43199854900528956,-0.3502559514104549,0.22249822926252716,-0.49626018216355394,-0.3875713886544303,-0.4606531423387234,-0.3590849933977557,-0.12046024258491977,-0.4497204178072222,-0.09751959677761242,-0.20883827358483414,-0.3393148788234724,-0.4851669137102718,-0.16227533090536841,-0.16329158314729877,-0.4764969671777157,-0.21158459103099997,-0.4405031684210591,-0.38829400927183333,-0.14723613337002028,-0.1829608126261238,-0.5292387755231169,-0.3304799101768293,-0.38646605314904703,-0.3769524793188673,-0.19809047195555424,-0.4445579961801967,-0.3916820608880203,-0.44146377699887474,-0.3695884783491334,-0.44265721044363215,-0.49247921422833524,-0.3767732809970958,-0.4655362612891032,-0.2988972188091296,-0.44383677720892195,0.38975406293608855,-0.13499501042573428,-0.39241342459142864,-0.39479539328550156,-0.4462267736799161,-0.05878502930739078,-0.4815866268059168,-0.3775056505354504,-0.44656159247562044,,,-0.2953983032403757,-0.19527966264795568,-0.3086638398742498
quartz,-0.065103814,0.09435765,-0.19270076,-0.18067923,-0.15617195,-0.020582061,0.14073798,0.28239593,-0.20326884,-0.23701708,-0.03108746972605702,-0.3038295515149132,-0.004124925545438712,-0.2597345363562935,-0.4448282964373363,-0.362443014985009,-0.4794278435221284,-0.3558190798220524,-0.3227130568361596,-0.41007076175033486,-0.4809776953347323,-0.3327964174087573,-0.13906316594367218,-0.3549841192189076,-0.5459333850165868,-0.46958778208275564,-0.3283036766128178,0.19840050826880287,-0.4891446142355198,-0.3441173129264159,-0.4725597092149751,-0.3731544239597122,-0.41824362458835496,-0.43798846448980644,-0.1236342133556659,-0.16202314077222743,-0.33288313983980167,-0.4706298510417334,-0.14586188444749448,-0.15037814393519164,-0.45312825102127524,-0.17822972115553076,-0.42678227521420414,-0.3667247951412057,-0.13751293833849734,-0.16231481232761596,-0.5220828600153284,-0.2847526892349124,-0.3662483780834389,-0.3604390893834625,-0.15852204287119806,-0.4342215464840593,-0.34571443209057273,-0.40224336687777007,-0.3556259669906137,-0.4316356954154565,-0.480554129592646,-0.34992210510508215,-0.44155476096937507,-0.2054209902229831,-0.4209783874626261,0.20731224226013353,-0.17617594876537182,-0.3701075504930203,-0.3730036111796241,-0.4265067526449529,0.07334903956620971,-0.45202245196568946,-0.3529966810245696,-0.4381267034717008,,,-0.300828183087941,-0.09099207130176641,-0.3429642375222646
quartz,-0.065103814,0.09435765,-0.19270076,-0.18067923,-0.15617195,-0.020582061,0.14073798,0.28239593,-0.20326884,-0.23701708,-0.31379745082455823,-0.32121822894548757,-0.23272618843984078,-0.2901237554620756,-0.3979337165035632,-0.3037438864437437,-0.4221647931442016,-0.3754770441512926,-0.32824692178026715,-0.4022184974989877,-0.4156133725695059,-0.33318816611558577,-0.19101961778465257,-0.3771874834485869,-0.5248752966774513,-0.4409855797826463,-0.35524167108232024,0.27102403561925903,-0.47980209089685927,-0.3934099662154661,-0.3957819176444036,-0.39553040759820696,-0.1294362180637946,-0.452580970412232,-0.10982897438933131,-0.1799156312838012,-0.30727581143544963,-0.48471086971425065,-0.2798420344160909,-0.2646854903115971,-0.37757920913062476,-0.31358755913318964,-0.45041513666606575,-0.3896899758136164,-0.2351079195987286,-0.2679224722038603,-0.4760858154884615,-0.3476873255478386,-0.4017680265100541,-0.3843414795528328,-0.31117260566208477,-0.4465584321705246,-0.3965035455880598,-0.43088599804803857,-0.39336441528396926,-0.4458884593201279,-0.46454118843336883,-0.3661070601030069,-0.3981309512407944,-0.2892254252733885,-0.4041206018053644,-0.11022738795961487,-0.2814308537280676,-0.29576978616207117,-0.29874258631840733,-0.44297456811361613,-0.15481806374657026,-0.4643322434156523,-0.3758846254851258,-0.4002664967623038,,,-0.3001199378904325,-0.15840230144949333,-0.3499968976689645
quartz,-0.065103814,0.09435765,-0.19270076,-0.18067923,-0.15617195,-0.020582061,0.14073798,0.28239593,-0.20326884,-0.23701708,-0.354184590981487,-0.32987592134374516,-0.12648954310323188,-0.25926677777025614,-0.36592715030426637,-0.2749983847934462,-0.48353670069375837,-0.35115526249361373,-0.30272353140724495,-0.39236457806118435,-0.4856738099102234,-0.30237060117841513,-0.1876705416713231,-0.3589952532973845,-0.5233269078289854,-0.45395816333952654,-0.3299806914115361,0.14670792345794076,-0.47791719583730496,-0.32719189808141386,-0.3731985701420295,-0.34461288754758557,-0.20257078216463054,-0.4369243178485321,-0.133521000692738,-0.1695666123714386,-0.3159241781870156,-0.4697688258909442,-0.2964270600063373,-0.28774610461407973,-0.336389745401647,-0.28226335051806345,-0.4363468394569388,-0.3676859406208128,-0.27843298638310104,-0.23594296694302383,-0.4299781124743607,-0.31933450685595444,-0.372276509817629,-0.35594940118449003,-0.27355594394021193,-0.4314929725231587,-0.3757607552958035,-0.4227731135330103,-0.33980819340287827,-0.43057244337744427,-0.4511580148465909,-0.33697842472959133,-0.364300579129203,-0.21229172457454856,-0.3748039973260984,-0.187590719281636,-0.3102776831738179,-0.2621534219781755,-0.26540781047401657,-0.4234613347158166,-0.04304975060544536,-0.46224562243602035,-0.34680942458248626,-0.3694030996200927,,,-0.2950835275970386,-0.08246665984190682,-0.29839529315698243
quartz,-0.065103814,0.09435765,-0.19270076,-0.18067923,-0.15617195,-0.020582061,0.14073798,0.28239593,-0.20326884,-0.23701708,-0.515733151609202,-0.14834838993731672,0.8352269455692377,0.25005190715341385,-0.14533685736007987,-0.02408915682074887,0.5371737445594088,-0.1157378989347325,-0.055019995467278544,-0.21065461898918858,0.5415392952685786,-0.026666566839377327,-0.17559379564009486,-0.19747604323966086,-0.6255205718277315,-0.41394633935685987,-0.11147019561096733,0.45459099741154335,0.2009015708655574,-0.15235534773595125,-0.15678413980677838,-0.15667354852236398,-0.16867647980451206,-0.10631450181004067,0.128325248348038,0.1687643900824442,-0.0922910656038037,0.22028208529335344,-0.1954997633380671,-0.19091986316340995,-0.12896436946988513,-0.16388083373740436,-0.14872762323350022,-0.11233177805410927,-0.18436845673118052,-0.277948265055151,-0.38612046536734795,-0.10639516877458452,-0.15668056689178259,-0.10622981432319678,-0.15400804346457328,-0.0825360891740915,-0.15693323721143085,-0.30713574628141693,-0.14063975671880272,-0.07708782009614051,-0.14249881001301307,-0.04454620188331966,-0.04998254577850709,0.33964463830815955,-0.09034731640190093,-0.5804068924539441,-0.3668647304262408,0.06587199956353545,0.05751740054806726,-0.229550927684696,0.9803496376892697,0.24145298923386543,-0.07427587862168374,-0.10291591784379693,,,-0.31963602777733413,-0.07364385030786612,-0.19614127752705132
quartz,-0.065103814,0.09435765,-0.19270076,-0.18067923,-0.15617195,-0.020582061,0.14073798,0.28239593,-0.20326884,-0.23701708,-0.5965074319230594,0.254028171048367,2.589481368289584,0.8394679628582126,0.2965162193096804,0.5173938892273063,0.9459055182965951,0.37229947523076046,0.4436304749013654,0.13432218768556375,0.9319681605742486,0.5192197105424498,-0.18288804760013982,0.11523449621703097,-0.3211073242193455,-0.10143211258599306,0.3049431546797937,0.8330894552994583,0.6894528304131426,0.24568594623340625,0.3076558174295469,0.2382320869990267,0.31613587490369977,0.3690008192573845,0.6130447660861035,0.5583108837818068,0.08186550781727596,0.7153363312445329,-0.023531526824397374,-0.018835094084565095,0.36207988528140933,0.16487651138234624,0.2910138590298982,0.23057344326950127,0.003319904417440986,0.12542147974045528,-0.13038870136993913,0.38042206798438133,0.2410576120168176,0.35372090120906474,0.16169677598770665,0.301739372605247,0.227123043296495,-0.11205521486923409,0.23143271377625504,0.2973662080128876,0.2875723373013926,0.46537626206541394,0.4642399478067801,0.7992091982449747,0.4265534291913612,-0.5486703193350481,-0.34393135692681215,0.675005366361457,0.6348857842146913,0.1416516799000355,2.8539240762603058,0.6693788737656106,0.4229658118151821,0.4762429199269779,,,-0.18184298990650885,0.5165921942503191,0.18017075805280502
ruby,-0.11763378,0.04313779,-0.18125655,-0.20653704,-0.17180006,-0.023165604,0.15818503,0.2616618,-0.2334301,-0.26688027,1.584398136551093,-0.509671914270522,-0.7874264861215122,-0.5434929895656463,-0.5578400393332518,-0.5065973066095595,-0.5962206711891342,-0.49302632313339956,-0.45044514444822614,-0.5253999593341666,-0.5998230739420881,-0.45576198371879556,-0.1298274376962949,-0.4679591318071903,0.8857069442749373,-0.25749385573713607,-0.5104335270501998,-0.5208381198434372,-0.5735978896637933,-0.49897884419907873,-0.29278731919607603,-0.4991675846450617,-0.2977030315393743,-0.5499161457464181,-0.5240365090815435,-0.4934557974796557,-0.3362608583432611,-0.5536492269815252,-0.31248568225427353,-0.30367670719162587,-0.5825178062148039,-0.3381904467998251,-0.5143625112104225,-0.484147016146261,-0.2934887458855769,-0.3052913364677621,-0.533185594901124,-0.5193809045103891,-0.4942963470341374,-0.5005228945937741,-0.38200370492260766,-0.5443699053919079,-0.5046673359605802,-0.46681872011685627,-0.5026154614564556,-0.5423798784185656,-0.5787017421128005,-0.5324758321879831,-0.5864906242601785,-0.5311100771878541,-0.5684397270626402,2.635899156736529,1.4894993485358057,-0.5456640510377057,-0.5413192138816468,-0.5672351391728219,-0.7815454818937801,-0.5755784052169445,-0.5467840307906969,-0.589125044328755,,,-0.3326205230649904,-0.4206082701858722,-0.5022561471027311
ruby,-0.11763378,0.043137796,-0.18125653,-0.20653707,-0.17179999,-0.023165645,0.15818503,0.26166183,-0.23343009,-0.26688027,0.45355821215708797,-0.5245411574053072,-0.6434165394739478,-0.5316934020081876,-0.5407348035175676,-0.5007799209398099,-0.5743008690980703,-0.5721543859323827,-0.5268389374017435,-0.49069962352716706,-0.5771844972503597,-0.5264570797177247,-0.16999352404942378,-0.48242448147602823,-0.3387589570918561,-0.5482047643611982,-0.5061276782426798,-0.5198210695351435,-0.5281181154858133,-0.5138236671165693,-0.5001740004678781,-0.5140731715431995,-0.3432993594794605,-0.48921500874600354,-0.5508235077836415,-0.4780222866719615,-0.3042640124365316,-0.5050620531351528,-0.26107422074225245,-0.2528726091366286,-0.5796177317277635,-0.29650315282716316,-0.5015742882078656,-0.4987385590645538,-0.24016368514003397,-0.32320302962500885,-0.5729119918180732,-0.4590908743513011,-0.5078178936407658,-0.5063339211173487,-0.3281022529604545,-0.48241598817331954,-0.5200187846766361,-0.4933189501120131,-0.5178714823373368,-0.4800577492051261,-0.5773217650698058,-0.5031187369292858,-0.5650802154711494,-0.5176576957552343,-0.5316832592109925,0.499180028059734,0.12261495738790326,-0.5222734848818089,-0.5172865391423908,-0.5551286629606996,-0.616711623876052,-0.5322826103019137,-0.5049884294931527,-0.6043354999095938,,,-0.3997464290066317,-0.5412527556120246,-0.5174863865615353
ruby,-0.11763378,0.043137796,-0.18125653,-0.20653707,-0.17179999,-0.023165645,0.15818503,0.26166183,-0.23343009,-0.26688027,-0.03108746972605702,-0.43017689105392876,-0.3421231823153669,-0.48130121627153905,-0.48415901966164393,-0.43618461595222957,-0.5385109097516437,-0.5648604224479393,-0.5191860847743011,-0.478346124727172,-0.5397839798835758,-0.5091952636835064,-0.18253314667938128,-0.46982257204837247,-0.623043149670186,-0.5769632628487399,-0.4812897293319327,-0.49932667991210244,-0.4862620431520048,-0.41875799142226755,-0.5126675107816915,-0.4200605940080743,-0.5392990006220327,-0.4407094136988075,-0.48703786426334084,-0.3870580411405821,-0.23258601102770227,-0.46357789658588355,-0.16467384923698528,-0.15826035359196,-0.540333630946793,-0.17698782914507302,-0.45649314182293443,-0.4375451498636631,-0.14094800916233038,-0.23625998806085116,-0.49596745702814177,-0.4748187083058457,-0.4191170866083197,-0.4403748108299792,-0.21905262539050874,-0.4356700487102164,-0.42301180088390905,-0.425504718611448,-0.4184929936050461,-0.4341978734973006,-0.5404789817521195,-0.4428838603004851,-0.5097891852246519,-0.4164532943598414,-0.4423753754750612,0.003480840797196752,-0.14961150582521937,-0.4752348139530139,-0.46515882280443804,-0.5065711659794699,-0.29033669150675046,-0.4868588436866179,-0.4576044217721164,-0.5468399778140232,,,-0.40682888098171693,-0.5325290787693776,-0.43331019057250764
ruby,-0.11763378,0.043137796,-0.18125653,-0.20653707,-0.17179999,-0.023165645,0.15818503,0.26166183,-0.23343009,-0.26688027,-0.11186175003991451,-0.5458051828617683,-0.6683527089132756,-0.5350783646791892,-0.505918424350494,-0.4727304044825072,-0.5763353947158849,-0.5903957221756417,-0.5447241733277858,-0.4899004552251118,-0.5793196724836007,-0.5521135108982667,-0.1841791509775154,-0.4924996922715726,-0.6633012597302981,-0.6276813756705185,-0.5093155171843876,-0.5028592189179392,-0.5321230720962842,-0.5316646315142556,-0.5095650954688653,-0.531887702326684,-0.34840296398410253,-0.4955076976717571,-0.5174612666625178,-0.46412057469139445,-0.2995422434452372,-0.5094992379613055,-0.3575580486246673,-0.35207177266760037,-0.5360325542921004,-0.402416402529848,-0.5151887693779886,-0.5139288365357351,-0.34748225074111255,-0.3469399858223335,-0.5097628817699608,-0.5162702884616013,-0.5194000949173598,-0.5190626546385324,-0.43399637999281676,-0.490492878046185,-0.5317974785430224,-0.5114622466381012,-0.5325657505113639,-0.48697666734516676,-0.5680394666579647,-0.5024761935019311,-0.554896348040107,-0.5183762039227184,-0.5492717457351846,-0.19795944899239856,-0.17275813260926196,-0.49342612991156365,-0.4959291546726629,-0.555523439358921,-0.6602242026266067,-0.5332797988341006,-0.5124534047249029,-0.5655903212391299,,,-0.4081666774658997,-0.5736691456977697,-0.5325440454032425
ruby,-0.11763378,0.043137796,-0.18125653,-0.20653707,-0.17179999,-0.023165645,0.15818503,0.26166183,-0.23343009,-0.26688027,-0.354184590981487,-0.3576996375485157,-0.3555475273348709,-0.4147537554988474,-0.407867936759305,-0.3524168886670547,-0.3788094945167491,-0.567629403298396,-0.5278555615503954,-0.43640597140497983,-0.3785051708596538,-0.5148787290492396,-0.19089446281620095,-0.4715912610908505,-0.7853143009894071,-0.5365606983974925,-0.47959760629178444,-0.4770672006588904,-0.4404223929796675,-0.34410617485399875,-0.462637570151432,-0.3469915322828803,-0.44593576494040577,-0.39232498386324155,-0.40788564500926183,-0.4266042559145696,-0.20321393387470268,-0.4208488631826104,-0.3343790718593532,-0.3316129885203558,-0.4554399045979016,-0.41554018026198236,-0.41563091971784827,-0.39072064943324014,-0.32554233445529224,-0.42544234012433724,-0.5073652812132274,-0.4438756512812008,-0.35198341576696396,-0.38813567631596785,-0.40335277259241575,-0.39028191813174,-0.34009267012531597,-0.358795680231323,-0.34424801084915546,-0.3881979597161759,-0.4886256934290295,-0.42106594125608365,-0.4762351845153832,-0.3455623596164428,-0.4646359190575049,-0.4664812899086468,-0.2913269588546117,-0.4202366848258328,-0.42324394468465093,-0.49893882228052316,-0.3630198850160017,-0.40186402783792086,-0.4378036524074016,-0.43832029108818416,,,-0.3998251229174659,-0.5591957727542872,-0.3639759276538159
ruby,-0.11763378,0.043137796,-0.18125653,-0.20653707,-0.17179999,-0.023165645,0.15818503,0.26166183,-0.23343009,-0.26688027,-0.515733151609202,-0.23689505346023643,0.36672464455289866,-0.29722563851029876,-0.2422953797220854,-0.16567618230887482,-0.18713948979149725,-0.383192653744812,-0.3461076607388721,-0.3217713780462989,-0.19313573889163566,-0.3642233692232167,-0.192428122819541,-0.42667919290506967,-0.7571336239473286,-0.4359059536910968,-0.41917974881363507,-0.2292585275139672,-0.23059687262610368,-0.21130916503958083,-0.28230618638247423,-0.2141636974576529,-0.45679397098875696,-0.22083143095866392,-0.27868250921817084,-0.2321528218449261,-0.009783254243257457,-0.2266762465600632,-0.28154113446438606,-0.28277647532126476,-0.30666047940406516,-0.3405987103606451,-0.2584603414646911,-0.2548248376507295,-0.28369177673708035,-0.4817928438181531,-0.3839072956226711,-0.3455980478521485,-0.2297575231091394,-0.26713543103851783,-0.31923761793525424,-0.22157934669352886,-0.21667405894182784,-0.2725574959075233,-0.21881454459501085,-0.22290635386538513,-0.34728219573287383,-0.27443396144802096,-0.336420567058529,-0.16223051000686192,-0.28926771099422177,-0.6806814210823463,-0.36695118446054376,-0.24657082071654635,-0.2519684463652777,-0.37283596136295105,0.3303363431597003,-0.22502926146344146,-0.2727275472826147,-0.20908489779805173,,,-0.32498721371406514,-0.2746849484543223,-0.2515828007694401
ruby,-0.11763378,0.043137796,-0.18125653,-0.20653707,-0.17179999,-0.023165645,0.15818503,0.26166183,-0.23343009,-0.26688027,-0.5965074319230594,0.1346894396412741,1.7876051140428422,-0.0439368790021754,0.11442435901877764,0.24821176698947006,0.13603163595302703,-0.1335421629917542,-0.10862425961378692,-0.0556209476322166,0.10147078313415424,-0.12451668827830328,-0.1897317810306674,-0.3148411947012371,-0.34866864572203765,-0.09877507739964415,-0.28362860670461876,0.0061378843278823685,0.1461754778226558,0.18092473797150863,0.09420405396960725,0.17790340734354315,-0.04594761681714589,0.14982085349728472,0.0464986103084341,0.1647556080392675,0.394037066672419,0.12864189311989357,-0.17229763415844757,-0.16093502949375263,0.045859686020607617,-0.1854293383512924,0.09143495437325473,0.0846039766720534,-0.1854982323905859,-0.2939578315054335,-0.016521118006315588,-0.029324898981524336,0.13119369907037176,0.0855416932338916,-0.15184992184350132,0.13782800083817107,0.169889591821206,-0.0004882355296714002,0.1562613318195874,0.13796138783596942,-0.08481316588556852,0.049700640166792744,-0.047637576304253915,0.2513860139538594,0.09260099055367989,-0.624120761318396,-0.35066324439786833,0.101239626343041,0.09145134554576786,-0.08453639740470924,1.721412294082217,0.14690933774362097,0.06101260057834646,0.3061347157856335,,,-0.1833381742123602,0.10132535000204268,0.12761996014678978
mammoth,0.08117679,0.1652146,-0.24652219,-0.3026861,-0.1506581,-0.044183142,0.027907329,0.12381342,-0.07825142,-0.26353467,4.492272227849963,-0.36964633690018533,-0.9444937695711577,-0.5516661906657614,-0.5587788630973668,-0.4629340845962021,-0.5984077862282849,-0.3222365098418621,-0.2962955271516724,-0.5248447738782217,-0.6057361113067627,-0.29406925953371726,-0.17557592760371843,-0.4373544946257405,0.9742747864071839,-0.23240831765425335,-0.4861092583480691,-0.9070010310987257,-0.5465109856132603,-0.36443092940069505,-0.28993645107077637,-0.3697129805129027,-0.5065651712445989,-0.48726582925456047,-0.6659695760975198,-0.7156536443885616,-0.3851533336808368,-0.5319052605457474,-0.3753374875265651,-0.3669354287102774,-0.5599616713156017,-0.37658001401498775,-0.35374919059240667,-0.33137531980895524,-0.3607979922181879,-0.1385778561302913,-0.4939387180955213,-0.25265237430447623,-0.348049507635693,-0.3537551209342485,-0.41427235210939367,-0.48197029518065587,-0.37475483402744997,-0.3797769174515379,-0.3738780023080504,-0.4796635679617655,-0.5095076101928347,-0.5484858725862392,-0.5751970837743557,-0.6488668298244061,-0.5534935729663377,5.656220998228394,0.6309358610778031,-0.5576108130004908,-0.5562924510228588,-0.4817566495198403,-0.9508318286357598,-0.5786335873067867,-0.5525840997207601,-0.5031168318625575,,,-0.1611464913570931,-0.058873079290202454,-0.33226423926225496
mammoth,0.081176855,0.16521458,-0.24652223,-0.3026861,-0.15065809,-0.044183113,0.027907325,0.12381354,-0.07825137,-0.26353467,1.907495257806523,-0.4651741238172555,-0.9452237081369205,-0.5591100907446356,-0.5634197153213963,-0.4947195970423168,-0.6251551637798809,-0.40503340799237875,-0.4074652150793161,-0.5393717117053017,-0.6239454703271551,-0.420703583574371,-0.17960105700968218,-0.4453767627826943,0.15982225211414733,-0.39354968689694586,-0.48332934192496846,-0.9053256117973602,-0.5741501746056288,-0.46315434807676736,-0.4196789004594158,-0.46366394652852,-0.5285257072309513,-0.5333375839637924,-0.6660073503741515,-0.7307540902211116,-0.38673663922933343,-0.560820914996176,-0.36583225485964194,-0.35742337356799175,-0.5919815758572952,-0.4045813223859162,-0.462383361032629,-0.44020595215465924,-0.35229197278939794,-0.22353951570802783,-0.5734652842542425,-0.2826634115392223,-0.46717918160341404,-0.4564035510405479,-0.4172644888589278,-0.5276564181670179,-0.4658130075607757,-0.4587302404972321,-0.46416989462420905,-0.5240608237929107,-0.536950927236539,-0.5481681705582693,-0.5821189311688922,-0.6486605393935074,-0.5642105190146494,2.6386815412291447,0.025849838593757026,-0.5526963702148865,-0.5521072544869898,-0.5132635658731276,-0.8781124812517958,-0.5975038296264004,-0.5460303057672975,-0.5586211670457274,,,-0.24731632372063028,-0.2190715085824476,-0.417605354416687
