machine,core,Kernel                      ,Kernel                      ,Basic_DAXPY                 ,Basic_DAXPY_ATOMIC          ,Basic_IF_QUAD               ,Basic_INDEXLIST             ,Basic_INDEXLIST_3LOOP       ,Basic_INIT3                 ,Basic_INIT_VIEW1D           ,Basic_INIT_VIEW1D_OFFSET    ,Basic_MAT_MAT_SHARED        ,Basic_MULADDSUB             ,Basic_NESTED_INIT           ,Basic_PI_ATOMIC             ,Basic_PI_REDUCE             ,Basic_REDUCE3_INT           ,Basic_REDUCE_STRUCT         ,Basic_TRAP_INT              ,Lcals_DIFF_PREDICT          ,Lcals_EOS                   ,Lcals_FIRST_DIFF            ,Lcals_FIRST_MIN             ,Lcals_FIRST_SUM             ,Lcals_GEN_LIN_RECUR         ,Lcals_HYDRO_1D              ,Lcals_HYDRO_2D              ,Lcals_INT_PREDICT           ,Lcals_PLANCKIAN             ,Lcals_TRIDIAG_ELIM          ,Polybench_2MM               ,Polybench_3MM               ,Polybench_ADI               ,Polybench_ATAX              ,Polybench_FDTD_2D           ,Polybench_FLOYD_WARSHALL    ,Polybench_GEMM              ,Polybench_GEMVER            ,Polybench_GESUMMV           ,Polybench_HEAT_3D           ,Polybench_JACOBI_1D         ,Polybench_JACOBI_2D         ,Polybench_MVT               ,Stream_ADD                  ,Stream_COPY                 ,Stream_DOT                  ,Stream_MUL                  ,Stream_TRIAD                ,Apps_CONVECTION3DPA         ,Apps_DEL_DOT_VEC_2D         ,Apps_DIFFUSION3DPA          ,Apps_ENERGY                 ,Apps_FIR                    ,Apps_HALOEXCHANGE           ,Apps_HALOEXCHANGE_FUSED     ,Apps_LTIMES                 ,Apps_LTIMES_NOVIEW          ,Apps_MASS3DPA               ,Apps_NODAL_ACCUMULATION_3D  ,Apps_PRESSURE               ,Apps_VOL3D                  ,Algorithm_SCAN              ,Algorithm_SORT              ,Algorithm_SORTPAIRS         ,Algorithm_REDUCE_SUM        ,Algorithm_MEMSET            ,Algorithm_MEMCPY            
quartz,18, Base_OpenMP , default     ,    0.011888 ,    0.055087 ,    0.016778 ,    0.009820 ,    0.012680 ,    0.030478 ,    0.034818 ,    0.036355 ,    0.011498 ,    0.021996 ,    0.017366 ,    0.650591 ,    0.001546 ,    0.000666 ,    0.001359 ,    0.003648 ,    0.023755 ,    0.014625 ,    0.042969 ,    0.003327 ,    0.042705 ,    0.104302 ,    0.020784 ,    0.021612 ,    0.023332 ,    0.004364 ,    0.030388 ,    0.068214 ,    0.110343 ,    0.010025 ,    0.008703 ,    0.026043 ,    0.104890 ,    0.091262 ,    0.004321 ,    0.001615 ,    0.028406 ,    0.057841 ,    0.074867 ,    0.003453 ,    0.028644 ,    0.038530 ,    0.034154 ,    0.038943 ,    0.028752 ,    0.004056 ,    0.016893 ,    0.012785 ,    0.031191 ,    0.010208 ,    0.036549 ,    0.036645 ,    0.025638 ,    0.025706 ,    0.003302 ,    0.083134 ,    0.030232 ,    0.024907 ,    0.004019 ,     Not run ,     Not run ,    0.000670 ,    0.001074 ,    0.002553 
quartz,16, Base_OpenMP , default     ,    0.012672 ,    0.062219 ,    0.018636 ,    0.010594 ,    0.014107 ,    0.033160 ,    0.037696 ,    0.039480 ,    0.014034 ,    0.024183 ,    0.016956 ,    0.660473 ,    0.001610 ,    0.000695 ,    0.001518 ,    0.004052 ,    0.026961 ,    0.015613 ,    0.046221 ,    0.003434 ,    0.046113 ,    0.094603 ,    0.027235 ,    0.024078 ,    0.025309 ,    0.004854 ,    0.027381 ,    0.075750 ,    0.123127 ,    0.011576 ,    0.005245 ,    0.020502 ,    0.113766 ,    0.100886 ,    0.004027 ,    0.003421 ,    0.031285 ,    0.062664 ,    0.089206 ,    0.003637 ,    0.031046 ,    0.040980 ,    0.037906 ,    0.041698 ,    0.030941 ,    0.004401 ,    0.018683 ,    0.012812 ,    0.034296 ,    0.011077 ,    0.032218 ,    0.033657 ,    0.028968 ,    0.029374 ,    0.003754 ,    0.093208 ,    0.043419 ,    0.027377 ,    0.004471 ,     Not run ,     Not run ,    0.000627 ,    0.001146 ,    0.002657 
quartz,8, Base_OpenMP , default     ,    0.013117 ,    0.119126 ,    0.034360 ,    0.017934 ,    0.022591 ,    0.035598 ,    0.056781 ,    0.060593 ,    0.019684 ,    0.024821 ,    0.026576 ,    0.797306 ,    0.002863 ,    0.000495 ,    0.001208 ,    0.007515 ,    0.058024 ,    0.022919 ,    0.053108 ,    0.004787 ,    0.053140 ,    0.059949 ,    0.034629 ,    0.045599 ,    0.053422 ,    0.006662 ,    0.042555 ,    0.149553 ,    0.242331 ,    0.017802 ,    0.006265 ,    0.028998 ,    0.149601 ,    0.198672 ,    0.002115 ,    0.002391 ,    0.036963 ,    0.085692 ,    0.120264 ,    0.005657 ,    0.034156 ,    0.045153 ,    0.037039 ,    0.047490 ,    0.034286 ,    0.006370 ,    0.035367 ,    0.024069 ,    0.081986 ,    0.020150 ,    0.012271 ,    0.005081 ,    0.055715 ,    0.055911 ,    0.005812 ,    0.184360 ,    0.047016 ,    0.053581 ,    0.005788 ,     Not run ,     Not run ,    0.000613 ,    0.001739 ,    0.002520 
quartz,4, Base_OpenMP , default     ,    0.024179 ,    0.227244 ,    0.063643 ,    0.034262 ,    0.043013 ,    0.067032 ,    0.103976 ,    0.111185 ,    0.037921 ,    0.046217 ,    0.048895 ,    0.684029 ,    0.005179 ,    0.000704 ,    0.002149 ,    0.014218 ,    0.111034 ,    0.042938 ,    0.097594 ,    0.008917 ,    0.096593 ,    0.110303 ,    0.064066 ,    0.085328 ,    0.101460 ,    0.012391 ,    0.078635 ,    0.283181 ,    0.457772 ,    0.033807 ,    0.011441 ,    0.052051 ,    0.274776 ,    0.374944 ,    0.003557 ,    0.004138 ,    0.068094 ,    0.157527 ,    0.223084 ,    0.010372 ,    0.062937 ,    0.085352 ,    0.066580 ,    0.086207 ,    0.062797 ,    0.012043 ,    0.067400 ,    0.044815 ,    0.153951 ,    0.037569 ,    0.011620 ,    0.005632 ,    0.104639 ,    0.104986 ,    0.010894 ,    0.353014 ,    0.087606 ,    0.101845 ,    0.010896 ,     Not run ,     Not run ,    0.001026 ,    0.003160 ,    0.004820 
quartz,72, Base_OpenMP , default     ,    0.009150 ,    0.037146 ,    0.010522 ,    0.004548 ,    0.008131 ,    0.022580 ,    0.045075 ,    0.045566 ,    0.009678 ,    0.013135 ,    0.020471 ,    1.276963 ,    0.001572 ,    0.002770 ,    0.003196 ,    0.002763 ,    0.015663 ,    0.013863 ,    0.036914 ,    0.006435 ,    0.036933 ,    0.108709 ,    0.024694 ,    0.012351 ,    0.020767 ,    0.002549 ,    0.031240 ,    0.055933 ,    0.101041 ,    0.004824 ,    0.006426 ,    0.022166 ,    0.095588 ,    0.102175 ,    0.004071 ,    0.003495 ,    0.024941 ,    0.051967 ,    0.074078 ,    0.002157 ,    0.025992 ,    0.030944 ,    0.036123 ,    0.031519 ,    0.029084 ,    0.002963 ,    0.009697 ,    0.006577 ,    0.019864 ,    0.006537 ,    0.096424 ,    0.106485 ,    0.010502 ,    0.010347 ,    0.002698 ,    0.047138 ,    0.023407 ,    0.012913 ,    0.002776 ,     Not run ,     Not run ,    0.001038 ,    0.001734 ,    0.002710 
quartz,36, Base_OpenMP , default     ,    0.013443 ,    0.063561 ,    0.017098 ,    0.007266 ,    0.010816 ,    0.023315 ,    0.040991 ,    0.040931 ,    0.014054 ,    0.016956 ,    0.019193 ,    1.054740 ,    0.001951 ,    0.001248 ,    0.001500 ,    0.004053 ,    0.020512 ,    0.014541 ,    0.047750 ,    0.003545 ,    0.047503 ,    0.103726 ,    0.027341 ,    0.020616 ,    0.024420 ,    0.003416 ,    0.027318 ,    0.103403 ,    0.188067 ,    0.006487 ,    0.006478 ,    0.022977 ,    0.117718 ,    0.196943 ,    0.003498 ,    0.001966 ,    0.038323 ,    0.064584 ,    0.091324 ,    0.003689 ,    0.031527 ,    0.042551 ,    0.040029 ,    0.043146 ,    0.031360 ,    0.003572 ,    0.016641 ,    0.010862 ,    0.028231 ,    0.008921 ,    0.057950 ,    0.048751 ,    0.017190 ,    0.017237 ,    0.003352 ,    0.091821 ,    0.039032 ,    0.023395 ,    0.003803 ,     Not run ,     Not run ,    0.000804 ,    0.001413 ,    0.002831 
quartz,32, Base_OpenMP , default     ,    0.013038 ,    0.070039 ,    0.018677 ,    0.007728 ,    0.011357 ,    0.027036 ,    0.041469 ,    0.040122 ,    0.013902 ,    0.017280 ,    0.018681 ,    1.234813 ,    0.001890 ,    0.001117 ,    0.001386 ,    0.004175 ,    0.022238 ,    0.015123 ,    0.047501 ,    0.002873 ,    0.047495 ,    0.067977 ,    0.023963 ,    0.022027 ,    0.025255 ,    0.003763 ,    0.028332 ,    0.098878 ,    0.195093 ,    0.007168 ,    0.006404 ,    0.023616 ,    0.118711 ,    0.230219 ,    0.003826 ,    0.004397 ,    0.044682 ,    0.072251 ,    0.094272 ,    0.003889 ,    0.031536 ,    0.041496 ,    0.039282 ,    0.043005 ,    0.031904 ,    0.003711 ,    0.018453 ,    0.011680 ,    0.030400 ,    0.009542 ,    0.049834 ,    0.044282 ,    0.019616 ,    0.019600 ,    0.003600 ,    0.103083 ,    0.029850 ,    0.026023 ,    0.003898 ,     Not run ,     Not run ,    0.000698 ,    0.001352 ,    0.002752 
quartz,18, Base_OpenMP , default     ,    0.011886 ,    0.055053 ,    0.016753 ,    0.009828 ,    0.012737 ,    0.032310 ,    0.034489 ,    0.036105 ,    0.011387 ,    0.022199 ,    0.017342 ,    0.655040 ,    0.001729 ,    0.000768 ,    0.001430 ,    0.003717 ,    0.024873 ,    0.014586 ,    0.043011 ,    0.003407 ,    0.042294 ,    0.103948 ,    0.020869 ,    0.021763 ,    0.023169 ,    0.004513 ,    0.024806 ,    0.068167 ,    0.110147 ,    0.010017 ,    0.008345 ,    0.026111 ,    0.104814 ,    0.090090 ,    0.004169 ,    0.001679 ,    0.028474 ,    0.057605 ,    0.074812 ,    0.003283 ,    0.028657 ,    0.038544 ,    0.033845 ,    0.039069 ,    0.028705 ,    0.004176 ,    0.016711 ,    0.011840 ,    0.031428 ,    0.010169 ,    0.036547 ,    0.036252 ,    0.026658 ,    0.025804 ,    0.003363 ,    0.083120 ,    0.039895 ,    0.024494 ,    0.004056 ,     Not run ,     Not run ,    0.000689 ,    0.001061 ,    0.002569 
quartz,16, Base_OpenMP , default     ,    0.012647 ,    0.061507 ,    0.018561 ,    0.010507 ,    0.014029 ,    0.035219 ,    0.037110 ,    0.039177 ,    0.013763 ,    0.025273 ,    0.017403 ,    0.651158 ,    0.001670 ,    0.000659 ,    0.001466 ,    0.004056 ,    0.029601 ,    0.018370 ,    0.045355 ,    0.003329 ,    0.045669 ,    0.093314 ,    0.022878 ,    0.023643 ,    0.025475 ,    0.004882 ,    0.036954 ,    0.075643 ,    0.122299 ,    0.011104 ,    0.008337 ,    0.027230 ,    0.111253 ,    0.100542 ,    0.003727 ,    0.002054 ,    0.030483 ,    0.067720 ,    0.088263 ,    0.003324 ,    0.030708 ,    0.040344 ,    0.037502 ,    0.041356 ,    0.030735 ,    0.004309 ,    0.018516 ,    0.012609 ,    0.033958 ,    0.011260 ,    0.031928 ,    0.028267 ,    0.028947 ,    0.029075 ,    0.003520 ,    0.093564 ,    0.033018 ,    0.027551 ,    0.004573 ,     Not run ,     Not run ,    0.000656 ,    0.001121 ,    0.002782 
quartz,8, Base_OpenMP , default     ,    0.013175 ,    0.119193 ,    0.034410 ,    0.017907 ,    0.022548 ,    0.035715 ,    0.056759 ,    0.060762 ,    0.019642 ,    0.024701 ,    0.026798 ,    0.826796 ,    0.002869 ,    0.000515 ,    0.001211 ,    0.007539 ,    0.056876 ,    0.022911 ,    0.053169 ,    0.004815 ,    0.053166 ,    0.060022 ,    0.034584 ,    0.045615 ,    0.052829 ,    0.006652 ,    0.042580 ,    0.149838 ,    0.244551 ,    0.017777 ,    0.006148 ,    0.029069 ,    0.149697 ,    0.197774 ,    0.002108 ,    0.002351 ,    0.036708 ,    0.085678 ,    0.121135 ,    0.005625 ,    0.034167 ,    0.045179 ,    0.037023 ,    0.047471 ,    0.034285 ,    0.006346 ,    0.035453 ,    0.023834 ,    0.083876 ,    0.020157 ,    0.012143 ,    0.004983 ,    0.055709 ,    0.055867 ,    0.005816 ,    0.184314 ,    0.047083 ,    0.053663 ,    0.005792 ,     Not run ,     Not run ,    0.000620 ,    0.001713 ,    0.002517 
quartz,4, Base_OpenMP , default     ,    0.024017 ,    0.225451 ,    0.064610 ,    0.034633 ,    0.043068 ,    0.066349 ,    0.104886 ,    0.111065 ,    0.037285 ,    0.045448 ,    0.049519 ,    0.688976 ,    0.005220 ,    0.000670 ,    0.002178 ,    0.014120 ,    0.113309 ,    0.042668 ,    0.097532 ,    0.008969 ,    0.096549 ,    0.110029 ,    0.063208 ,    0.085668 ,    0.108716 ,    0.012509 ,    0.079067 ,    0.282258 ,    0.456446 ,    0.033924 ,    0.011008 ,    0.051822 ,    0.274489 ,    0.377159 ,    0.003554 ,    0.004219 ,    0.067406 ,    0.157654 ,    0.220724 ,    0.010316 ,    0.062997 ,    0.084751 ,    0.066186 ,    0.087720 ,    0.063054 ,    0.012030 ,    0.067871 ,    0.044809 ,    0.153337 ,    0.037732 ,    0.011922 ,    0.006257 ,    0.104786 ,    0.104920 ,    0.010858 ,    0.352254 ,    0.087966 ,    0.101434 ,    0.010764 ,     Not run ,     Not run ,    0.001011 ,    0.003222 ,    0.004883 
ruby,112, Base_OpenMP , default     ,    0.009132 ,    0.025780 ,    0.005864 ,    0.004317 ,    0.007818 ,    0.010197 ,    0.045218 ,    0.045160 ,    0.011071 ,    0.007633 ,    0.018481 ,    1.521951 ,    0.001545 ,    0.005483 ,    0.005383 ,    0.001896 ,    0.012992 ,    0.009854 ,    0.034989 ,    0.011083 ,    0.034992 ,    0.112312 ,    0.018264 ,    0.009403 ,    0.010220 ,    0.004159 ,    0.017943 ,    0.056711 ,    0.101334 ,    0.004753 ,    0.016010 ,    0.025542 ,    0.100013 ,    0.107097 ,    0.004869 ,    0.006090 ,    0.026570 ,    0.057905 ,    0.081375 ,    0.002320 ,    0.017609 ,    0.029637 ,    0.046948 ,    0.031504 ,    0.017631 ,    0.003089 ,    0.005572 ,    0.005110 ,    0.009436 ,    0.005464 ,    0.115572 ,    0.367199 ,    0.005531 ,    0.005875 ,    0.002989 ,    0.027095 ,    0.013942 ,    0.007288 ,    0.002855 ,     Not run ,     Not run ,    0.001344 ,    0.001815 ,    0.001841 
ruby,56, Base_OpenMP , default     ,    0.006016 ,    0.032285 ,    0.005909 ,    0.004228 ,    0.006536 ,    0.010128 ,    0.028631 ,    0.028519 ,    0.009326 ,    0.006754 ,    0.012430 ,    0.948528 ,    0.001233 ,    0.002159 ,    0.002182 ,    0.001568 ,    0.011321 ,    0.008114 ,    0.023025 ,    0.004700 ,    0.023494 ,    0.094084 ,    0.012450 ,    0.011444 ,    0.020138 ,    0.005630 ,    0.013130 ,    0.088790 ,    0.164707 ,    0.004152 ,    0.016045 ,    0.016454 ,    0.067544 ,    0.186223 ,    0.003835 ,    0.004830 ,    0.021959 ,    0.039223 ,    0.057929 ,    0.001935 ,    0.012101 ,    0.019191 ,    0.027992 ,    0.021001 ,    0.012133 ,    0.001920 ,    0.007296 ,    0.005214 ,    0.017603 ,    0.005989 ,    0.070240 ,    0.102522 ,    0.006851 ,    0.007387 ,    0.001683 ,    0.041658 ,    0.011562 ,    0.011702 ,    0.002256 ,     Not run ,     Not run ,    0.000791 ,    0.001193 ,    0.001300 
ruby,32, Base_OpenMP , default     ,    0.004473 ,    0.049022 ,    0.007437 ,    0.005432 ,    0.007056 ,    0.011861 ,    0.016443 ,    0.016530 ,    0.010672 ,    0.008368 ,    0.008433 ,    0.761635 ,    0.000902 ,    0.001065 ,    0.001134 ,    0.001890 ,    0.015006 ,    0.008592 ,    0.017777 ,    0.002714 ,    0.017729 ,    0.057791 ,    0.010030 ,    0.017489 ,    0.026686 ,    0.008896 ,    0.013298 ,    0.154528 ,    0.285522 ,    0.005004 ,    0.025549 ,    0.012288 ,    0.042519 ,    0.298950 ,    0.006553 ,    0.005817 ,    0.016699 ,    0.030615 ,    0.051957 ,    0.002070 ,    0.009607 ,    0.012225 ,    0.016465 ,    0.013720 ,    0.009727 ,    0.002069 ,    0.011174 ,    0.007656 ,    0.029421 ,    0.008499 ,    0.036847 ,    0.065748 ,    0.010455 ,    0.011360 ,    0.002273 ,    0.070769 ,    0.014947 ,    0.015982 ,    0.001953 ,     Not run ,     Not run ,    0.000498 ,    0.000723 ,    0.000836 
ruby,28, Base_OpenMP , default     ,    0.004288 ,    0.028804 ,    0.005095 ,    0.005190 ,    0.006735 ,    0.008882 ,    0.018026 ,    0.017436 ,    0.008007 ,    0.006183 ,    0.007251 ,    0.723242 ,    0.000824 ,    0.001030 ,    0.001177 ,    0.001254 ,    0.010172 ,    0.006227 ,    0.015787 ,    0.002909 ,    0.016393 ,    0.090088 ,    0.009074 ,    0.009841 ,    0.018660 ,    0.006404 ,    0.008533 ,    0.026821 ,    0.042133 ,    0.004875 ,    0.027775 ,    0.010695 ,    0.044462 ,    0.035542 ,    0.006958 ,    0.005798 ,    0.013953 ,    0.027692 ,    0.041113 ,    0.001911 ,    0.008732 ,    0.013743 ,    0.018925 ,    0.014488 ,    0.008786 ,    0.001621 ,    0.007150 ,    0.005144 ,    0.017953 ,    0.005057 ,    0.045237 ,    0.075189 ,    0.008837 ,    0.008813 ,    0.001628 ,    0.037169 ,    0.009699 ,    0.010099 ,    0.002163 ,     Not run ,     Not run ,    0.000541 ,    0.000767 ,    0.000904 
ruby,16, Base_OpenMP , default     ,    0.003616 ,    0.046366 ,    0.007013 ,    0.007490 ,    0.009850 ,    0.015537 ,    0.015072 ,    0.014939 ,    0.011132 ,    0.010327 ,    0.007244 ,    0.662322 ,    0.000897 ,    0.000570 ,    0.000601 ,    0.001684 ,    0.016885 ,    0.007377 ,    0.014731 ,    0.002265 ,    0.014449 ,    0.061852 ,    0.008751 ,    0.017225 ,    0.033228 ,    0.010860 ,    0.012640 ,    0.047448 ,    0.074665 ,    0.007854 ,    0.015798 ,    0.010331 ,    0.033353 ,    0.062568 ,    0.003583 ,    0.002732 ,    0.015673 ,    0.025760 ,    0.043404 ,    0.002509 ,    0.008172 ,    0.009974 ,    0.013801 ,    0.012296 ,    0.008155 ,    0.002160 ,    0.011667 ,    0.007757 ,    0.035262 ,    0.007519 ,    0.019477 ,    0.018987 ,    0.015323 ,    0.015265 ,    0.002179 ,    0.063732 ,    0.017726 ,    0.016796 ,    0.002632 ,     Not run ,     Not run ,    0.000436 ,    0.000598 ,    0.000652 
ruby,8, Base_OpenMP , default     ,    0.005601 ,    0.090708 ,    0.011976 ,    0.013209 ,    0.015546 ,    0.026430 ,    0.015561 ,    0.014336 ,    0.014940 ,    0.018517 ,    0.008971 ,    0.589152 ,    0.001119 ,    0.000385 ,    0.000730 ,    0.002439 ,    0.031512 ,    0.020939 ,    0.023381 ,    0.003693 ,    0.024170 ,    0.044888 ,    0.026766 ,    0.032853 ,    0.052894 ,    0.021430 ,    0.041412 ,    0.084308 ,    0.134837 ,    0.011171 ,    0.004217 ,    0.019221 ,    0.061213 ,    0.111255 ,    0.001811 ,    0.001683 ,    0.019582 ,    0.041956 ,    0.066435 ,    0.004270 ,    0.025911 ,    0.017964 ,    0.021919 ,    0.018274 ,    0.026111 ,    0.003911 ,    0.022465 ,    0.013678 ,    0.065897 ,    0.013206 ,    0.009018 ,    0.004559 ,    0.029291 ,    0.029219 ,    0.003791 ,    0.126523 ,    0.040503 ,    0.033277 ,    0.004243 ,     Not run ,     Not run ,    0.000528 ,    0.000530 ,    0.001075 
ruby,4, Base_OpenMP , default     ,    0.019401 ,    0.178274 ,    0.022880 ,    0.027519 ,    0.032956 ,    0.049752 ,    0.034159 ,    0.032526 ,    0.028570 ,    0.034819 ,    0.016438 ,    0.626452 ,    0.001950 ,    0.000460 ,    0.001989 ,    0.004653 ,    0.059708 ,    0.039219 ,    0.077745 ,    0.006877 ,    0.077702 ,    0.083101 ,    0.058672 ,    0.064042 ,    0.101872 ,    0.042233 ,    0.078194 ,    0.167662 ,    0.267667 ,    0.021949 ,    0.006630 ,    0.044168 ,    0.199954 ,    0.221920 ,    0.002362 ,    0.004781 ,    0.039827 ,    0.127599 ,    0.161422 ,    0.008740 ,    0.058800 ,    0.069600 ,    0.076902 ,    0.069731 ,    0.058707 ,    0.007918 ,    0.044234 ,    0.028183 ,    0.129741 ,    0.025803 ,    0.006955 ,    0.005061 ,    0.056989 ,    0.056891 ,    0.007250 ,    0.252520 ,    0.081761 ,    0.066375 ,    0.009073 ,     Not run ,     Not run ,    0.000976 ,    0.001286 ,    0.003895 
ruby,112, Base_OpenMP , default     ,    0.011650 ,    0.028719 ,    0.006642 ,    0.005107 ,    0.009741 ,    0.013139 ,    0.059133 ,    0.058862 ,    0.006443 ,    0.009476 ,    0.023736 ,    1.511481 ,    0.001901 ,    0.006225 ,    0.006165 ,    0.002401 ,    0.009195 ,    0.012809 ,    0.045609 ,    0.012262 ,    0.045944 ,    0.109050 ,    0.023665 ,    0.009105 ,    0.012108 ,    0.003586 ,    0.023417 ,    0.057122 ,    0.099432 ,    0.004289 ,    0.011363 ,    0.032845 ,    0.130494 ,    0.106902 ,    0.004830 ,    0.002803 ,    0.025145 ,    0.074693 ,    0.098293 ,    0.002840 ,    0.023787 ,    0.039499 ,    0.060630 ,    0.040979 ,    0.023346 ,    0.002649 ,    0.006177 ,    0.004436 ,    0.009730 ,    0.006286 ,    0.163611 ,    0.339010 ,    0.005894 ,    0.006267 ,    0.002655 ,    0.027438 ,    0.018184 ,    0.007923 ,    0.003665 ,     Not run ,     Not run ,    0.001536 ,    0.002395 ,    0.002409 
ruby,56, Base_OpenMP , default     ,    0.005662 ,    0.031668 ,    0.005853 ,    0.004082 ,    0.006458 ,    0.008534 ,    0.026112 ,    0.025582 ,    0.009303 ,    0.006088 ,    0.011387 ,    0.900866 ,    0.001116 ,    0.002095 ,    0.002043 ,    0.001626 ,    0.011171 ,    0.007517 ,    0.022061 ,    0.004475 ,    0.022057 ,    0.090765 ,    0.012140 ,    0.010933 ,    0.020304 ,    0.004563 ,    0.012311 ,    0.088837 ,    0.161299 ,    0.003676 ,    0.012457 ,    0.015775 ,    0.063896 ,    0.170728 ,    0.003542 ,    0.004530 ,    0.020740 ,    0.037525 ,    0.056301 ,    0.001927 ,    0.011635 ,    0.018480 ,    0.028165 ,    0.019488 ,    0.011566 ,    0.001632 ,    0.007768 ,    0.005129 ,    0.017455 ,    0.005907 ,    0.068011 ,    0.091482 ,    0.007344 ,    0.007762 ,    0.001753 ,    0.041459 ,    0.011033 ,    0.011013 ,    0.002075 ,     Not run ,     Not run ,    0.000782 ,    0.001092 ,    0.001193 
ruby,32, Base_OpenMP , default     ,    0.004934 ,    0.049638 ,    0.007587 ,    0.005486 ,    0.007222 ,    0.012403 ,    0.018351 ,    0.018089 ,    0.010874 ,    0.008436 ,    0.009243 ,    0.727119 ,    0.001010 ,    0.001155 ,    0.001211 ,    0.001762 ,    0.014587 ,    0.008261 ,    0.018985 ,    0.002952 ,    0.018754 ,    0.057963 ,    0.010504 ,    0.017309 ,    0.026869 ,    0.006731 ,    0.015570 ,    0.156515 ,    0.273297 ,    0.004869 ,    0.022698 ,    0.013733 ,    0.049674 ,    0.300272 ,    0.006447 ,    0.006963 ,    0.014706 ,    0.032297 ,    0.053777 ,    0.002121 ,    0.010021 ,    0.013682 ,    0.018725 ,    0.014291 ,    0.010130 ,    0.002115 ,    0.011229 ,    0.007750 ,    0.029587 ,    0.008649 ,    0.043918 ,    0.047005 ,    0.010452 ,    0.011705 ,    0.002319 ,    0.070702 ,    0.015728 ,    0.016040 ,    0.002012 ,     Not run ,     Not run ,    0.000546 ,    0.000757 ,    0.000906 
ruby,28, Base_OpenMP , default     ,    0.003472 ,    0.027892 ,    0.004864 ,    0.005007 ,    0.006188 ,    0.008123 ,    0.014379 ,    0.014037 ,    0.007834 ,    0.005505 ,    0.006474 ,    0.698404 ,    0.000719 ,    0.000945 ,    0.001127 ,    0.001213 ,    0.010353 ,    0.005476 ,    0.013108 ,    0.002800 ,    0.013244 ,    0.087065 ,    0.007723 ,    0.009598 ,    0.018866 ,    0.004772 ,    0.007613 ,    0.027239 ,    0.042450 ,    0.005002 ,    0.029314 ,    0.009413 ,    0.037755 ,    0.036055 ,    0.006662 ,    0.007285 ,    0.013411 ,    0.022932 ,    0.035977 ,    0.001843 ,    0.007043 ,    0.010269 ,    0.014780 ,    0.010979 ,    0.007101 ,    0.001456 ,    0.007180 ,    0.004660 ,    0.017232 ,    0.004772 ,    0.031197 ,    0.047956 ,    0.008765 ,    0.009063 ,    0.001638 ,    0.036928 ,    0.008810 ,    0.010016 ,    0.001990 ,     Not run ,     Not run ,    0.000443 ,    0.000600 ,    0.000729 
ruby,16, Base_OpenMP , default     ,    0.003614 ,    0.046325 ,    0.007059 ,    0.007659 ,    0.009050 ,    0.015403 ,    0.014118 ,    0.014015 ,    0.010556 ,    0.010224 ,    0.006652 ,    0.625023 ,    0.000922 ,    0.000524 ,    0.000581 ,    0.001638 ,    0.017290 ,    0.007682 ,    0.014389 ,    0.002242 ,    0.014669 ,    0.061339 ,    0.008677 ,    0.018702 ,    0.033398 ,    0.007821 ,    0.012584 ,    0.048597 ,    0.076989 ,    0.007957 ,    0.016288 ,    0.009355 ,    0.038909 ,    0.063219 ,    0.003782 ,    0.002930 ,    0.015552 ,    0.025529 ,    0.042402 ,    0.002525 ,    0.007639 ,    0.009749 ,    0.014268 ,    0.011043 ,    0.007713 ,    0.002075 ,    0.012079 ,    0.007614 ,    0.035445 ,    0.007471 ,    0.019087 ,    0.015890 ,    0.015270 ,    0.015504 ,    0.002195 ,    0.063876 ,    0.017840 ,    0.018444 ,    0.002602 ,     Not run ,     Not run ,    0.000405 ,    0.000547 ,    0.000641 
ruby,8, Base_OpenMP , default     ,    0.006305 ,    0.090727 ,    0.011991 ,    0.013105 ,    0.015188 ,    0.026595 ,    0.015082 ,    0.013895 ,    0.014848 ,    0.018587 ,    0.008827 ,    0.601216 ,    0.001136 ,    0.000416 ,    0.000772 ,    0.002483 ,    0.031547 ,    0.021273 ,    0.020207 ,    0.003643 ,    0.021330 ,    0.046076 ,    0.028110 ,    0.032752 ,    0.053015 ,    0.014272 ,    0.041364 ,    0.084310 ,    0.134604 ,    0.011176 ,    0.003797 ,    0.019332 ,    0.060729 ,    0.111228 ,    0.001733 ,    0.001596 ,    0.018449 ,    0.040130 ,    0.065474 ,    0.004284 ,    0.028162 ,    0.026027 ,    0.028467 ,    0.026586 ,    0.028369 ,    0.003869 ,    0.022472 ,    0.013955 ,    0.066595 ,    0.013133 ,    0.008259 ,    0.004597 ,    0.029272 ,    0.029212 ,    0.003758 ,    0.126306 ,    0.041264 ,    0.033288 ,    0.004271 ,     Not run ,     Not run ,    0.000527 ,    0.000537 ,    0.001354 
