machine,Kernel                      ,Kernel                      ,Basic_DAXPY                 ,Basic_DAXPY_ATOMIC          ,Basic_IF_QUAD               ,Basic_INDEXLIST             ,Basic_INDEXLIST_3LOOP       ,Basic_INIT3                 ,Basic_INIT_VIEW1D           ,Basic_INIT_VIEW1D_OFFSET    ,Basic_MAT_MAT_SHARED        ,Basic_MULADDSUB             ,Basic_NESTED_INIT           ,Basic_PI_ATOMIC             ,Basic_PI_REDUCE             ,Basic_REDUCE3_INT           ,Basic_REDUCE_STRUCT         ,Basic_TRAP_INT              ,Lcals_DIFF_PREDICT          ,Lcals_EOS                   ,Lcals_FIRST_DIFF            ,Lcals_FIRST_MIN             ,Lcals_FIRST_SUM             ,Lcals_GEN_LIN_RECUR         ,Lcals_HYDRO_1D              ,Lcals_HYDRO_2D              ,Lcals_INT_PREDICT           ,Lcals_PLANCKIAN             ,Lcals_TRIDIAG_ELIM          ,Polybench_2MM               ,Polybench_3MM               ,Polybench_ADI               ,Polybench_ATAX              ,Polybench_FDTD_2D           ,Polybench_FLOYD_WARSHALL    ,Polybench_GEMM              ,Polybench_GEMVER            ,Polybench_GESUMMV           ,Polybench_HEAT_3D           ,Polybench_JACOBI_1D         ,Polybench_JACOBI_2D         ,Polybench_MVT               ,Stream_ADD                  ,Stream_COPY                 ,Stream_DOT                  ,Stream_MUL                  ,Stream_TRIAD                ,Apps_CONVECTION3DPA         ,Apps_DEL_DOT_VEC_2D         ,Apps_DIFFUSION3DPA          ,Apps_ENERGY                 ,Apps_FIR                    ,Apps_HALOEXCHANGE           ,Apps_HALOEXCHANGE_FUSED     ,Apps_LTIMES                 ,Apps_LTIMES_NOVIEW          ,Apps_MASS3DPA               ,Apps_NODAL_ACCUMULATION_3D  ,Apps_PRESSURE               ,Apps_VOL3D                  ,Algorithm_SCAN              ,Algorithm_SORT              ,Algorithm_SORTPAIRS         ,Algorithm_REDUCE_SUM        ,Algorithm_MEMSET            ,Algorithm_MEMCPY            
tioga, Base_HIP  , block_256 ,  0.001858 ,  0.003081 ,  0.003132 ,  0.001878 ,  0.001788 ,  0.005591 ,  0.005259 ,  0.005901 ,  0.001419 ,  0.003917 ,  0.003412 , 164.176664 ,  0.019599 ,  0.000866 ,  0.014081 ,  0.018819 ,  0.007866 ,  0.004287 ,  0.006873 ,  0.002099 ,  0.007430 ,  0.007957 ,  0.006188 ,  0.005463 ,  0.010482 ,  0.000918 ,  0.007905 ,  0.004509 ,  0.006424 ,  0.027074 ,  0.015268 ,  0.007350 ,  0.023041 ,  0.005318 ,  0.003377 ,  0.032005 ,  0.005155 ,  0.012136 ,  0.020477 ,  0.013444 ,  0.006027 ,  0.006269 ,  0.737757 ,  0.006161 ,  0.006048 ,   Not run ,  0.001935 ,   Not run ,  0.008032 ,  0.001690 ,  0.013070 ,   Not run ,  0.004907 ,  0.004245 ,   Not run ,  0.003924 ,  0.008571 ,  0.002136 ,   Not run ,   Not run ,   Not run ,  0.018355 ,  0.000592 ,  0.000777 
tioga, Base_HIP  , block_256 ,  0.001862 ,  0.003109 ,  0.003106 ,  0.001874 ,  0.001793 ,  0.004979 ,  0.005832 ,  0.005190 ,  0.002099 ,  0.003898 ,  0.002831 , 163.047744 ,  0.020085 ,  0.000864 ,  0.014089 ,  0.018733 ,  0.007219 ,  0.004876 ,  0.006888 ,  0.002105 ,  0.006869 ,  0.008498 ,  0.006182 ,  0.005439 ,  0.011057 ,  0.000917 ,  0.007912 ,  0.004621 ,  0.006398 ,  0.027478 ,  0.015145 ,  0.006553 ,  0.023686 ,  0.005358 ,  0.003381 ,  0.032019 ,  0.005161 ,  0.012129 ,  0.020499 ,  0.013425 ,  0.006010 ,  0.006258 ,  0.739714 ,  0.006775 ,  0.006066 ,   Not run ,  0.001926 ,   Not run ,  0.007500 ,  0.001696 ,  0.013832 ,   Not run ,  0.004327 ,  0.004270 ,   Not run ,  0.003554 ,  0.008552 ,  0.002707 ,   Not run ,   Not run ,   Not run ,  0.018581 ,  0.000590 ,  0.000777 
ec2-p3, Base_CUDA , block_256 ,  0.003186 ,  0.003722 ,  0.003030 ,  0.000914 ,  0.001676 ,  0.006802 ,  0.005504 ,  0.005504 ,  0.000829 ,  0.004750 ,  0.002609 ,  0.026487 ,  0.000664 ,  0.000647 ,  0.001975 ,  0.000663 ,  0.014536 ,  0.005674 ,  0.010377 ,  0.001884 ,  0.010414 ,  0.010211 ,  0.008464 ,  0.005491 ,  0.011384 ,  0.000701 ,  0.011256 ,  0.001364 ,  0.002169 ,  0.015839 ,  0.008082 ,  0.008871 ,  0.031125 ,  0.001855 ,  0.001629 ,  0.013909 ,  0.004093 ,  0.010798 ,  0.018488 ,  0.007417 ,  0.008564 ,  0.009170 ,  0.030133 ,  0.009190 ,  0.008448 ,   Not run ,  0.001753 ,   Not run ,  0.009601 ,  0.001082 ,  0.009509 ,   Not run ,  0.003030 ,  0.003024 ,   Not run ,  0.002045 ,  0.011394 ,  0.001526 ,   Not run ,   Not run ,   Not run ,  0.000683 ,  0.000234 ,  0.000524 
ec2-p3, Base_CUDA , block_256 ,  0.003191 ,  0.003721 ,  0.003026 ,  0.000939 ,  0.001696 ,  0.006790 ,  0.005527 ,  0.005520 ,  0.000807 ,  0.004752 ,  0.002562 ,  0.026466 ,  0.000611 ,  0.000599 ,  0.001877 ,  0.000635 ,  0.014528 ,  0.005675 ,  0.010404 ,  0.001655 ,  0.010434 ,  0.010206 ,  0.008476 ,  0.005485 ,  0.011390 ,  0.000702 ,  0.011284 ,  0.001349 ,  0.002151 ,  0.015873 ,  0.008087 ,  0.008862 ,  0.031065 ,  0.001859 ,  0.001632 ,  0.014022 ,  0.004125 ,  0.010763 ,  0.018337 ,  0.007318 ,  0.008518 ,  0.009125 ,  0.028041 ,  0.009201 ,  0.008437 ,   Not run ,  0.001740 ,   Not run ,  0.009585 ,  0.001075 ,  0.008122 ,   Not run ,  0.003030 ,  0.003025 ,   Not run ,  0.002038 ,  0.011376 ,  0.001522 ,   Not run ,   Not run ,   Not run ,  0.000632 ,  0.000234 ,  0.000522 
ec2-p3, Base_CUDA , block_256 ,  0.003183 ,  0.003725 ,  0.003037 ,  0.000934 ,  0.001679 ,  0.006776 ,  0.005487 ,  0.005503 ,  0.000842 ,  0.004763 ,  0.002599 ,  0.026451 ,  0.000744 ,  0.000618 ,  0.001918 ,  0.000649 ,  0.014526 ,  0.005670 ,  0.010372 ,  0.001740 ,  0.010404 ,  0.010199 ,  0.008463 ,  0.005485 ,  0.011368 ,  0.000696 ,  0.011258 ,  0.001354 ,  0.002169 ,  0.015891 ,  0.008099 ,  0.008868 ,  0.031155 ,  0.001859 ,  0.001621 ,  0.014000 ,  0.004093 ,  0.010782 ,  0.018408 ,  0.007319 ,  0.008552 ,  0.009129 ,  0.029033 ,  0.009184 ,  0.008427 ,   Not run ,  0.001749 ,   Not run ,  0.009566 ,  0.001079 ,  0.008493 ,   Not run ,  0.003033 ,  0.003030 ,   Not run ,  0.002049 ,  0.011377 ,  0.001525 ,   Not run ,   Not run ,   Not run ,  0.000667 ,  0.000234 ,  0.000528 
ec2-p4d, Base_CUDA , block_256 ,  0.001263 ,  0.001264 ,  0.000958 ,  0.001123 ,  0.002309 ,  0.001996 ,  0.005003 ,  0.004993 ,  0.000662 ,  0.001412 ,  0.002278 ,  0.028341 ,  0.000666 ,  0.000632 ,  0.002655 ,  0.000691 ,  0.014658 ,  0.001495 ,  0.004676 ,  0.001698 ,  0.004690 ,  0.003759 ,  0.002520 ,  0.002707 ,  0.007298 ,  0.000222 ,  0.002899 ,  0.000973 ,  0.001620 ,  0.013466 ,  0.007655 ,  0.003381 ,  0.014829 ,  0.001234 ,  0.001913 ,  0.008459 ,  0.002862 ,  0.007699 ,  0.011629 ,  0.007004 ,  0.002428 ,  0.004110 ,  0.026374 ,  0.004119 ,  0.002496 ,   Not run ,  0.000704 ,   Not run ,  0.003532 ,  0.000640 ,  0.012014 ,   Not run ,  0.002570 ,  0.002565 ,   Not run ,  0.001265 ,  0.003680 ,  0.000727 ,   Not run ,   Not run ,   Not run ,  0.000680 ,  0.000213 ,  0.000245 
ec2-p4d, Base_CUDA , block_256 ,  0.001287 ,  0.001280 ,  0.000958 ,  0.001073 ,  0.002800 ,  0.002029 ,  0.005081 ,  0.005065 ,  0.000646 ,  0.001430 ,  0.002351 ,  0.028317 ,  0.000655 ,  0.000622 ,  0.001998 ,  0.000655 ,  0.014643 ,  0.001544 ,  0.004780 ,  0.001583 ,  0.004786 ,  0.003801 ,  0.002609 ,  0.002696 ,  0.007299 ,  0.000218 ,  0.002999 ,  0.000994 ,  0.001632 ,  0.013466 ,  0.007369 ,  0.003465 ,  0.015192 ,  0.001277 ,  0.001893 ,  0.008499 ,  0.002908 ,  0.007935 ,  0.011828 ,  0.007009 ,  0.002523 ,  0.004255 ,  0.025799 ,  0.004270 ,  0.002595 ,   Not run ,  0.000692 ,   Not run ,  0.003378 ,  0.000645 ,  0.011338 ,   Not run ,  0.002569 ,  0.002567 ,   Not run ,  0.001262 ,  0.003821 ,  0.000729 ,   Not run ,   Not run ,   Not run ,  0.000710 ,  0.000217 ,  0.000250 
ec2-p4d, Base_CUDA , block_256 ,  0.001275 ,  0.001271 ,  0.000955 ,  0.001074 ,  0.002665 ,  0.002019 ,  0.005091 ,  0.005076 ,  0.000644 ,  0.001424 ,  0.002348 ,  0.028325 ,  0.000651 ,  0.000627 ,  0.002209 ,  0.000656 ,  0.014662 ,  0.001535 ,  0.004735 ,  0.001582 ,  0.004758 ,  0.003786 ,  0.002607 ,  0.002690 ,  0.007276 ,  0.000218 ,  0.002993 ,  0.000995 ,  0.001643 ,  0.013362 ,  0.007371 ,  0.003454 ,  0.015071 ,  0.001259 ,  0.001891 ,  0.008479 ,  0.002898 ,  0.007883 ,  0.011727 ,  0.007012 ,  0.002506 ,  0.004232 ,  0.025746 ,  0.004249 ,  0.002550 ,   Not run ,  0.000692 ,   Not run ,  0.003341 ,  0.000641 ,  0.011338 ,   Not run ,  0.002570 ,  0.002566 ,   Not run ,  0.001262 ,  0.003795 ,  0.000727 ,   Not run ,   Not run ,   Not run ,  0.000680 ,  0.000216 ,  0.000249 
AVERAGE
pascal,,,0.006006,0.006462,0.004298,0.001868,0.002518,0.009853,0.010653,0.010670,0.001513,0.006894,0.005515,0.032758,0.001112,0.000952,0.002666,0.001108,0.020429,0.008797,0.017295,0.002413,0.017349,0.016837,0.012217,0.008664,0.016458,0.001001,0.016067,0.007573,0.012042,0.032315,0.011732,0.013857,0.049097,0.009032,0.002563,0.023851,0.010288,0.027661,0.038438,0.009917,0.012037,0.015162,0.039150,0.015227,0.011965,,0.002791,,0.013796,0.003052,0.009493,,0.006487,0.006475,,0.007259,0.017097,0.003443,,,,0.001034,0.000441,0.000867
lassen,,,0.003618,0.004150,0.003187,0.001343,0.002281,0.007138,0.008104,0.008118,0.000986,0.005023,0.003661,0.030783,0.001179,0.000918,0.002354,0.001264,0.015216,0.006080,0.011976,0.001823,0.011984,0.011161,0.009146,0.005690,0.011622,0.000752,0.011920,0.002437,0.003877,0.018410,0.012332,0.009716,0.036209,0.002127,0.001970,0.015686,0.004906,0.014024,0.022223,0.008711,0.009109,0.010533,0.041776,0.010501,0.009130,,0.001840,,0.010178,0.001273,0.016814,,0.003582,0.003582,,0.002300,0.012424,0.001666,,,,0.001022,0.000344,0.000610
corona,,,0.006025,0.010076,0.006297,0.003015,0.003847,0.010365,0.012773,0.012537,0.003894,0.009738,0.007708,122.191764,0.024850,0.001927,0.018410,0.023594,0.016047,0.008884,0.015796,0.004028,0.014624,0.018403,0.012795,0.012031,0.015479,0.003441,0.015589,0.009777,0.015046,0.028881,0.026486,0.014892,0.040155,0.011779,0.008377,0.020803,0.011091,0.022747,0.033909,0.023656,0.011856,0.013752,0.791670,0.014229,0.011956,,0.005008,,0.016502,0.004629,0.013960,,0.009156,0.009430,,0.010171,0.017748,0.005707,,,,0.021347,0.002141,0.003095
tioga,,,0.001865,0.003081,0.003132,0.001853,0.001793,0.005180,0.005635,0.005416,0.001863,0.003897,0.003013,162.879377,0.019705,0.000861,0.014095,0.018704,0.007427,0.004705,0.006882,0.002090,0.007047,0.008273,0.006168,0.005459,0.010609,0.001117,0.007916,0.004572,0.006409,0.027078,0.015194,0.006828,0.023453,0.005328,0.003367,0.031990,0.005155,0.012115,0.020488,0.013421,0.006027,0.006251,0.738012,0.006364,0.006253,,0.001937,,0.007938,0.001693,0.013311,,0.004737,0.004246,,0.003664,0.008782,0.002327,,,,0.018464,0.000580,0.000759
ec2-p3,,,0.003187,0.003723,0.003031,0.000929,0.001684,0.006789,0.005506,0.005509,0.000826,0.004755,0.002590,0.026468,0.000673,0.000621,0.001923,0.000649,0.014530,0.005673,0.010384,0.001760,0.010417,0.010205,0.008468,0.005487,0.011381,0.000700,0.011266,0.001356,0.002163,0.015868,0.008089,0.008867,0.031115,0.001858,0.001627,0.013977,0.004104,0.010781,0.018411,0.007351,0.008545,0.009141,0.029069,0.009192,0.008437,,0.001747,,0.009584,0.001079,0.008708,,0.003031,0.003026,,0.002044,0.011382,0.001524,,,,0.000661,0.000234,0.000525
ec2-p4d,,,0.001275,0.001272,0.000957,0.001090,0.002591,0.002015,0.005058,0.005045,0.000651,0.001422,0.002326,0.028328,0.000657,0.000627,0.002287,0.000667,0.014654,0.001525,0.004730,0.001621,0.004745,0.003782,0.002579,0.002698,0.007291,0.000219,0.002964,0.000987,0.001632,0.013431,0.007465,0.003433,0.015031,0.001257,0.001899,0.008479,0.002889,0.007839,0.011728,0.007008,0.002486,0.004199,0.025973,0.004213,0.002547,,0.000696,,0.003417,0.000642,0.011563,,0.002570,0.002566,,0.001263,0.003765,0.000728,,,,0.000690,0.000215,0.000248
