machine,Kernel,Kernel,Basic_DAXPY,Basic_DAXPY_ATOMIC,Basic_IF_QUAD,Basic_INDEXLIST,Basic_INDEXLIST_3LOOP,Basic_INIT3,Basic_INIT_VIEW1D,Basic_INIT_VIEW1D_OFFSET,Basic_MAT_MAT_SHARED,Basic_MULADDSUB,Basic_NESTED_INIT,Basic_PI_ATOMIC,Basic_PI_REDUCE,Basic_REDUCE3_INT,Basic_REDUCE_STRUCT,Basic_TRAP_INT,Lcals_DIFF_PREDICT,Lcals_EOS,Lcals_FIRST_DIFF,Lcals_FIRST_MIN,Lcals_FIRST_SUM,Lcals_GEN_LIN_RECUR,Lcals_HYDRO_1D,Lcals_HYDRO_2D,Lcals_INT_PREDICT,Lcals_PLANCKIAN,Lcals_TRIDIAG_ELIM,Polybench_2MM,Polybench_3MM,Polybench_ADI,Polybench_ATAX,Polybench_FDTD_2D,Polybench_FLOYD_WARSHALL,Polybench_GEMM,Polybench_GEMVER,Polybench_GESUMMV,Polybench_HEAT_3D,Polybench_JACOBI_1D,Polybench_JACOBI_2D,Polybench_MVT,Stream_ADD,Stream_COPY,Stream_DOT,Stream_MUL,Stream_TRIAD,Apps_CONVECTION3DPA,Apps_DEL_DOT_VEC_2D,Apps_DIFFUSION3DPA,Apps_ENERGY,Apps_FIR,Apps_HALOEXCHANGE,Apps_HALOEXCHANGE_FUSED,Apps_LTIMES,Apps_LTIMES_NOVIEW,Apps_MASS3DPA,Apps_NODAL_ACCUMULATION_3D,Apps_PRESSURE,Apps_VOL3D,Algorithm_SCAN,Algorithm_SORT,Algorithm_SORTPAIRS,Algorithm_REDUCE_SUM,Algorithm_MEMSET,Algorithm_MEMCPY
boraxo,Base_Seq,default,0.177068,0.175902,0.276016,0.327101,0.127265,0.636970,0.474492,0.478549,0.361947,0.444516,0.192595,0.021873,0.021866,0.004577,0.017944,0.054616,0.810125,0.404752,0.715507,0.087472,0.717152,0.917928,0.553946,0.746565,1.120973,0.072043,0.773475,5.964423,9.257255,0.290240,0.152993,0.430218,2.957454,7.240044,0.035392,0.042914,0.410091,1.170783,1.770048,0.153104,0.547352,0.646984,0.700413,0.643979,0.540959,0.106471,0.576391,0.399735,1.263206,0.245214,0.021852,0.021721,0.737795,0.737842,0.079776,0.244493,0.891178,0.841398,0.087774,1.116863,1.355563,0.011292,0.019468,0.040663
boraxo,Base_Seq,default,0.177109,0.176372,0.276219,0.327298,0.128629,0.646533,0.490442,0.493947,0.365820,0.451478,0.198835,0.021871,0.021939,0.004606,0.018475,0.054693,0.816235,0.411938,0.715314,0.087504,0.718975,0.927798,0.558899,0.766072,1.146330,0.073721,0.791914,6.099443,9.237671,0.297976,0.156872,0.439304,2.994952,7.649369,0.035832,0.044086,0.440991,1.182992,1.804246,0.155630,0.559723,0.647290,0.700357,0.643082,0.547416,0.107723,0.613747,0.412686,1.293973,0.245328,0.022399,0.022371,0.740765,0.745337,0.081765,0.244663,0.918641,0.905794,0.087800,1.116741,1.356229,0.011329,0.020452,0.041882
boraxo,Base_Seq,default,0.177734,0.176582,0.276100,0.327049,0.127186,0.634557,0.473474,0.476881,0.361444,0.441665,0.192519,0.021868,0.021867,0.004583,0.018059,0.054624,0.808423,0.405733,0.719493,0.087485,0.722418,0.922921,0.552219,0.742397,1.121150,0.071503,0.770098,6.128117,9.512465,0.291243,0.152634,0.430769,2.963474,8.402932,0.035318,0.043161,0.407562,1.174855,1.774892,0.152788,0.550481,0.646456,0.700262,0.644782,0.542182,0.107241,0.576398,0.400068,1.265031,0.245330,0.021889,0.021811,0.738164,0.738253,0.080509,0.244587,0.895491,0.841424,0.087903,1.116514,1.355767,0.011343,0.019217,0.044374
boraxo,Base_Seq,default,0.177180,0.176114,0.276184,0.327220,0.127671,0.633954,0.473103,0.477884,0.362652,0.446945,0.192926,0.021865,0.021898,0.004543,0.018095,0.054645,0.809487,0.401126,0.715493,0.087471,0.718117,0.909423,0.546833,0.813171,1.119006,0.073881,0.767237,5.993664,9.411209,0.296511,0.153600,0.430072,2.958698,7.180715,0.035433,0.043164,0.433412,1.169318,1.781397,0.153032,0.542963,0.641075,0.699319,0.640566,0.537886,0.107651,0.613809,0.410498,1.263924,0.245276,0.021776,0.021739,0.745451,0.745383,0.081667,0.244653,0.888459,0.925091,0.087747,1.116315,1.354889,0.011357,0.019216,0.041993
boraxo,Base_Seq,default,0.177120,0.176312,0.276269,0.327096,0.127203,0.638406,0.473556,0.524402,0.362943,0.447839,0.192620,0.021868,0.021892,0.004539,0.017960,0.054648,0.809673,0.401408,0.718086,0.087486,0.720740,0.913101,0.547147,0.813338,1.118845,0.073663,0.769226,5.869754,9.350028,0.291010,0.156819,0.428431,2.950437,7.614956,0.035758,0.043273,0.435664,1.166991,1.774046,0.156436,0.546278,0.641812,0.700042,0.642186,0.536804,0.106411,0.578784,0.399168,1.258722,0.245239,0.021863,0.021798,0.737824,0.737711,0.080089,0.244469,0.887276,0.843637,0.087752,1.116251,1.354858,0.011127,0.019166,0.043259
boraxo,Base_Seq,default,0.176859,0.176055,0.275952,0.327275,0.127936,0.634042,0.473525,0.501156,0.361334,0.445597,0.192659,0.021868,0.021909,0.004529,0.018422,0.054669,0.813197,0.399169,0.709668,0.087467,0.712126,0.903131,0.548298,0.818012,1.119414,0.073858,0.767824,6.008948,9.420354,0.296286,0.154198,0.430075,2.952148,7.180267,0.035289,0.043466,0.436772,1.167457,1.784407,0.153653,0.544521,0.640377,0.699680,0.640033,0.535848,0.108093,0.609042,0.403878,1.259097,0.245304,0.021804,0.021712,0.742972,0.745705,0.081972,0.244432,0.891417,0.925097,0.087776,1.116524,1.355325,0.011207,0.019166,0.040864
boraxo,Base_Seq,default,0.177030,0.176111,0.275845,0.327152,0.127897,0.638349,0.474321,0.477937,0.361567,0.450994,0.192543,0.021865,0.021912,0.004589,0.018197,0.054670,0.812222,0.400991,0.713503,0.087467,0.716068,0.907835,0.547705,0.817024,1.119227,0.073783,0.766039,5.957210,9.046508,0.297128,0.157429,0.428611,2.956778,7.617405,0.036002,0.043469,0.440152,1.166995,1.787251,0.156328,0.542478,0.643558,0.700434,0.640794,0.537774,0.106759,0.613741,0.410611,1.263748,0.245240,0.021816,0.021735,0.745320,0.745323,0.082155,0.244526,0.888878,0.925444,0.087743,1.116398,1.354876,0.011232,0.019521,0.041079
boraxo,Base_Seq,default,0.176950,0.175834,0.276368,0.327119,0.126931,0.639239,0.472397,0.477727,0.362308,0.444528,0.193091,0.021864,0.021870,0.004569,0.017894,0.054627,0.812554,0.399773,0.710045,0.087462,0.711284,0.904445,0.545485,0.813460,1.118948,0.073755,0.766359,5.942709,9.255189,0.290922,0.154200,0.428916,2.963306,7.181410,0.035156,0.043168,0.433618,1.168841,1.788652,0.153217,0.544505,0.641292,0.699691,0.639466,0.535877,0.107261,0.613768,0.410384,1.263875,0.245261,0.021844,0.021706,0.746157,0.746151,0.081045,0.244582,0.888377,0.925345,0.087741,1.116493,1.355277,0.011200,0.019130,0.040707
boraxo,Base_Seq,default,0.176878,0.176271,0.276152,0.327271,0.128331,0.650982,0.491410,0.507494,0.366308,0.455710,0.198865,0.021874,0.021952,0.004581,0.018472,0.054697,0.820349,0.410567,0.718349,0.087505,0.721269,0.924255,0.555396,0.816761,1.144577,0.074001,0.786313,6.078358,9.237834,0.298014,0.156753,0.436770,3.002478,7.643780,0.035903,0.044014,0.441053,1.184139,1.803007,0.155683,0.557021,0.646269,0.700140,0.644404,0.546602,0.107530,0.613730,0.401697,1.287317,0.245318,0.022461,0.022390,0.739546,0.744895,0.081810,0.244811,0.913016,0.923122,0.087804,1.116734,1.356030,0.011307,0.020432,0.042218
boraxo,Base_Seq,default,0.177226,0.176345,0.276257,0.326976,0.126983,0.636582,0.472705,0.476560,0.362759,0.437734,0.192264,0.021867,0.021877,0.004573,0.017966,0.054620,0.812606,0.400940,0.713035,0.087478,0.715390,0.912630,0.545186,0.812395,1.119328,0.073161,0.765797,6.102217,9.514338,0.289675,0.153655,0.428704,2.950385,8.367040,0.035139,0.043196,0.431040,1.169489,1.782637,0.151932,0.545419,0.640409,0.699240,0.638152,0.535576,0.107229,0.613713,0.410421,1.262913,0.245260,0.021860,0.021741,0.744921,0.744895,0.081902,0.244569,0.886480,0.925257,0.087763,1.116424,1.355222,0.011210,0.019203,0.043283
catalyst,Base_Seq,default,0.172274,0.171762,0.555665,0.230325,0.280600,0.804006,0.798361,0.795364,0.563803,0.564260,0.349912,0.110129,0.110321,0.004986,0.015210,0.220445,0.821885,0.461763,0.690310,0.059830,0.693538,0.932383,0.520934,0.994188,1.445194,0.542714,0.799943,18.204458,27.318719,0.292211,0.438791,0.436598,3.088612,20.130514,0.106704,0.045761,0.660711,1.278375,1.929514,0.430970,0.497620,0.579874,0.559419,0.580207,0.554333,0.139968,0.724687,0.475394,1.501687,0.343960,0.015684,0.015717,0.615693,0.609633,0.116591,0.246196,1.037362,0.943414,0.047956,0.772508,0.859783,0.007775,0.019733,0.032497
catalyst,Base_Seq,default,0.173700,0.172895,0.632952,0.230725,0.283381,0.788016,0.796012,0.795326,0.560757,0.556200,0.349408,0.110436,0.114217,0.005149,0.016024,0.227683,0.822873,0.487728,0.696188,0.060275,0.698873,0.940101,0.542723,1.062623,1.468987,0.543824,0.836392,18.366504,27.547555,0.293094,0.500587,0.469734,2.995786,20.769388,0.094097,0.041801,0.618280,1.242077,1.933862,0.455685,0.534954,0.619336,0.586593,0.584140,0.506620,0.136527,0.698210,0.462998,1.465641,0.354632,0.015698,0.017503,0.635312,0.628981,0.118667,0.256473,1.037643,0.918580,0.047634,0.770545,0.900134,0.008296,0.020752,0.034017
catalyst,Base_Seq,default,0.174031,0.173154,0.553715,0.230649,0.278811,0.811815,0.796273,0.795378,0.565447,0.597297,0.349909,0.110155,0.110845,0.004986,0.015479,0.220904,0.821961,0.505922,0.727215,0.059833,0.709255,0.917668,0.520657,0.993800,1.440973,0.542972,0.865233,17.732964,27.248454,0.302908,0.438873,0.450138,2.816242,20.161039,0.093767,0.041418,0.617520,1.243926,1.926517,0.430983,0.493967,0.597921,0.566300,0.581314,0.497994,0.135847,0.699254,0.462698,1.471350,0.352061,0.015730,0.016074,0.615395,0.648738,0.114833,0.246962,1.004370,0.917269,0.047322,0.770243,0.859585,0.007708,0.019716,0.032214
catalyst,Base_Seq,default,0.178486,0.179180,0.552908,0.230915,0.278834,0.800885,0.797165,0.797502,0.555330,0.551057,0.349098,0.109912,0.110371,0.004985,0.016922,0.246108,0.888053,0.489845,0.716959,0.060100,0.724136,0.928606,0.531833,1.056954,1.446392,0.541369,0.817679,18.023104,27.418057,0.289396,0.440001,0.439647,2.851442,20.113814,0.093448,0.038758,0.597542,1.251097,1.978261,0.446498,0.516378,0.581952,0.566840,0.581771,0.503373,0.137514,0.703198,0.463110,1.461115,0.344554,0.016080,0.015856,0.616268,0.608259,0.114532,0.246880,1.011484,0.915717,0.050499,0.805886,0.887469,0.007692,0.019455,0.032594
catalyst,Base_Seq,default,0.172966,0.172663,0.559812,0.230388,0.279086,0.809930,0.796032,0.793978,0.575551,0.561975,0.349776,0.109878,0.110509,0.004973,0.015420,0.220483,0.819004,0.462588,0.693816,0.060010,0.697579,0.911486,0.524832,0.993059,1.441585,0.545583,0.807084,17.716913,27.011074,0.287067,0.438768,0.473576,2.808886,20.572194,0.093550,0.041138,0.640709,1.236991,1.929519,0.430887,0.503597,0.576447,0.566465,0.577808,0.528123,0.137766,0.699981,0.465521,1.460704,0.345456,0.015843,0.015622,0.615730,0.607419,0.115337,0.247787,1.004908,0.918420,0.047363,0.769565,0.858637,0.007704,0.019377,0.031941
catalyst,Base_Seq,default,0.173647,0.173440,0.552129,0.231074,0.279487,0.812528,0.796300,0.795520,0.559083,0.566630,0.378486,0.117443,0.110828,0.004990,0.015180,0.221066,0.822143,0.461930,0.696442,0.059909,0.699378,0.992532,0.537320,0.998767,1.450496,0.542940,0.811361,17.976810,27.420487,0.309018,0.439033,0.442633,2.822602,20.337981,0.093476,0.041364,0.597723,1.250721,1.933157,0.476349,0.504265,0.579938,0.560228,0.581038,0.508205,0.136860,0.701957,0.464588,1.459060,0.343953,0.015726,0.015661,0.616150,0.610187,0.114648,0.250736,1.012589,0.915372,0.047396,0.770410,0.860392,0.007708,0.019536,0.032669
catalyst,Base_Seq,default,0.174052,0.173612,0.557513,0.230566,0.280312,0.802579,0.797265,0.796328,0.622359,0.578126,0.361422,0.110062,0.110677,0.005015,0.015280,0.221137,0.826746,0.467022,0.781955,0.063882,0.746020,0.934263,0.522844,0.992492,1.450577,0.544754,0.887940,17.957737,27.522067,0.287628,0.440356,0.440519,2.812240,20.750185,0.094058,0.041997,0.598666,1.243454,1.936983,0.447003,0.505014,0.582509,0.566706,0.582203,0.504755,0.136983,0.699900,0.465002,1.478925,0.345490,0.015763,0.017991,0.623275,0.608628,0.115641,0.246686,1.015843,0.918354,0.047334,0.770735,0.860363,0.007992,0.020164,0.033470
catalyst,Base_Seq,default,0.173209,0.173397,0.555679,0.239907,0.280014,0.793920,0.795846,0.820318,0.584060,0.561903,0.349466,0.110130,0.110513,0.005087,0.015530,0.220926,0.825782,0.476328,0.718169,0.059854,0.698222,0.918115,0.529083,0.994910,1.449222,0.559834,0.831851,17.819403,27.730113,0.289627,0.440071,0.442294,2.845415,20.198910,0.094283,0.047299,0.646798,1.243085,1.938660,0.432260,0.502059,0.577752,0.567848,0.577152,0.547582,0.140938,0.709528,0.464673,1.470573,0.355927,0.015834,0.016806,0.646369,0.628130,0.119052,0.258233,1.019755,0.919788,0.047660,0.769704,0.860322,0.008042,0.020158,0.033298
catalyst,Base_Seq,default,0.173955,0.174240,0.556962,0.230648,0.279711,0.824801,0.796827,0.795906,0.569617,0.614153,0.361173,0.113751,0.110733,0.005018,0.015447,0.220531,0.825528,0.461477,0.709815,0.062050,0.738327,0.927073,0.531198,0.997614,1.451607,0.542961,0.820305,17.994032,27.689189,0.331643,0.470133,0.449333,2.815829,20.460021,0.093903,0.041476,0.636550,1.246947,1.939404,0.432370,0.533055,0.581067,0.568111,0.601765,0.504853,0.137107,0.701368,0.463925,1.471626,0.355025,0.015980,0.015752,0.701062,0.608637,0.115382,0.246349,1.021486,0.981717,0.049206,0.771794,0.859758,0.008808,0.021560,0.033228
catalyst,Base_Seq,default,0.179025,0.182747,0.552952,0.230949,0.278985,0.788703,0.796793,0.794834,0.574991,0.555820,0.351245,0.110286,0.110952,0.005129,0.014887,0.220262,0.824831,0.536946,0.787996,0.063867,0.772376,0.955974,0.528432,1.004807,1.448355,0.542157,0.820516,17.790839,27.607305,0.303990,0.450583,0.445590,2.804440,20.188905,0.099943,0.044558,0.645327,1.285743,1.985823,0.432332,0.568945,0.661882,0.594934,0.605090,0.509041,0.138032,0.700802,0.466288,1.461060,0.345271,0.015994,0.016002,0.614817,0.609240,0.115532,0.250293,1.018418,0.919064,0.047775,0.770206,0.977747,0.008290,0.020835,0.034395
catalyst,Base_Seq,default,0.173953,0.173945,0.559554,0.230344,0.279841,0.816213,0.797294,0.793623,0.578099,0.566450,0.350024,0.109881,0.110554,0.005075,0.015586,0.220828,0.825365,0.463747,0.696322,0.060137,0.700405,0.920850,0.535258,0.995192,1.449909,0.545257,0.820762,17.998473,27.904793,0.286388,0.439071,0.445405,2.812989,20.527459,0.093981,0.041683,0.621898,1.247378,1.950188,0.430739,0.504751,0.581723,0.571124,0.583477,0.508541,0.135619,0.700317,0.464609,1.463746,0.345551,0.015760,0.015731,0.614993,0.637826,0.114991,0.247644,1.014889,0.920399,0.047500,0.769379,0.860135,0.007805,0.019543,0.032309
catalyst,Base_Seq,default,0.173451,0.173779,0.553597,0.238937,0.280130,0.824513,0.881797,0.847068,0.578055,0.581291,0.350349,0.110618,0.110454,0.005010,0.014559,0.220737,0.825249,0.477624,0.718517,0.061782,0.718599,0.914390,0.530759,0.996820,1.444503,0.575504,0.815344,17.777365,27.312724,0.285083,0.441158,0.444808,2.815215,20.227818,0.100225,0.042673,0.621858,1.250872,1.941119,0.431534,0.507252,0.582972,0.560802,0.629705,0.523038,0.138549,0.699399,0.464879,1.464083,0.346271,0.015782,0.015737,0.617156,0.610454,0.115180,0.246106,1.102064,1.002726,0.049180,0.770859,0.860768,0.007777,0.019528,0.032250
catalyst,Base_Seq,default,0.172991,0.173921,0.553058,0.231012,0.280597,0.801149,0.806806,0.794629,0.562868,0.563751,0.350380,0.110348,0.110189,0.004986,0.015301,0.221061,0.824755,0.464892,0.693731,0.060154,0.697330,0.914787,0.529800,0.992036,1.448453,0.543189,0.814375,18.033188,27.160236,0.291236,0.441922,0.438718,2.808384,20.593949,0.093420,0.041240,0.598135,1.241658,1.953213,0.431546,0.507398,0.580533,0.560003,0.580597,0.507034,0.137264,0.703375,0.464166,1.476727,0.344703,0.015714,0.015693,0.621892,0.610337,0.115705,0.246366,1.016735,0.916621,0.048145,0.770734,0.913987,0.007779,0.019464,0.032295
catalyst,Base_Seq,default,0.173623,0.173551,0.561231,0.238389,0.279234,0.863688,0.795878,0.795831,0.562223,0.558855,0.349926,0.110001,0.110679,0.004992,0.015524,0.220924,0.880755,0.464568,0.695002,0.059848,0.698261,0.919177,0.524375,0.993620,1.449801,0.543858,0.814729,17.915097,27.153843,0.291856,0.439260,0.448022,2.813143,20.169127,0.098279,0.042660,0.619651,1.242367,1.946911,0.432911,0.504585,0.578818,0.567924,0.577786,0.519823,0.137646,0.701023,0.464557,1.469354,0.344145,0.015752,0.015688,0.615427,0.610330,0.115739,0.250107,1.063830,0.945157,0.047593,0.770209,0.860223,0.007778,0.019516,0.031870
catalyst,Base_Seq,default,0.173312,0.172938,0.553850,0.238922,0.279777,0.823292,0.796616,0.797162,0.565569,0.596102,0.350456,0.109949,0.110713,0.004989,0.015470,0.220214,0.825075,0.463300,0.709941,0.060131,0.711852,0.923998,0.527344,0.995243,1.460821,0.543481,0.813653,17.875257,27.451864,0.290681,0.438991,0.451127,2.807678,20.185204,0.093903,0.041186,0.599365,1.240238,1.943598,0.431562,0.508736,0.576084,0.565073,0.579659,0.511318,0.137803,0.700869,0.463841,1.472447,0.344212,0.015709,0.015859,0.615606,0.609391,0.115242,0.246253,1.014194,0.919511,0.047560,0.772068,0.900522,0.007778,0.019784,0.032145
