machine,core,Kernel,Kernel,Basic_DAXPY,Basic_DAXPY_ATOMIC,Basic_IF_QUAD,Basic_INDEXLIST,Basic_INDEXLIST_3LOOP,Basic_INIT3,Basic_INIT_VIEW1D,Basic_INIT_VIEW1D_OFFSET,Basic_MAT_MAT_SHARED,Basic_MULADDSUB,Basic_NESTED_INIT,Basic_PI_ATOMIC,Basic_PI_REDUCE,Basic_REDUCE3_INT,Basic_REDUCE_STRUCT,Basic_TRAP_INT,Lcals_DIFF_PREDICT,Lcals_EOS,Lcals_FIRST_DIFF,Lcals_FIRST_MIN,Lcals_FIRST_SUM,Lcals_GEN_LIN_RECUR,Lcals_HYDRO_1D,Lcals_HYDRO_2D,Lcals_INT_PREDICT,Lcals_PLANCKIAN,Lcals_TRIDIAG_ELIM,Polybench_2MM,Polybench_3MM,Polybench_ADI,Polybench_ATAX,Polybench_FDTD_2D,Polybench_FLOYD_WARSHALL,Polybench_GEMM,Polybench_GEMVER,Polybench_GESUMMV,Polybench_HEAT_3D,Polybench_JACOBI_1D,Polybench_JACOBI_2D,Polybench_MVT,Stream_ADD,Stream_COPY,Stream_DOT,Stream_MUL,Stream_TRIAD,Apps_CONVECTION3DPA,Apps_DEL_DOT_VEC_2D,Apps_DIFFUSION3DPA,Apps_ENERGY,Apps_FIR,Apps_HALOEXCHANGE,Apps_HALOEXCHANGE_FUSED,Apps_LTIMES,Apps_LTIMES_NOVIEW,Apps_MASS3DPA,Apps_NODAL_ACCUMULATION_3D,Apps_PRESSURE,Apps_VOL3D,Algorithm_SCAN,Algorithm_SORT,Algorithm_SORTPAIRS,Algorithm_REDUCE_SUM,Algorithm_MEMSET,Algorithm_MEMCPY
catalyst,12,Base_OpenMP,default,0.019167,0.167203,0.054986,0.024765,0.031716,0.070783,0.083696,0.083646,0.063309,0.051935,0.039245,1.625387,0.010790,0.000940,0.002126,0.021278,0.238069,0.042970,0.073134,0.006491,0.073068,0.221491,0.049554,0.097348,0.203063,0.051377,0.059597,1.693214,2.564742,0.033263,0.046024,0.045471,0.295032,1.914977,0.012519,0.006555,0.061840,0.130808,0.201086,0.042465,0.046633,0.061868,0.061165,0.062172,0.046561,0.011406,0.067298,0.039185,0.166453,0.042013,0.024245,0.012829,0.058891,0.058664,0.011287,0.253760,0.083724,0.083698,0.007447,Not run,Not run,0.001145,0.002478,0.003701
catalyst,8,Base_OpenMP,default,0.026970,0.249744,0.081895,0.036517,0.046779,0.103581,0.119740,0.119856,0.083311,0.072867,0.054670,1.432125,0.016460,0.001126,0.002591,0.032552,0.210988,0.063868,0.105793,0.008886,0.105968,0.188144,0.072618,0.159871,0.272023,0.077490,0.096851,2.545329,3.848719,0.049526,0.065734,0.065020,0.430143,2.884498,0.016821,0.007483,0.089516,0.189300,0.291114,0.063146,0.067741,0.089154,0.086537,0.088995,0.067619,0.017243,0.100923,0.063858,0.296310,0.062424,0.017926,0.010218,0.087405,0.088241,0.017022,0.380216,0.125631,0.125877,0.011070,Not run,Not run,0.001525,0.003556,0.005382
catalyst,4,Base_OpenMP,default,0.051374,0.492663,0.161380,0.070340,0.091328,0.293922,0.226640,0.227236,0.154851,0.207360,0.099917,1.640116,0.031572,0.001602,0.004658,0.062250,0.419182,0.142919,0.208685,0.016902,0.210235,0.301169,0.155060,0.301391,0.498063,0.154372,0.253495,5.041246,7.648447,0.085431,0.124571,0.127694,0.823965,5.687599,0.028190,0.011996,0.171311,0.362055,0.579883,0.124211,0.147753,0.170495,0.165490,0.172374,0.147076,0.035098,0.200284,0.127395,0.518623,0.121143,0.013380,0.007713,0.170599,0.171144,0.032005,0.746530,0.322762,0.251772,0.020714,Not run,Not run,0.002308,0.005812,0.009434
ec2-c5n,72,Base_OpenMP,default,0.007820,0.049463,0.009074,0.006889,0.009155,0.016271,0.056720,0.044338,0.026071,0.012251,0.020577,1.989794,0.001786,0.002713,0.002903,0.003125,0.055227,0.014864,0.030143,0.006081,0.029780,0.124990,0.019683,0.019045,0.056103,0.003087,0.017555,0.230678,0.346302,0.006111,0.017318,0.020149,0.122096,0.274477,0.005783,0.004264,0.023191,0.049553,0.079711,0.006648,0.015017,0.026093,0.034433,0.025953,0.015374,0.004231,0.012327,0.010338,0.023024,0.012461,0.074087,0.163939,0.010839,0.010421,0.003753,0.068226,0.020416,0.019804,0.002565,Not run,Not run,0.000968,0.001464,0.001580
ec2-c5n,36,Base_OpenMP,default,0.007992,0.092013,0.015286,0.011096,0.013641,0.027948,0.077293,0.052867,0.047219,0.019528,0.022867,1.806399,0.002369,0.001785,0.001845,0.005092,0.079430,0.022662,0.030832,0.003902,0.031968,0.119468,0.029266,0.030765,0.074928,0.005224,0.044062,0.420691,0.650592,0.009635,0.013602,0.025650,0.130480,0.515433,0.005651,0.003134,0.032097,0.056414,0.104560,0.011802,0.027457,0.026753,0.032607,0.026693,0.026534,0.007453,0.022747,0.020109,0.032565,0.022474,0.046734,0.060186,0.020125,0.020124,0.006644,0.134914,0.041109,0.038024,0.003370,Not run,Not run,0.000904,0.001296,0.001586
ec2-c5n,32,Base_OpenMP,default,0.008050,0.102563,0.016349,0.012946,0.015048,0.030749,0.083304,0.055783,0.046288,0.021526,0.025519,1.737094,0.003040,0.001562,0.001630,0.005462,0.078206,0.024769,0.032426,0.003857,0.033910,0.093732,0.034457,0.036294,0.085104,0.005748,0.048955,0.530332,0.756146,0.010944,0.017907,0.028943,0.138349,0.598254,0.006666,0.004896,0.034436,0.065127,0.114183,0.013927,0.034263,0.027135,0.033432,0.027271,0.033162,0.008258,0.026536,0.022779,0.038177,0.025023,0.045591,0.050161,0.022849,0.022861,0.007425,0.151440,0.047758,0.042347,0.003430,Not run,Not run,0.000910,0.001258,0.001594
ec2-c5n,18,Base_OpenMP,default,0.007432,0.086589,0.015864,0.015731,0.016635,0.027367,0.069693,0.050232,0.047743,0.018621,0.023514,1.468850,0.002751,0.001420,0.001493,0.004999,0.083274,0.022131,0.025990,0.004536,0.026769,0.118538,0.026958,0.031879,0.076401,0.005800,0.041423,0.226364,0.349013,0.015180,0.011167,0.021572,0.117997,0.302306,0.005986,0.006183,0.030159,0.052502,0.086849,0.007016,0.024491,0.023789,0.041893,0.020613,0.024708,0.007525,0.024838,0.020526,0.035424,0.020193,0.027497,0.025161,0.030145,0.030137,0.006166,0.121283,0.040244,0.037570,0.004575,Not run,Not run,0.001122,0.001142,0.001505
ec2-c5n,16,Base_OpenMP,default,0.007129,0.097067,0.016730,0.017917,0.018632,0.029551,0.076614,0.054461,0.047414,0.020694,0.026024,1.334324,0.002792,0.001448,0.001489,0.005655,0.077741,0.024600,0.028327,0.004665,0.029710,0.112460,0.033308,0.037837,0.087114,0.006409,0.046535,0.224653,0.383019,0.017347,0.011369,0.025189,0.131211,0.333382,0.006014,0.006319,0.032936,0.059710,0.097611,0.007507,0.032150,0.027514,0.045468,0.026785,0.032095,0.008397,0.027881,0.023585,0.041748,0.022628,0.025973,0.017628,0.033324,0.033334,0.006912,0.136326,0.046683,0.042192,0.004920,Not run,Not run,0.001185,0.001075,0.001478
ec2-c5n,8,Base_OpenMP,default,0.021993,0.192832,0.035192,0.034745,0.035553,0.089011,0.141187,0.096827,0.082384,0.061570,0.045423,1.158221,0.004477,0.001318,0.002230,0.009437,0.154656,0.056098,0.087882,0.007603,0.087955,0.108931,0.070030,0.087494,0.182246,0.013226,0.102595,0.504659,0.748165,0.027800,0.015529,0.053720,0.322581,0.660465,0.004258,0.005480,0.054152,0.141839,0.197067,0.015312,0.068955,0.078854,0.087646,0.078834,0.070303,0.018452,0.055762,0.050076,0.109989,0.044380,0.010162,0.005310,0.065458,0.065452,0.013500,0.270798,0.119638,0.084821,0.009453,Not run,Not run,0.001909,0.001560,0.004378
ec2-c5n,4,Base_OpenMP,default,0.040798,0.384018,0.068906,0.069216,0.070958,0.153884,0.278590,0.190068,0.165351,0.107249,0.086313,1.189282,0.008766,0.002434,0.004244,0.018582,0.213569,0.112180,0.164143,0.014873,0.164088,0.212353,0.142482,0.143106,0.304954,0.026003,0.203897,1.023539,1.498594,0.055669,0.029979,0.110769,0.595245,1.276764,0.007551,0.010344,0.104202,0.268575,0.405005,0.029526,0.140167,0.149933,0.167458,0.150111,0.139644,0.038289,0.110389,0.098986,0.205460,0.088675,0.010693,0.007803,0.128073,0.128057,0.027268,0.541270,0.235973,0.168727,0.019165,Not run,Not run,0.003733,0.004091,0.008596
ec2-c5n,72,Base_OpenMP,default,0.007762,0.049332,0.009128,0.006687,0.009115,0.016494,0.056413,0.044412,0.026242,0.012612,0.021196,1.956623,0.002153,0.002886,0.003017,0.003255,0.054151,0.014782,0.030197,0.006055,0.029153,0.124998,0.019587,0.019483,0.055635,0.003104,0.017775,0.220021,0.341293,0.006141,0.016501,0.020890,0.118510,0.268555,0.005745,0.004075,0.022134,0.049968,0.077869,0.006773,0.014989,0.026331,0.033666,0.025048,0.015134,0.004248,0.012324,0.010283,0.022143,0.012349,0.073587,0.155364,0.010443,0.010435,0.003726,0.068199,0.021297,0.019769,0.002545,Not run,Not run,0.000988,0.001454,0.001631
ec2-c5n,36,Base_OpenMP,default,0.007916,0.091916,0.015230,0.011059,0.013924,0.027007,0.076885,0.052090,0.046868,0.018957,0.022763,1.984657,0.002377,0.001919,0.001826,0.005110,0.077717,0.022355,0.030904,0.003981,0.031919,0.119553,0.028775,0.030680,0.075753,0.005246,0.043077,0.423807,0.647055,0.009684,0.012828,0.025569,0.128352,0.515222,0.006151,0.002115,0.031644,0.056109,0.104993,0.011844,0.025932,0.026380,0.032490,0.026406,0.026753,0.007496,0.022722,0.020118,0.032551,0.022413,0.046230,0.056974,0.020127,0.020147,0.006620,0.134910,0.040901,0.038047,0.003333,Not run,Not run,0.000918,0.001294,0.001545
ec2-c5n,32,Base_OpenMP,default,0.008103,0.102608,0.016573,0.012506,0.014584,0.029646,0.083450,0.055516,0.046068,0.020536,0.025500,1.750224,0.002669,0.001858,0.001641,0.005640,0.077721,0.024057,0.032357,0.003899,0.034028,0.094262,0.033490,0.036849,0.085451,0.005739,0.046451,0.490854,0.772514,0.010939,0.018612,0.028490,0.137331,0.610925,0.006520,0.006566,0.034728,0.060106,0.110068,0.013032,0.032707,0.027312,0.033383,0.027286,0.032871,0.008295,0.025819,0.022826,0.039019,0.025036,0.044782,0.050894,0.022872,0.022877,0.007416,0.151466,0.045379,0.042460,0.003414,Not run,Not run,0.000926,0.001263,0.001559
ec2-c5n,18,Base_OpenMP,default,0.007377,0.086661,0.015823,0.015924,0.016708,0.027619,0.069789,0.050114,0.047390,0.018569,0.023638,1.446210,0.002565,0.001287,0.001477,0.004519,0.084723,0.022020,0.026262,0.004508,0.026671,0.118386,0.026032,0.031711,0.076620,0.005844,0.040096,0.221882,0.350031,0.015231,0.011453,0.021730,0.118329,0.296494,0.005736,0.008175,0.029704,0.052946,0.089439,0.007410,0.024364,0.022733,0.042428,0.020842,0.024316,0.007517,0.024690,0.020379,0.036062,0.020173,0.028256,0.024455,0.030134,0.030125,0.006162,0.121305,0.038931,0.037510,0.004625,Not run,Not run,0.001139,0.001102,0.001468
ec2-c5n,16,Base_OpenMP,default,0.007727,0.097131,0.017083,0.017528,0.018570,0.028260,0.076459,0.054481,0.047427,0.019945,0.026258,1.408676,0.002791,0.001552,0.001496,0.005144,0.079168,0.024273,0.029386,0.004669,0.030519,0.112286,0.031508,0.037741,0.087952,0.006413,0.043883,0.253215,0.383972,0.017454,0.011934,0.024826,0.140097,0.321538,0.006000,0.006224,0.032748,0.057561,0.100419,0.007966,0.030388,0.024198,0.045408,0.023429,0.030603,0.008377,0.027944,0.023607,0.042380,0.022618,0.024979,0.018473,0.033327,0.033320,0.006900,0.136371,0.045284,0.042341,0.004909,Not run,Not run,0.001289,0.001013,0.001638
ec2-c5n,8,Base_OpenMP,default,0.020821,0.192964,0.035632,0.034651,0.035497,0.087028,0.141326,0.096574,0.082946,0.062468,0.045570,1.133030,0.004466,0.001335,0.002188,0.009448,0.151656,0.057041,0.083221,0.007615,0.083258,0.107619,0.070576,0.088968,0.182272,0.013133,0.105722,0.447025,0.764312,0.027936,0.014457,0.052902,0.319433,0.663605,0.004219,0.005289,0.053430,0.134654,0.194497,0.014262,0.068272,0.074499,0.082905,0.074575,0.067234,0.018573,0.055624,0.050666,0.110804,0.044406,0.010098,0.005127,0.065452,0.065456,0.013523,0.271644,0.122925,0.084993,0.009371,Not run,Not run,0.001906,0.001449,0.004150
ec2-c5n,4,Base_OpenMP,default,0.040987,0.384272,0.068742,0.068666,0.070621,0.153116,0.278665,0.190282,0.164526,0.106319,0.086068,1.174185,0.008745,0.002422,0.004270,0.018651,0.215877,0.112496,0.160837,0.014874,0.160857,0.213992,0.137850,0.143278,0.301633,0.026307,0.198703,1.010544,1.440182,0.055747,0.033862,0.107350,0.570908,1.314046,0.008487,0.010308,0.104917,0.272976,0.378144,0.033836,0.136370,0.145245,0.161572,0.145999,0.137928,0.038565,0.109982,0.098995,0.204568,0.088679,0.010658,0.007891,0.127922,0.130691,0.027079,0.543206,0.234472,0.168355,0.018880,Not run,Not run,0.003744,0.004057,0.008194
ec2-c5n,72,Base_OpenMP,default,0.007605,0.049406,0.009092,0.006745,0.009236,0.016709,0.056454,0.043289,0.026164,0.011720,0.020864,2.051381,0.001730,0.002682,0.002905,0.003255,0.055040,0.014792,0.029834,0.005937,0.029947,0.125002,0.019477,0.019317,0.055711,0.003086,0.017135,0.227243,0.356318,0.006151,0.017042,0.020030,0.118996,0.279132,0.005832,0.004326,0.022282,0.049939,0.076899,0.007622,0.014895,0.026512,0.033547,0.025032,0.015100,0.004183,0.012331,0.010289,0.022009,0.012380,0.073726,0.164953,0.010388,0.010417,0.003724,0.068220,0.020245,0.019779,0.002543,Not run,Not run,0.000967,0.001427,0.001584
ec2-c5n,36,Base_OpenMP,default,0.007970,0.091965,0.015207,0.011529,0.013596,0.027031,0.076903,0.051621,0.047214,0.019179,0.022853,1.831483,0.002689,0.002009,0.001829,0.005071,0.078293,0.022442,0.030920,0.003973,0.032127,0.119243,0.028276,0.031120,0.075870,0.005196,0.042759,0.442444,0.677651,0.009656,0.014479,0.025317,0.129558,0.541114,0.005459,0.002149,0.032368,0.056662,0.101826,0.011906,0.026046,0.026583,0.032651,0.026283,0.027115,0.007440,0.022678,0.020125,0.032680,0.022445,0.046217,0.061258,0.020086,0.020079,0.006623,0.134929,0.039603,0.037997,0.003328,Not run,Not run,0.000906,0.001306,0.001583
ec2-c5n,32,Base_OpenMP,default,0.008053,0.102622,0.016838,0.012616,0.014997,0.029842,0.082826,0.055002,0.046068,0.021230,0.025537,1.746081,0.002854,0.001682,0.001681,0.005442,0.077922,0.024294,0.032430,0.003866,0.033900,0.096409,0.032653,0.036929,0.085401,0.005855,0.046938,0.494476,0.770471,0.010942,0.017175,0.028200,0.137816,0.587498,0.006433,0.005231,0.034456,0.060916,0.110670,0.013117,0.032597,0.027581,0.033501,0.027466,0.031373,0.008233,0.025772,0.022725,0.038824,0.025073,0.044757,0.052508,0.022853,0.022865,0.007382,0.151424,0.045534,0.042441,0.003435,Not run,Not run,0.000923,0.001265,0.001590
ec2-c5n,18,Base_OpenMP,default,0.007416,0.086661,0.015816,0.015869,0.016627,0.027475,0.069642,0.050177,0.047391,0.018600,0.023511,1.469094,0.002801,0.001634,0.001505,0.004887,0.079989,0.021996,0.026967,0.004461,0.027537,0.118722,0.026128,0.031972,0.077152,0.005860,0.039771,0.222707,0.330183,0.015227,0.011404,0.021828,0.122887,0.291951,0.005744,0.007120,0.029622,0.052660,0.085638,0.005808,0.025495,0.025354,0.042468,0.023952,0.024035,0.007544,0.025162,0.020429,0.035822,0.020225,0.027725,0.026120,0.030145,0.030145,0.006244,0.121343,0.042570,0.037613,0.004635,Not run,Not run,0.001135,0.001115,0.001507
ec2-c5n,16,Base_OpenMP,default,0.007132,0.097045,0.017036,0.017548,0.018681,0.028437,0.076670,0.054610,0.047616,0.020724,0.026308,1.346390,0.002863,0.001349,0.001502,0.005202,0.078028,0.024383,0.028525,0.004677,0.029868,0.111968,0.031621,0.037792,0.087745,0.006407,0.043986,0.238441,0.345559,0.017472,0.015320,0.024922,0.136816,0.327366,0.006413,0.006045,0.032741,0.058837,0.097230,0.011632,0.030718,0.023204,0.045386,0.022957,0.030721,0.008372,0.027982,0.023645,0.042516,0.022636,0.025199,0.017160,0.033312,0.033309,0.006924,0.136347,0.045025,0.042226,0.004914,Not run,Not run,0.001193,0.001114,0.001503
ec2-c5n,8,Base_OpenMP,default,0.020825,0.192907,0.035620,0.034653,0.035499,0.088941,0.141265,0.096498,0.082449,0.061949,0.045588,1.187743,0.004465,0.001328,0.002172,0.009394,0.152628,0.056504,0.083096,0.007603,0.083113,0.108035,0.064529,0.088457,0.184365,0.013296,0.105114,0.517500,0.744342,0.027972,0.014983,0.051633,0.319434,0.663797,0.004251,0.005313,0.054186,0.134714,0.204268,0.014733,0.066803,0.074532,0.082986,0.074597,0.066418,0.018474,0.055835,0.050447,0.110491,0.044418,0.010185,0.005194,0.065442,0.064040,0.013618,0.271787,0.120256,0.084999,0.009379,Not run,Not run,0.001910,0.001448,0.004140
ec2-c5n,4,Base_OpenMP,default,0.039842,0.384085,0.069060,0.068742,0.070682,0.152374,0.278763,0.190072,0.164664,0.108046,0.086308,1.228871,0.008763,0.002411,0.004527,0.018613,0.208466,0.112366,0.168449,0.014881,0.168877,0.218421,0.141647,0.144103,0.306497,0.025962,0.205232,0.857322,1.529803,0.055632,0.028458,0.113654,0.597476,1.354292,0.007426,0.010412,0.104765,0.264275,0.411545,0.028285,0.140466,0.145621,0.162116,0.145702,0.141224,0.038670,0.110326,0.098377,0.208067,0.088579,0.010372,0.007741,0.130819,0.128040,0.027104,0.542374,0.236973,0.168650,0.018836,Not run,Not run,0.003753,0.004053,0.008130
ec2-c6a,192,Base_OpenMP,default,0.009884,0.012753,0.006525,0.003761,0.007504,0.012999,0.050396,0.047651,0.014524,0.009299,0.020644,8.701031,0.002465,0.007833,0.007769,0.003561,0.016389,0.012550,0.038309,0.015478,0.038235,0.115482,0.020763,0.013347,0.030553,0.002396,0.021771,0.036344,0.052975,0.006489,0.005706,0.027695,0.188696,0.046121,0.008940,0.003086,0.027062,0.068524,0.101898,0.003083,0.019456,0.034276,0.059057,0.033563,0.020413,0.003046,0.006386,0.004755,0.012074,0.006285,0.133799,0.474510,0.005189,0.005517,0.002250,0.020383,0.018746,0.008299,0.002987,Not run,Not run,0.001848,0.002148,0.002480
ec2-c6a,96,Base_OpenMP,default,0.006988,0.013437,0.007777,0.004896,0.006904,0.018551,0.039074,0.034036,0.013988,0.013142,0.015058,4.512156,0.002127,0.003073,0.003174,0.003572,0.016063,0.014091,0.027359,0.006303,0.027721,0.106231,0.017356,0.013283,0.026628,0.002646,0.025747,0.048206,0.075887,0.009719,0.004203,0.019925,0.133288,0.071841,0.008442,0.002324,0.057167,0.047011,0.076673,0.002430,0.016954,0.023838,0.032932,0.023555,0.017876,0.003596,0.008918,0.006161,0.018074,0.006968,0.072649,0.094390,0.006354,0.006367,0.002611,0.048246,0.026147,0.012460,0.002490,Not run,Not run,0.001117,0.001415,0.001842
ec2-c6a,48,Base_OpenMP,default,0.004697,0.015925,0.007020,0.005205,0.006260,0.015410,0.026097,0.022840,0.014692,0.011490,0.010800,1.385951,0.002006,0.001667,0.001729,0.003325,0.015854,0.011706,0.017599,0.003022,0.018241,0.102135,0.012546,0.012438,0.023428,0.002808,0.020476,0.032471,0.047896,0.009040,0.002845,0.012654,0.095099,0.036814,0.007920,0.001780,0.039749,0.028586,0.049304,0.002034,0.012413,0.015273,0.022611,0.015658,0.012894,0.003240,0.009044,0.006305,0.016964,0.006603,0.037754,0.026602,0.007897,0.007912,0.002419,0.021198,0.021134,0.012422,0.002391,Not run,Not run,0.000866,0.001009,0.001400
ec2-c6a,32,Base_OpenMP,default,0.005028,0.021777,0.009326,0.007645,0.008626,0.018749,0.029906,0.025042,0.014736,0.014855,0.012521,1.488908,0.001943,0.001284,0.001678,0.004138,0.020808,0.023403,0.029030,0.002493,0.020105,0.120515,0.022601,0.017207,0.028910,0.003262,0.027678,0.046486,0.069804,0.011086,0.002995,0.018391,0.090238,0.053562,0.006116,0.001787,0.026116,0.033508,0.051415,0.002476,0.020522,0.015629,0.021938,0.015709,0.021873,0.003889,0.012007,0.008498,0.023110,0.008818,0.025210,0.018950,0.010995,0.010990,0.003060,0.030906,0.033349,0.017349,0.002692,Not run,Not run,0.000893,0.000998,0.001414
ec2-c6a,16,Base_OpenMP,default,0.012870,0.039746,0.016784,0.014983,0.017101,0.022322,0.048112,0.037836,0.028871,0.018578,0.018341,1.394049,0.002544,0.001008,0.003447,0.006714,0.031656,0.025437,0.035558,0.002633,0.034825,0.111473,0.029437,0.027970,0.035049,0.005256,0.031461,0.090188,0.134119,0.014826,0.004607,0.025971,0.115663,0.104171,0.004494,0.004528,0.029303,0.054027,0.083912,0.003687,0.026445,0.031384,0.035568,0.032346,0.022502,0.006255,0.022389,0.014987,0.030981,0.016257,0.012804,0.008838,0.021051,0.021099,0.005275,0.059076,0.034345,0.032737,0.005176,Not run,Not run,0.000995,0.000936,0.003641
ec2-c6a,8,Base_OpenMP,default,0.012729,0.074442,0.031229,0.029596,0.033991,0.033227,0.087964,0.069119,0.055278,0.017904,0.031427,1.481226,0.004240,0.001610,0.003521,0.012041,0.087445,0.035964,0.041128,0.003699,0.038264,0.176384,0.029624,0.051987,0.099221,0.009263,0.032617,0.173907,0.257116,0.026293,0.007286,0.026508,0.167538,0.201025,0.004234,0.005684,0.045660,0.071489,0.136563,0.006417,0.029708,0.037253,0.054898,0.031559,0.026913,0.010884,0.042249,0.029742,0.044673,0.030386,0.008951,0.006930,0.040146,0.040104,0.009454,0.113545,0.038216,0.062470,0.007803,Not run,Not run,0.001653,0.003186,0.004435
ec2-c6a,4,Base_OpenMP,default,0.016545,0.146907,0.061761,0.056301,0.060927,0.082677,0.169878,0.131094,0.109814,0.060393,0.059363,1.036754,0.007801,0.001923,0.003785,0.023116,0.238840,0.066376,0.072674,0.006958,0.061795,0.084067,0.044833,0.134957,0.316440,0.018027,0.070129,0.344527,0.511310,0.050045,0.013433,0.050962,0.297065,0.401342,0.003946,0.007543,0.081495,0.126335,0.249191,0.012390,0.039933,0.063453,0.103324,0.045712,0.040412,0.023050,0.084299,0.079519,0.166788,0.060524,0.005295,0.004040,0.079874,0.079970,0.018747,0.225584,0.115241,0.124381,0.012811,Not run,Not run,0.002867,0.003148,0.004655
ec2-c6a,192,Base_OpenMP,default,0.009908,0.012737,0.006471,0.003878,0.007479,0.012610,0.050154,0.047415,0.014787,0.009386,0.020596,6.077953,0.002211,0.007795,0.007740,0.003548,0.016362,0.012523,0.038370,0.015666,0.038347,0.114142,0.024650,0.013141,0.029649,0.002382,0.022725,0.035361,0.050983,0.006280,0.005669,0.027584,0.185839,0.044045,0.008936,0.003153,0.026950,0.072194,0.102509,0.003285,0.019430,0.034162,0.058935,0.033537,0.020198,0.003087,0.006296,0.004651,0.012664,0.006327,0.132518,0.467015,0.005418,0.005450,0.002249,0.023575,0.018463,0.008251,0.002994,Not run,Not run,0.001881,0.002138,0.002501
ec2-c6a,96,Base_OpenMP,default,0.007017,0.013517,0.007813,0.004882,0.007131,0.017981,0.039332,0.033725,0.014318,0.013041,0.015114,4.959553,0.001987,0.003094,0.003325,0.003911,0.016051,0.013956,0.026601,0.006236,0.036421,0.106922,0.024226,0.013334,0.025901,0.002662,0.025264,0.045887,0.071728,0.010243,0.004284,0.020234,0.133451,0.077484,0.008413,0.002293,0.057169,0.046391,0.077371,0.002862,0.016716,0.023737,0.032488,0.023728,0.018116,0.003392,0.008547,0.006121,0.017932,0.006894,0.072252,0.088062,0.006407,0.006498,0.002614,0.047756,0.025425,0.012498,0.002519,Not run,Not run,0.001115,0.001433,0.001864
ec2-c6a,48,Base_OpenMP,default,0.004801,0.016276,0.007007,0.005042,0.006193,0.015719,0.026252,0.023141,0.014952,0.011323,0.010853,1.623593,0.001908,0.001651,0.001760,0.003293,0.016459,0.011787,0.018311,0.003060,0.018694,0.122824,0.012106,0.012486,0.023372,0.002655,0.020336,0.032483,0.047458,0.009169,0.002857,0.012723,0.092033,0.036518,0.007915,0.001766,0.039310,0.029196,0.049322,0.002045,0.012215,0.015311,0.022735,0.015691,0.013370,0.003202,0.008879,0.006309,0.017083,0.006460,0.038212,0.025218,0.007863,0.007868,0.002422,0.021193,0.025342,0.012362,0.002368,Not run,Not run,0.000865,0.001018,0.001380
ec2-c6a,32,Base_OpenMP,default,0.005182,0.021883,0.009389,0.007225,0.008904,0.018751,0.029806,0.024669,0.014659,0.014389,0.012226,1.373607,0.002142,0.001182,0.001644,0.004025,0.020318,0.018800,0.020737,0.002471,0.021096,0.118292,0.022306,0.017185,0.029480,0.003261,0.027359,0.046199,0.068392,0.010990,0.002975,0.018389,0.087820,0.053936,0.006200,0.001855,0.025691,0.032755,0.050753,0.002489,0.021083,0.016081,0.023079,0.016433,0.022923,0.003913,0.012087,0.008373,0.022931,0.008810,0.025794,0.019078,0.010976,0.010993,0.003090,0.030421,0.028339,0.017309,0.002710,Not run,Not run,0.000849,0.000881,0.001466
ec2-c6a,16,Base_OpenMP,default,0.012684,0.039672,0.016883,0.014962,0.017202,0.021835,0.048485,0.038178,0.028730,0.018034,0.018565,1.312223,0.002481,0.000934,0.002298,0.006840,0.047065,0.024986,0.035011,0.002600,0.034543,0.110655,0.029016,0.027780,0.034013,0.005284,0.031590,0.089816,0.133422,0.014494,0.004537,0.025600,0.114780,0.104070,0.004483,0.004362,0.029038,0.053146,0.082269,0.003758,0.024924,0.031203,0.035045,0.031576,0.022096,0.006274,0.022297,0.014936,0.030625,0.016290,0.013107,0.009012,0.021074,0.021092,0.005236,0.059397,0.034450,0.032671,0.005318,Not run,Not run,0.000997,0.001086,0.003581
ec2-c6a,8,Base_OpenMP,default,0.013204,0.074518,0.031203,0.029356,0.034393,0.021688,0.087811,0.068107,0.055222,0.019374,0.031606,1.255453,0.004168,0.001504,0.002860,0.012181,0.090245,0.049698,0.043821,0.003863,0.035495,0.190145,0.029906,0.052722,0.102122,0.009402,0.031774,0.172154,0.255996,0.026257,0.007249,0.026503,0.167937,0.200827,0.004206,0.005132,0.044282,0.072610,0.134587,0.006633,0.026123,0.036143,0.054830,0.030765,0.026068,0.010793,0.042250,0.031462,0.050973,0.030644,0.009213,0.006894,0.040187,0.040171,0.009375,0.114117,0.038737,0.062315,0.007963,Not run,Not run,0.001739,0.002733,0.004368
ec2-c6a,4,Base_OpenMP,default,0.015527,0.146887,0.061708,0.055874,0.060449,0.084701,0.169775,0.131154,0.111449,0.060253,0.061655,1.044098,0.007774,0.001779,0.006543,0.023056,0.237329,0.065922,0.071732,0.006968,0.059626,0.083592,0.044600,0.133819,0.317512,0.018008,0.070812,0.345221,0.516287,0.050043,0.015306,0.047941,0.298050,0.400642,0.003932,0.007714,0.078959,0.146333,0.249462,0.012533,0.040897,0.063120,0.103241,0.045412,0.041524,0.024234,0.084228,0.078374,0.166727,0.060592,0.005208,0.003938,0.079766,0.079881,0.018731,0.225760,0.112443,0.124417,0.013225,Not run,Not run,0.002769,0.004007,0.004544
