machine,Kernel,Kernel,Basic_DAXPY,Basic_DAXPY_ATOMIC,Basic_IF_QUAD,Basic_INDEXLIST,Basic_INDEXLIST_3LOOP,Basic_INIT3,Basic_INIT_VIEW1D,Basic_INIT_VIEW1D_OFFSET,Basic_MAT_MAT_SHARED,Basic_MULADDSUB,Basic_NESTED_INIT,Basic_PI_ATOMIC,Basic_PI_REDUCE,Basic_REDUCE3_INT,Basic_REDUCE_STRUCT,Basic_TRAP_INT,Lcals_DIFF_PREDICT,Lcals_EOS,Lcals_FIRST_DIFF,Lcals_FIRST_MIN,Lcals_FIRST_SUM,Lcals_GEN_LIN_RECUR,Lcals_HYDRO_1D,Lcals_HYDRO_2D,Lcals_INT_PREDICT,Lcals_PLANCKIAN,Lcals_TRIDIAG_ELIM,Polybench_2MM,Polybench_3MM,Polybench_ADI,Polybench_ATAX,Polybench_FDTD_2D,Polybench_FLOYD_WARSHALL,Polybench_GEMM,Polybench_GEMVER,Polybench_GESUMMV,Polybench_HEAT_3D,Polybench_JACOBI_1D,Polybench_JACOBI_2D,Polybench_MVT,Stream_ADD,Stream_COPY,Stream_DOT,Stream_MUL,Stream_TRIAD,Apps_CONVECTION3DPA,Apps_DEL_DOT_VEC_2D,Apps_DIFFUSION3DPA,Apps_ENERGY,Apps_FIR,Apps_HALOEXCHANGE,Apps_HALOEXCHANGE_FUSED,Apps_LTIMES,Apps_LTIMES_NOVIEW,Apps_MASS3DPA,Apps_NODAL_ACCUMULATION_3D,Apps_PRESSURE,Apps_VOL3D,Algorithm_SCAN,Algorithm_SORT,Algorithm_SORTPAIRS,Algorithm_REDUCE_SUM,Algorithm_MEMSET,Algorithm_MEMCPY
boraxo,Base_Seq,default,0.423010,0.414575,0.558091,0.655230,0.281188,1.615954,1.031237,1.044315,1.271508,1.115218,0.441126,0.043728,0.043784,0.009043,0.046879,0.109285,1.655891,1.004759,1.838583,0.175440,1.848906,2.584071,1.406650,1.759631,2.459616,0.154278,1.939653,9.120506,11.635638,0.603173,0.287148,1.290925,10.788193,5.894375,0.068789,0.108420,1.021866,2.881795,4.228498,0.269767,1.390949,1.661427,1.612607,1.624387,1.372997,0.230533,1.225590,0.844774,2.764674,0.492778,0.036115,0.036039,1.490650,1.490776,0.172499,0.552259,2.236919,1.776421,0.178731,2.335372,2.845650,0.023426,0.041947,0.100504
boraxo,Base_Seq,default,0.422802,0.413040,0.558240,0.655077,0.273098,1.631567,1.004345,1.009161,1.242184,1.121795,0.422760,0.043721,0.043729,0.008850,0.047027,0.109236,1.650397,1.004224,1.847244,0.175481,1.831351,2.634493,1.401713,1.576510,2.456739,0.151772,1.930641,8.440009,11.022933,0.590203,0.286017,1.111386,10.848445,5.543689,0.065660,0.106595,0.918098,2.915715,4.285952,0.257813,1.387550,1.658357,1.591481,1.622759,1.372889,0.228272,1.156010,0.824117,2.748523,0.492700,0.035976,0.036049,1.477856,1.477938,0.164353,0.549546,2.226779,1.621244,0.178746,2.335905,2.845590,0.023456,0.041155,0.101365
boraxo,Base_Seq,default,0.432425,0.424470,0.559317,0.655587,0.282710,1.639158,1.060609,1.082987,1.292064,1.131072,0.457497,0.043745,0.043816,0.008996,0.047739,0.109317,1.665392,1.025732,1.870166,0.175563,1.884300,2.672141,1.436609,1.685389,2.505986,0.153170,1.977654,9.057631,11.670823,0.604833,0.284023,1.305731,10.980157,5.781026,0.069025,0.110129,0.982898,2.957859,4.282245,0.267792,1.419452,1.691115,1.640948,1.660229,1.402487,0.233981,1.207747,0.839987,2.805616,0.493005,0.037118,0.037060,1.478744,1.481452,0.169401,0.553017,2.271272,1.656614,0.178792,2.336096,2.847674,0.023418,0.042836,0.102653
boraxo,Base_Seq,default,0.422682,0.414053,0.558302,0.655237,0.273016,1.623257,1.025413,1.021302,1.230240,1.118256,0.423311,0.043724,0.043723,0.009555,0.047108,0.109237,1.651684,1.004562,1.857122,0.175539,1.844792,2.616857,1.402684,1.578440,2.456502,0.151670,1.929457,8.406816,11.046739,0.595505,0.265348,1.114174,10.848066,5.473538,0.061389,0.106887,0.931624,2.911902,4.271026,0.236671,1.387943,1.652485,1.595886,1.619295,1.371734,0.226887,1.156334,0.823278,2.752066,0.492484,0.036086,0.035984,1.477631,1.478028,0.166670,0.549818,2.225607,1.621160,0.178733,2.336074,2.845908,0.023341,0.041079,0.101202
boraxo,Base_Seq,default,0.418584,0.411097,0.560635,0.655101,0.277419,1.619092,1.001334,1.016950,1.264548,1.112918,0.430349,0.043728,0.043767,0.009349,0.046077,0.109256,1.657733,0.998807,1.809293,0.175452,1.823926,2.596768,1.390927,1.795261,2.457981,0.153958,1.931195,8.522370,11.036372,0.602069,0.284998,1.289208,10.643432,5.787391,0.068790,0.104306,0.990067,2.831083,4.181579,0.264504,1.377204,1.635002,1.556552,1.592484,1.363798,0.230052,1.156453,0.821323,2.740393,0.492550,0.036022,0.035974,1.478306,1.478610,0.165610,0.552250,2.217135,1.620364,0.178512,2.335932,2.844989,0.023140,0.040847,0.100127
boraxo,Base_Seq,default,0.422103,0.411116,0.560796,0.655172,0.272830,1.616725,0.998311,1.009865,1.220293,1.114711,0.416320,0.043729,0.043770,0.009308,0.045036,0.109263,1.657474,1.000314,1.817011,0.175261,1.822773,2.584256,1.391670,1.733108,2.458759,0.154483,1.930276,9.018757,11.542935,0.591366,0.282864,1.100328,10.629950,5.689952,0.068512,0.104430,0.986298,2.830448,4.193701,0.278102,1.379397,1.637021,1.570829,1.601366,1.364700,0.230598,1.225322,0.845192,2.752436,0.492916,0.035935,0.035977,1.490955,1.490831,0.167989,0.552390,2.224101,1.776443,0.178513,2.335743,2.845344,0.023167,0.040931,0.098923
boraxo,Base_Seq,default,0.414902,0.407657,0.558370,0.655002,0.279999,1.616492,1.002966,1.018177,1.247904,1.115354,0.431708,0.043724,0.043772,0.009332,0.045701,0.109277,1.658777,0.998376,1.809458,0.175393,1.820673,2.586635,1.389167,1.803483,2.458083,0.155005,1.930463,8.541735,11.012086,0.599878,0.284515,1.286028,10.627833,5.762786,0.068644,0.105616,0.992621,2.840727,4.182067,0.280098,1.378669,1.635273,1.568516,1.598715,1.366635,0.233743,1.225699,0.844168,2.751955,0.492903,0.036075,0.036017,1.490680,1.490617,0.171104,0.553450,2.225770,1.776302,0.178416,2.335599,2.845344,0.023196,0.041140,0.099620
boraxo,Base_Seq,default,0.416687,0.407832,0.558057,0.655427,0.281555,1.617110,1.010886,1.019930,1.271913,1.115282,0.434908,0.043718,0.043768,0.009048,0.045364,0.109286,1.659093,1.000365,1.817601,0.175300,1.820182,2.584746,1.390309,1.770905,2.458283,0.154463,1.931607,9.164912,11.643296,0.603262,0.283862,1.294974,10.619036,6.025424,0.068502,0.104836,1.021002,2.847888,4.188351,0.280463,1.379517,1.633941,1.567456,1.602747,1.364651,0.229789,1.225587,0.845096,2.750465,0.492765,0.035918,0.036022,1.492250,1.492255,0.172681,0.552915,2.225221,1.776081,0.178617,2.336000,2.844573,0.023112,0.040607,0.099473
boraxo,Base_Seq,default,0.415929,0.407716,0.559043,0.655195,0.272761,1.632793,1.003899,1.001161,1.237753,1.121205,0.424213,0.043732,0.043722,0.008825,0.045820,0.109245,1.654350,1.000987,1.822274,0.175359,1.811474,2.645996,1.392602,1.577998,2.460501,0.151977,1.931275,8.414569,10.972620,0.594698,0.285254,1.100286,10.747660,5.558416,0.065576,0.104578,0.914800,2.843040,4.198240,0.254797,1.384867,1.642587,1.564474,1.596839,1.370169,0.228338,1.155998,0.824654,2.752266,0.492495,0.036147,0.036008,1.477741,1.477644,0.164028,0.549796,2.225085,1.620283,0.178878,2.335763,2.845187,0.023250,0.041014,0.099567
boraxo,Base_Seq,default,0.426211,0.417309,0.559430,0.655487,0.282240,1.641695,1.033605,1.059139,1.290137,1.129118,0.446312,0.043722,0.043799,0.008963,0.046409,0.109324,1.671540,1.019656,1.846156,0.175339,1.854409,2.627332,1.423690,1.769946,2.507489,0.155106,1.973749,9.040766,11.654905,0.604806,0.282902,1.315349,10.853533,5.827624,0.068584,0.107523,1.015372,2.908380,4.252467,0.276338,1.415348,1.671704,1.618019,1.639756,1.396181,0.229441,1.196127,0.846517,2.802745,0.492752,0.037136,0.037022,1.491044,1.492288,0.169493,0.545266,2.264410,1.777192,0.178688,2.335751,2.847129,0.023173,0.042066,0.100318
boraxo,Base_Seq,default,0.414057,0.406317,0.558496,0.655108,0.272249,1.624593,1.016760,1.011721,1.240930,1.119550,0.436517,0.043722,0.043727,0.009487,0.045631,0.109240,1.654693,0.999088,1.823502,0.175376,1.822880,2.643446,1.387776,1.580482,2.455831,0.151117,1.925356,8.409103,10.986741,0.595238,0.263863,1.095781,10.695482,5.430149,0.061425,0.103217,0.928140,2.851098,4.205058,0.236500,1.380858,1.630719,1.554883,1.603914,1.366168,0.227347,1.156219,0.820036,2.745743,0.492579,0.035936,0.036031,1.478372,1.478357,0.167961,0.549691,2.211407,1.620790,0.178597,2.335805,2.845052,0.023157,0.040908,0.098894
catalyst,Base_Seq,default,0.487912,0.496208,1.240300,0.492442,0.620050,1.735511,1.604302,1.781033,1.711972,1.218319,0.671360,0.220880,0.221268,0.009971,0.040484,0.441043,1.760916,1.154656,1.978402,0.120189,1.982725,2.262528,1.804362,1.963314,2.905816,1.091226,2.642820,45.990905,66.693965,0.608722,0.925555,1.335344,12.261703,42.726875,0.197674,0.099443,1.257026,3.245866,5.157121,0.902998,1.894859,1.803904,1.501274,1.779404,1.896825,0.302949,1.404736,0.933735,3.024090,0.747452,0.025315,0.025266,1.231322,1.224638,0.240511,0.538979,2.733796,1.749444,0.106716,1.613077,1.932230,0.016041,0.039962,0.098556
catalyst,Base_Seq,default,0.511912,0.516043,1.124985,0.462112,0.591857,1.781475,1.600496,1.593578,1.716907,1.303602,0.670441,0.220447,0.250487,0.011003,0.043137,0.468083,1.804618,1.108743,2.029182,0.119827,1.961902,2.227584,1.880808,1.968905,2.906470,1.248686,2.727173,45.667005,66.345635,0.605196,0.946922,1.382837,12.214424,43.280074,0.196991,0.113726,1.317495,3.255035,5.023236,0.902179,1.957468,1.866495,1.675254,1.844266,1.927105,0.302485,1.406184,0.932240,3.052735,0.691915,0.025499,0.025345,1.244174,1.218467,0.241907,0.531769,2.783769,1.917417,0.114141,1.613579,1.842582,0.015880,0.040106,0.104380
catalyst,Base_Seq,default,0.492910,0.497187,1.123630,0.464406,0.591911,1.718851,1.595052,1.593740,1.719392,1.269964,0.670157,0.221213,0.220455,0.010027,0.042420,0.441197,1.916554,1.128140,1.942214,0.119791,2.181966,2.295498,1.820255,1.987550,2.907464,1.091467,2.735546,45.984937,66.010822,0.598705,0.930427,1.323582,12.452556,42.406442,0.198737,0.103783,1.296616,3.246175,5.015727,0.907928,1.886832,1.772981,1.596314,1.766708,1.890711,0.302927,1.401662,0.933447,3.097911,0.692411,0.025406,0.025502,1.229433,1.278496,0.240610,0.537057,2.793794,1.748523,0.123840,1.612358,1.843857,0.016086,0.045981,0.101057
catalyst,Base_Seq,default,0.486497,0.486517,1.118507,0.462701,0.591587,1.880597,1.597645,1.596476,1.774633,1.222581,0.670167,0.220508,0.221061,0.009979,0.040154,0.440048,1.762005,1.158713,1.948976,0.121014,1.953724,2.248947,1.800534,1.970978,2.948171,1.087520,2.670057,44.809263,64.940321,0.666695,0.922317,1.324878,12.283602,42.364946,0.219514,0.106678,1.380337,3.215736,5.038285,0.901489,1.898729,1.771931,1.473550,1.762756,1.982770,0.304840,1.399861,0.935502,2.995259,0.694572,0.025450,0.025341,1.232145,1.218124,0.250849,0.527583,2.725098,1.747956,0.109017,1.611702,1.815311,0.015977,0.040837,0.097703
catalyst,Base_Seq,default,0.486155,0.516068,1.164532,0.462528,0.592473,1.835536,1.595523,1.596280,1.726741,1.294927,0.671001,0.220607,0.220884,0.010069,0.040214,0.440400,1.757542,1.115061,1.939457,0.120322,1.944738,2.248532,1.788262,1.968437,2.898675,1.088771,2.649560,45.541242,66.864371,0.600020,0.923382,1.333345,12.319199,42.255185,0.196277,0.103905,1.302990,3.235487,5.029575,0.904862,1.875256,1.761125,1.486859,1.780524,1.887494,0.300120,1.403709,0.930068,3.007552,0.692764,0.025125,0.025119,1.229883,1.217631,0.239251,0.526797,2.791706,1.750178,0.105668,1.610473,2.012442,0.015624,0.040128,0.097431
catalyst,Base_Seq,default,0.489318,0.509866,1.120934,0.462838,0.596633,1.873418,1.729960,1.592033,1.720644,1.353974,0.670313,0.220578,0.221187,0.009971,0.045570,0.440322,1.758669,1.167045,1.927485,0.120662,1.981211,2.221555,1.775469,1.970420,2.950462,1.087322,2.647352,46.206126,66.631495,0.601171,0.935029,1.330383,12.315208,43.337170,0.198699,0.099056,1.257495,3.372821,4.984341,0.946190,1.893715,1.929308,1.698700,2.015602,1.996016,0.303162,1.404956,0.963336,3.105637,0.691037,0.025106,0.025327,1.232818,1.219756,0.239365,0.537585,2.752175,1.785897,0.110633,1.636986,1.839807,0.015554,0.039425,0.100498
catalyst,Base_Seq,default,0.494512,0.484452,1.143247,0.478837,0.591531,1.747845,1.597969,1.595199,1.710569,1.264867,0.692210,0.227755,0.221307,0.010093,0.040330,0.441416,1.765830,1.132605,1.968613,0.120696,1.970937,2.267067,1.794723,2.057143,2.905410,1.090909,2.824662,45.319591,65.485680,0.693172,1.021876,1.460408,15.668166,42.916017,0.210799,0.107033,1.312223,3.222192,5.085896,0.904603,1.897926,1.815912,1.468019,1.775144,1.899856,0.302618,1.452949,0.933752,3.016375,0.691245,0.025693,0.028881,1.271180,1.257001,0.239400,0.528011,2.741466,1.815701,0.106262,1.611675,1.840474,0.016347,0.041847,0.101009
catalyst,Base_Seq,default,0.515513,0.501085,1.121119,0.462514,0.591569,1.758409,1.644133,1.640803,1.728008,1.271374,0.675084,0.220185,0.220660,0.010107,0.047023,0.441575,1.764095,1.111903,1.962704,0.136913,2.162376,2.285119,1.784771,2.012024,2.903391,1.096541,2.733960,45.636974,66.878292,0.611242,0.925069,1.339585,12.534397,43.672419,0.196627,0.103017,1.303828,3.434870,4.993307,0.935669,1.957430,1.782185,1.476720,1.806278,1.930344,0.302539,1.404061,0.933475,3.192433,0.693269,0.025192,0.025417,1.232572,1.318562,0.248295,0.543582,2.734912,1.751843,0.112214,1.663829,1.841016,0.017258,0.042614,0.102838
catalyst,Base_Seq,default,0.491224,0.490695,1.119331,0.463117,0.645275,1.753297,1.596176,1.594924,1.797141,1.209051,0.670355,0.221277,0.220341,0.010019,0.042113,0.441747,1.769927,1.131722,1.945695,0.120611,1.951337,2.237974,1.829519,1.981940,2.908583,1.230609,2.757279,45.679311,67.157148,0.603463,0.926335,1.422482,12.708204,42.803399,0.224400,0.111902,1.345937,3.308424,5.007097,0.904717,1.994531,1.962771,1.874525,2.134269,2.347059,0.311362,1.452048,0.933953,3.142292,0.696691,0.027126,0.026457,1.270403,1.218329,0.244340,0.529065,2.866045,1.746992,0.126879,1.610338,1.840740,0.022755,0.041262,0.111234
catalyst,Base_Seq,default,0.487485,0.538770,1.164209,0.463001,0.592291,1.755643,1.760985,1.594719,1.708215,1.294377,0.692090,0.220352,0.220258,0.010291,0.040310,0.441773,1.889101,1.121479,1.956491,0.120048,1.949257,2.254491,1.893833,1.973378,2.911388,1.088987,2.659258,46.173111,66.422848,0.645124,0.963595,1.328668,12.658764,43.364417,0.204812,0.106298,1.346882,3.237940,5.296354,1.009299,1.978897,1.770033,1.473236,1.921672,1.974592,0.304511,1.402946,0.963585,3.177097,0.694668,0.025186,0.025310,1.381001,1.298738,0.234298,0.495017,2.711049,1.749893,0.106453,1.611891,1.936062,0.015511,0.039711,0.098562
catalyst,Base_Seq,default,0.487843,0.485374,1.117997,0.462352,0.593670,1.857570,1.597314,1.597060,1.730312,1.301260,0.671468,0.219903,0.220331,0.010024,0.040079,0.440841,1.802908,1.116489,1.938654,0.120003,1.988560,2.256615,1.798476,1.968263,2.895857,1.087294,2.655349,45.597619,65.065349,0.602575,0.928679,1.342035,12.599943,41.774317,0.197166,0.103380,1.299596,3.212533,5.000858,0.901261,1.878363,1.759147,1.472266,1.777707,1.893451,0.299400,1.404121,0.931242,3.012905,0.694489,0.025328,0.025349,1.228674,1.215430,0.239919,0.526454,2.936864,1.750743,0.105501,1.610642,1.981286,0.015754,0.040262,0.097483
catalyst,Base_Seq,default,0.489170,0.486421,1.154732,0.463363,0.592547,1.826226,1.597529,1.593097,1.712028,1.323149,0.671822,0.220471,0.221129,0.010017,0.038999,0.440544,1.764637,1.154567,1.940941,0.124072,1.944348,2.276722,1.796884,1.967076,2.909069,1.089746,2.694481,45.678367,66.370602,0.607973,0.937473,1.333690,12.540668,43.273061,0.199568,0.099296,1.290479,3.359396,5.030452,0.909916,1.875963,1.781190,1.482846,1.776674,1.890837,0.303775,1.405398,0.933896,3.196398,0.690696,0.025200,0.025641,1.234887,1.382041,0.245517,0.535540,2.748838,1.759018,0.107096,1.612345,1.841312,0.017805,0.041282,0.101059
catalyst,Base_Seq,default,0.485317,0.492991,1.145025,0.492899,0.591690,1.736136,1.599547,1.596700,1.711598,1.217659,0.670623,0.220414,0.228586,0.010295,0.040955,0.454550,1.760745,1.193619,1.965412,0.119807,1.975942,2.262704,1.817463,1.917464,2.900936,1.125900,2.769123,45.194073,64.597960,0.612918,0.928809,1.336874,12.454176,42.120666,0.197218,0.104238,1.304766,3.306492,5.027156,0.912860,1.905569,1.773617,1.529164,1.785147,1.903567,0.303230,1.399551,1.012437,4.033486,0.691246,0.025192,0.025535,1.265284,1.255970,0.239414,0.528056,2.741928,1.742367,0.109384,1.612436,1.862953,0.015838,0.040183,0.098777
catalyst,Base_Seq,default,0.489532,0.495007,1.121537,0.463285,0.590790,1.752670,1.606473,1.650358,1.714440,1.267346,0.673895,0.227165,0.227730,0.010006,0.047187,0.440977,1.761702,1.108955,1.954468,0.119788,1.960882,2.222617,1.778126,1.960539,2.956593,1.099647,2.667545,45.273487,64.893841,0.602123,0.924016,1.335391,12.436890,42.288629,0.203486,0.104542,1.290726,3.226715,5.083186,0.900741,1.922527,1.776060,1.479761,1.764359,1.912079,0.303594,1.397281,0.932650,3.042660,0.733294,0.025485,0.025607,1.230972,1.219818,0.240774,0.533009,2.842478,1.751341,0.109268,1.612121,1.837039,0.015729,0.040523,0.099453
catalyst,Base_Seq,default,0.494648,0.496208,1.114448,0.461756,0.591533,1.764259,1.596458,1.593326,1.724067,1.231808,0.671038,0.220612,0.220721,0.009972,0.043048,0.440892,1.758354,1.130806,1.950375,0.123846,2.000996,2.236494,1.796642,2.030817,2.906264,1.093838,2.660308,45.409437,65.463261,0.618094,0.960789,1.350004,12.233048,42.002989,0.197783,0.129067,1.314290,3.381280,5.034000,0.932269,1.934344,1.769463,1.749283,1.935120,1.969371,0.302430,1.396917,0.931824,3.129807,0.695692,0.025149,0.025260,1.230432,1.218979,0.244640,0.527474,2.732453,1.741034,0.114226,1.718170,1.839498,0.015614,0.039770,0.098169
