machine,Kernel,Kernel,Basic_DAXPY,Basic_DAXPY_ATOMIC,Basic_IF_QUAD,Basic_INDEXLIST,Basic_INDEXLIST_3LOOP,Basic_INIT3,Basic_INIT_VIEW1D,Basic_INIT_VIEW1D_OFFSET,Basic_MAT_MAT_SHARED,Basic_MULADDSUB,Basic_NESTED_INIT,Basic_PI_ATOMIC,Basic_PI_REDUCE,Basic_REDUCE3_INT,Basic_REDUCE_STRUCT,Basic_TRAP_INT,Lcals_DIFF_PREDICT,Lcals_EOS,Lcals_FIRST_DIFF,Lcals_FIRST_MIN,Lcals_FIRST_SUM,Lcals_GEN_LIN_RECUR,Lcals_HYDRO_1D,Lcals_HYDRO_2D,Lcals_INT_PREDICT,Lcals_PLANCKIAN,Lcals_TRIDIAG_ELIM,Polybench_2MM,Polybench_3MM,Polybench_ADI,Polybench_ATAX,Polybench_FDTD_2D,Polybench_FLOYD_WARSHALL,Polybench_GEMM,Polybench_GEMVER,Polybench_GESUMMV,Polybench_HEAT_3D,Polybench_JACOBI_1D,Polybench_JACOBI_2D,Polybench_MVT,Stream_ADD,Stream_COPY,Stream_DOT,Stream_MUL,Stream_TRIAD,Apps_CONVECTION3DPA,Apps_DEL_DOT_VEC_2D,Apps_DIFFUSION3DPA,Apps_ENERGY,Apps_FIR,Apps_HALOEXCHANGE,Apps_HALOEXCHANGE_FUSED,Apps_LTIMES,Apps_LTIMES_NOVIEW,Apps_MASS3DPA,Apps_NODAL_ACCUMULATION_3D,Apps_PRESSURE,Apps_VOL3D,Algorithm_SCAN,Algorithm_SORT,Algorithm_SORTPAIRS,Algorithm_REDUCE_SUM,Algorithm_MEMSET,Algorithm_MEMCPY
boraxo,Base_Seq,default,0.087247,0.087138,0.137183,0.162991,0.063237,0.242818,0.229606,0.236095,0.155427,0.167375,0.097484,0.010934,0.010961,0.002280,0.008765,0.027367,0.380302,0.175080,0.349911,0.043754,0.351448,0.357744,0.262674,0.401625,0.473535,0.035790,0.349920,0.970875,1.605276,0.133116,0.037026,0.197291,0.998118,1.254227,0.009136,0.021087,0.221686,0.560371,0.793510,0.035549,0.262069,0.314672,0.348359,0.315043,0.261667,0.048686,0.306271,0.192926,0.560302,0.122554,0.011946,0.011913,0.372591,0.375258,0.042089,0.121292,0.370803,0.466433,0.043781,0.528208,0.641315,0.005483,0.009349,0.020256
boraxo,Base_Seq,default,0.087364,0.087188,0.137403,0.162850,0.063042,0.242111,0.229110,0.228907,0.152280,0.168802,0.097544,0.010935,0.010933,0.002185,0.008735,0.027312,0.374176,0.175147,0.349818,0.043735,0.351651,0.359238,0.262157,0.359542,0.474055,0.034870,0.350166,0.969811,1.605465,0.133537,0.036886,0.195667,0.997807,1.246029,0.009174,0.021047,0.211071,0.563218,0.793570,0.035128,0.261973,0.314624,0.348276,0.314930,0.261692,0.047533,0.289043,0.187042,0.558065,0.122570,0.012447,0.012411,0.369038,0.369189,0.040149,0.120180,0.369539,0.426428,0.043789,0.528322,0.641349,0.005488,0.009147,0.017759
boraxo,Base_Seq,default,0.087069,0.086986,0.137340,0.163068,0.063131,0.245546,0.235816,0.236033,0.156413,0.168666,0.100286,0.010930,0.010971,0.002298,0.008733,0.027397,0.379157,0.175667,0.351005,0.043734,0.353326,0.361920,0.261961,0.405540,0.486907,0.035868,0.349914,0.982985,1.622636,0.133056,0.037497,0.197631,1.002865,1.268059,0.009263,0.021244,0.222620,0.563471,0.801795,0.036071,0.261558,0.315281,0.347629,0.316115,0.261129,0.048272,0.306418,0.193154,0.573382,0.122583,0.012210,0.012163,0.372376,0.374130,0.042527,0.121320,0.372198,0.466621,0.043782,0.528359,0.641581,0.005496,0.009689,0.017722
boraxo,Base_Seq,default,0.087315,0.087096,0.137244,0.163006,0.062938,0.243945,0.229000,0.228976,0.151933,0.168856,0.097645,0.010936,0.010929,0.002230,0.008738,0.027334,0.384875,0.174993,0.350204,0.043739,0.351606,0.356993,0.262575,0.358662,0.473403,0.034818,0.349941,0.969403,1.603985,0.133661,0.036828,0.203792,0.999603,1.245191,0.009271,0.021077,0.204268,0.563061,0.792950,0.035134,0.261974,0.314565,0.348234,0.314926,0.261603,0.047604,0.289036,0.186535,0.558435,0.122544,0.012035,0.011994,0.369668,0.369645,0.039600,0.120100,0.369938,0.426618,0.043796,0.528325,0.641427,0.005490,0.009159,0.017725
boraxo,Base_Seq,default,0.087325,0.087280,0.137311,0.162934,0.063165,0.242476,0.229294,0.234227,0.154310,0.167541,0.099327,0.010939,0.010943,0.002183,0.008731,0.027339,0.382258,0.174768,0.349791,0.043733,0.351590,0.358666,0.262261,0.371034,0.472372,0.034819,0.349845,0.969197,1.603075,0.134281,0.036757,0.197404,0.998113,1.245966,0.009031,0.021003,0.202177,0.563027,0.793109,0.035084,0.261852,0.314659,0.348344,0.314969,0.261512,0.047189,0.289141,0.186167,0.555552,0.122517,0.011752,0.011719,0.369604,0.369564,0.039858,0.120180,0.369587,0.426670,0.043777,0.528043,0.641223,0.005491,0.009175,0.023548
boraxo,Base_Seq,default,0.087228,0.087179,0.137249,0.162886,0.063242,0.242616,0.229056,0.234983,0.152995,0.166288,0.097567,0.010940,0.010940,0.002219,0.008733,0.027344,0.382878,0.174834,0.350449,0.043742,0.351628,0.356518,0.262592,0.396105,0.472042,0.035797,0.350146,0.970224,1.605882,0.132592,0.037047,0.196625,0.998391,1.254410,0.009029,0.021003,0.210089,0.563027,0.792732,0.035132,0.261863,0.314672,0.348307,0.314977,0.261351,0.048827,0.289126,0.186323,0.555838,0.122514,0.012437,0.012377,0.369659,0.369739,0.040057,0.120119,0.369505,0.426518,0.043782,0.528139,0.641349,0.005480,0.009409,0.023608
boraxo,Base_Seq,default,0.087233,0.087134,0.137189,0.163008,0.063244,0.242803,0.228982,0.236872,0.153286,0.167249,0.097458,0.010935,0.010962,0.002249,0.008747,0.027360,0.387620,0.174962,0.349964,0.043735,0.351502,0.357550,0.262284,0.401647,0.472403,0.035783,0.350124,0.970900,1.603835,0.133331,0.037010,0.198018,0.999735,1.252512,0.009191,0.021088,0.215605,0.560834,0.793440,0.035577,0.261954,0.314778,0.348414,0.315018,0.261441,0.048077,0.306237,0.192357,0.556760,0.122562,0.011998,0.011969,0.372665,0.375313,0.042623,0.121327,0.370303,0.466475,0.043789,0.528275,0.641236,0.005481,0.009105,0.023497
boraxo,Base_Seq,default,0.087232,0.087155,0.137288,0.162882,0.063210,0.242564,0.228949,0.251778,0.154106,0.166621,0.097348,0.010931,0.010958,0.002226,0.008742,0.027363,0.383401,0.174910,0.350012,0.043735,0.351598,0.356774,0.262295,0.402058,0.472559,0.035748,0.349892,0.970924,1.604776,0.133207,0.037007,0.198186,0.998313,1.255041,0.009159,0.021088,0.222781,0.560507,0.793637,0.035542,0.261858,0.314671,0.348371,0.314935,0.261813,0.048511,0.306228,0.192824,0.557554,0.122541,0.011867,0.011787,0.372036,0.375870,0.042106,0.121213,0.370125,0.466452,0.043782,0.528254,0.641359,0.005497,0.009384,0.023587
boraxo,Base_Seq,default,0.087228,0.087161,0.137312,0.162903,0.062965,0.239969,0.229219,0.229557,0.151513,0.167324,0.097708,0.010934,0.010932,0.002167,0.008732,0.027312,0.382331,0.174943,0.350185,0.043736,0.351584,0.359403,0.262162,0.359686,0.471130,0.034843,0.349884,0.969886,1.605533,0.133625,0.036863,0.195853,0.998071,1.246027,0.009130,0.021015,0.211265,0.563474,0.793403,0.035158,0.262004,0.314600,0.348286,0.314946,0.261342,0.047471,0.289138,0.186613,0.553848,0.122524,0.012455,0.012385,0.368931,0.368841,0.040129,0.118160,0.368614,0.426636,0.043787,0.528283,0.641234,0.005490,0.009164,0.023592
boraxo,Base_Seq,default,0.087112,0.087046,0.137317,0.163057,0.063224,0.246169,0.235668,0.250845,0.162492,0.169516,0.100007,0.010931,0.010972,0.002350,0.008738,0.027389,0.383078,0.175567,0.350811,0.043743,0.353231,0.360031,0.262046,0.381377,0.485857,0.035934,0.350015,0.982561,1.622655,0.133313,0.037536,0.197290,1.003040,1.272070,0.009275,0.021213,0.222300,0.561156,0.801444,0.036068,0.261456,0.315691,0.348063,0.316750,0.261544,0.048202,0.306466,0.192724,0.570920,0.122574,0.012153,0.012145,0.373204,0.375987,0.042470,0.121170,0.373570,0.466446,0.043797,0.528197,0.641311,0.005480,0.009783,0.021964
boraxo,Base_Seq,default,0.087284,0.087134,0.137221,0.162873,0.062970,0.241361,0.229075,0.229179,0.150931,0.168181,0.097712,0.010939,0.010933,0.002205,0.008733,0.027316,0.383924,0.175033,0.349914,0.043733,0.351496,0.357092,0.262502,0.358700,0.471609,0.034781,0.349782,0.969666,1.604067,0.133459,0.036868,0.203821,0.996419,1.244985,0.009167,0.021030,0.202306,0.563620,0.793359,0.035077,0.261932,0.314592,0.348227,0.314914,0.261373,0.047560,0.289134,0.186782,0.555453,0.122521,0.012069,0.012011,0.368810,0.368820,0.039715,0.120181,0.369425,0.426593,0.043772,0.528357,0.640873,0.005485,0.009178,0.023609
catalyst,Base_Seq,default,0.085996,0.085806,0.276938,0.115589,0.140125,0.280167,0.397483,0.398676,0.208377,0.197600,0.176810,0.062047,0.055500,0.002530,0.007685,0.110378,0.389982,0.223146,0.351337,0.030128,0.354346,0.413341,0.236344,0.478631,0.623951,0.268354,0.284889,7.626754,12.033458,0.139926,0.210809,0.209252,0.940611,9.706609,0.045330,0.018706,0.274625,0.607914,1.014396,0.207746,0.218893,0.285646,0.281257,0.287344,0.219444,0.061369,0.349623,0.208105,0.613899,0.172561,0.009495,0.009495,0.301884,0.301510,0.057375,0.121480,0.324243,0.454977,0.023630,0.365738,0.461636,0.003862,0.009883,0.015916
catalyst,Base_Seq,default,0.085892,0.085473,0.278438,0.115612,0.139204,0.283443,0.397948,0.453291,0.216874,0.198443,0.177102,0.054913,0.055428,0.002561,0.007692,0.110266,0.391068,0.221896,0.346179,0.029925,0.347919,0.410099,0.234782,0.474089,0.620291,0.268555,0.285512,7.407473,11.787439,0.140375,0.210051,0.211594,0.942941,10.285363,0.045156,0.019985,0.283730,0.606054,0.921607,0.207386,0.221056,0.286154,0.281250,0.285919,0.219715,0.060947,0.349072,0.209497,0.623523,0.188152,0.009517,0.009504,0.307789,0.304341,0.057344,0.121669,0.323148,0.454658,0.023708,0.365182,0.406506,0.003851,0.009732,0.015843
catalyst,Base_Seq,default,0.086050,0.085759,0.275411,0.114991,0.139218,0.280525,0.397830,0.399158,0.212858,0.198201,0.176292,0.054926,0.055558,0.002490,0.008042,0.111068,0.388197,0.221766,0.343792,0.029996,0.346541,0.438364,0.243235,0.487398,0.620779,0.268201,0.286604,7.380265,11.806353,0.140385,0.210650,0.214012,0.993733,9.703311,0.045265,0.019873,0.282787,0.605632,0.913731,0.208058,0.219550,0.285860,0.281329,0.286587,0.221560,0.061546,0.352536,0.228471,0.631564,0.172517,0.009490,0.009654,0.307161,0.305351,0.057065,0.121285,0.325097,0.454735,0.023704,0.365797,0.405185,0.003897,0.009728,0.015836
catalyst,Base_Seq,default,0.085676,0.085708,0.274568,0.115028,0.138588,0.282186,0.397906,0.397480,0.204408,0.198380,0.176843,0.055315,0.055461,0.002484,0.007606,0.110369,0.389920,0.218838,0.343586,0.029921,0.345396,0.461794,0.249235,0.469624,0.623597,0.268078,0.284596,7.375911,11.991435,0.139845,0.210589,0.209228,0.951634,9.930447,0.046468,0.020528,0.290302,0.609289,0.916316,0.208137,0.219151,0.287136,0.279328,0.286066,0.219726,0.061698,0.349972,0.209921,0.615042,0.189637,0.010306,0.010683,0.339341,0.304026,0.057385,0.121442,0.324378,0.456134,0.023635,0.364861,0.405726,0.003786,0.009725,0.015838
catalyst,Base_Seq,default,0.085726,0.085497,0.277741,0.115475,0.138798,0.282505,0.398425,0.397096,0.219350,0.200277,0.176528,0.054966,0.055493,0.002484,0.007696,0.111189,0.389266,0.224242,0.343444,0.030365,0.344895,0.410214,0.233333,0.472446,0.619952,0.268449,0.283962,7.367275,11.763050,0.138033,0.210388,0.208280,0.948726,10.450888,0.045072,0.019720,0.285442,0.604888,0.916911,0.207230,0.218646,0.288906,0.280725,0.285169,0.218643,0.062971,0.349903,0.210768,0.609967,0.172493,0.009508,0.009524,0.306905,0.344891,0.057590,0.122359,0.327109,0.456942,0.023631,0.364921,0.404979,0.003861,0.009693,0.016156
catalyst,Base_Seq,default,0.085687,0.086363,0.275465,0.115083,0.139169,0.282013,0.398186,0.444763,0.227686,0.209922,0.183125,0.056814,0.057228,0.002564,0.008140,0.111379,0.387176,0.223489,0.343048,0.029961,0.345034,0.417694,0.233090,0.472442,0.621254,0.268164,0.284311,7.713844,11.969046,0.140681,0.210276,0.212676,0.951670,10.118385,0.046700,0.020510,0.292453,0.624214,0.916964,0.207643,0.219632,0.289282,0.282308,0.286211,0.219064,0.060959,0.348492,0.212024,0.612841,0.177378,0.009845,0.009833,0.350624,0.303931,0.057091,0.121208,0.328511,0.457441,0.023635,0.365185,0.405274,0.003763,0.009734,0.016110
catalyst,Base_Seq,default,0.085840,0.085487,0.268254,0.115119,0.140368,0.281418,0.397225,0.397932,0.210987,0.198488,0.177189,0.054922,0.055343,0.002861,0.008369,0.125577,0.412155,0.224375,0.352016,0.030306,0.354868,0.414439,0.234576,0.478751,0.619901,0.268205,0.285072,7.370522,12.113514,0.139852,0.211026,0.210328,0.946484,9.707125,0.045266,0.021288,0.301565,0.608859,0.943811,0.222085,0.234703,0.307240,0.300694,0.288503,0.219884,0.062470,0.348909,0.211275,0.619422,0.173619,0.009537,0.009532,0.322175,0.301824,0.057440,0.121004,0.326512,0.457146,0.024228,0.366505,0.405679,0.003968,0.010418,0.016981
catalyst,Base_Seq,default,0.085721,0.085767,0.277991,0.119243,0.139354,0.281681,0.399280,0.397745,0.210891,0.197087,0.177316,0.055228,0.055329,0.002502,0.007713,0.110676,0.390656,0.245656,0.357389,0.031012,0.359865,0.427089,0.242604,0.473433,0.622362,0.268970,0.285980,7.370364,12.254878,0.138764,0.211298,0.211712,0.945289,9.710386,0.045277,0.020263,0.284665,0.671028,0.937225,0.208478,0.219854,0.287180,0.282330,0.287455,0.219886,0.062507,0.350401,0.210167,0.618167,0.172128,0.009563,0.009562,0.308385,0.304242,0.057281,0.121739,0.325943,0.456370,0.024399,0.376836,0.419086,0.004042,0.010086,0.016428
catalyst,Base_Seq,default,0.086823,0.086274,0.274754,0.115739,0.140292,0.281865,0.397299,0.397790,0.216412,0.199288,0.177266,0.054955,0.060964,0.002756,0.008231,0.117704,0.412334,0.221702,0.344704,0.029925,0.347506,0.413213,0.236143,0.473256,0.622462,0.269051,0.286291,7.607651,12.061211,0.140086,0.210466,0.213932,0.946645,9.713389,0.045298,0.020005,0.284122,0.608075,0.953456,0.214049,0.227342,0.287325,0.281834,0.287617,0.221474,0.062912,0.349424,0.209534,0.618773,0.172891,0.009529,0.009553,0.309019,0.304652,0.057182,0.123063,0.329043,0.457925,0.023634,0.378230,0.405751,0.003850,0.009804,0.016056
catalyst,Base_Seq,default,0.086251,0.085763,0.274955,0.119685,0.139135,0.280660,0.398146,0.398254,0.204108,0.225138,0.193012,0.058852,0.059048,0.002668,0.008090,0.117817,0.413341,0.223800,0.346165,0.029921,0.347061,0.411104,0.234876,0.472300,0.623104,0.269095,0.284296,7.812040,12.233735,0.157303,0.232673,0.232538,1.020044,9.747905,0.045160,0.019868,0.286570,0.608308,1.044987,0.222111,0.234475,0.300958,0.279548,0.287760,0.220142,0.062669,0.348680,0.210776,0.614599,0.172179,0.010027,0.010716,0.309840,0.304089,0.057184,0.123390,0.328049,0.459619,0.027032,0.389332,0.432230,0.003760,0.009769,0.016143
catalyst,Base_Seq,default,0.086419,0.086198,0.277779,0.115696,0.139320,0.284740,0.397289,0.396413,0.221368,0.199878,0.176489,0.054982,0.055318,0.002502,0.007760,0.110627,0.391658,0.222127,0.345503,0.030149,0.346187,0.413530,0.234213,0.473214,0.622210,0.267599,0.284098,7.358706,11.771382,0.139252,0.210945,0.210578,0.956063,10.215334,0.045432,0.019988,0.284601,0.608116,0.923792,0.207356,0.220059,0.290811,0.283478,0.287140,0.219453,0.061808,0.350203,0.209245,0.612332,0.172647,0.009584,0.009599,0.307316,0.303885,0.057063,0.121304,0.327152,0.463706,0.023820,0.364889,0.406155,0.003872,0.009773,0.016021
catalyst,Base_Seq,default,0.085358,0.085401,0.268625,0.115365,0.139861,0.281951,0.398235,0.399008,0.207645,0.197544,0.177228,0.055143,0.062773,0.002857,0.008934,0.125559,0.413048,0.222775,0.344854,0.029921,0.345456,0.420809,0.234214,0.473905,0.624480,0.268313,0.283117,7.472702,12.580765,0.140471,0.210827,0.212958,0.953705,9.939979,0.051460,0.021433,0.293140,0.651605,0.951310,0.214517,0.226206,0.299404,0.283809,0.287468,0.219591,0.062623,0.351905,0.211257,0.616684,0.172492,0.009579,0.009572,0.339275,0.304684,0.057260,0.121915,0.363630,0.458229,0.023636,0.365245,0.406532,0.003817,0.009954,0.015911
catalyst,Base_Seq,default,0.085766,0.085769,0.275316,0.119005,0.139569,0.281928,0.399581,0.422733,0.211628,0.198351,0.177402,0.055095,0.055620,0.002482,0.007309,0.110428,0.390189,0.223332,0.361239,0.029930,0.354531,0.412855,0.233590,0.476665,0.622809,0.270332,0.289784,7.380123,11.789111,0.149224,0.224865,0.216903,0.954641,9.714318,0.045651,0.019952,0.283951,0.606590,0.915217,0.208569,0.219295,0.286148,0.280985,0.316971,0.226314,0.064331,0.359539,0.217291,0.632318,0.178321,0.009801,0.010171,0.312088,0.301926,0.057346,0.121707,0.329097,0.457037,0.023751,0.366438,0.405304,0.003937,0.009814,0.015842
catalyst,Base_Seq,default,0.091230,0.091384,0.283456,0.123813,0.143399,0.291332,0.398362,0.397662,0.210011,0.196738,0.177395,0.055026,0.055774,0.002485,0.007700,0.110958,0.389529,0.222774,0.345014,0.029925,0.346970,0.415776,0.249431,0.474407,0.621297,0.269387,0.284988,7.379480,11.820732,0.153626,0.224590,0.218542,0.973029,9.868109,0.045366,0.019949,0.283038,0.605845,0.915936,0.207825,0.219201,0.286843,0.289870,0.295095,0.225992,0.064429,0.359705,0.217422,0.633868,0.178316,0.009792,0.009506,0.307210,0.304784,0.057915,0.121839,0.326552,0.455714,0.023676,0.365233,0.406051,0.003877,0.009938,0.015885
catalyst,Base_Seq,default,0.086341,0.085413,0.275238,0.115414,0.139201,0.281033,0.398734,0.397360,0.213090,0.198699,0.176657,0.054914,0.055669,0.002483,0.007705,0.110528,0.418854,0.222095,0.343263,0.030145,0.346481,0.410850,0.235854,0.484962,0.622587,0.268624,0.285051,7.372022,11.970395,0.140134,0.210906,0.212964,0.941868,9.715697,0.045119,0.019867,0.283036,0.606953,0.914790,0.214824,0.225896,0.285653,0.281349,0.286552,0.220906,0.063134,0.348997,0.211132,0.623693,0.172516,0.009486,0.009632,0.307924,0.305405,0.057222,0.121533,0.329698,0.455537,0.023675,0.365899,0.405726,0.004435,0.010740,0.016547
