machine,app,args,ranks,duration,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,REALTIME (sec),PM_MATH_FLOP_CMPL,L1-DCACHE-LOAD-MISSES,L1-ICACHE-LOAD-MISSES,Overhead
quartz,comd,,27,0.0666,182740740.74074075,441185185.18518513,183925925.925926,1291185185.1851852,9333333.333333334,3703703.703703704,962962.9629629628,0.0,187163.77777777766,353353775.07407415,63202663.2962963,50883.111111111124,2105024.888888889,71333333.33333333,0.37044614814814814,,,,3.625553851851852
quartz,comd,,27,0.0833,380074074.07407415,778592592.5925926,317407407.40740734,2321629629.6296296,13703703.703703705,6518518.518518519,1407407.4074074074,0.0,267868.48148148146,511496034.1111111,89948447.77777778,61272.07407407407,2105566.5185185187,112296296.29629628,0.6532373333333334,,,,4.344762666666667
quartz,comd,,27,0.0833,585481481.4814812,1156814814.8148148,497925925.92592585,3529703703.703704,18592592.592592593,9111111.111111112,2444444.4444444445,518518.5185185186,379011.70370370365,731046526.0,132402552.37037036,61295.259259259255,2105567.4444444445,165703703.70370367,0.9218061851851854,,,,4.076193814814815
quartz,comd,,27,0.0833,755407407.4074074,1519407407.4074075,652296296.2962962,4616148148.14815,24888888.88888889,12740740.74074074,3333333.333333333,1407407.4074074074,507049.037037037,978434400.8148148,175220651.0740741,58674.851851851854,2105431.1481481483,224518518.5185185,1.256069925925926,,,,3.741930074074074
quartz,comd,,27,0.1,1018518518.5185186,2061703703.7037039,837629629.6296296,6153481481.4814825,22296296.29629629,17703703.703703705,3259259.2592592593,1703703.7037037038,670280.5185185185,1297236207.3703706,239312613.66666663,61272.111111111124,2105566.5925925933,301925925.92592585,1.6197932222222222,,,,4.380206777777778
quartz,comd,,27,0.1166,1281037037.0370376,2589333333.333333,1076592592.5925925,7785259259.259259,34740740.74074074,23037037.03703704,5481481.481481481,1777777.7777777778,910333.6296296295,1763247035.6296296,309642632.92592585,56077.59259259259,2105295.7037037043,396888888.8888889,2.093759518518519,,,,4.90224048148148
quartz,cosmoflow,,1,0.0333,177166666.66666666,248305555.55555555,25833333.33333333,620472222.2222222,27777.777777777777,0.0,0.0,0.0,4382.277777777777,9470763.680555556,2138761.958333333,525.0555555555555,30141.902777777777,11055555.555555556,0.2104312361111112,,,,1.787568763888889
quartz,cosmoflow,,1,0.0333,221250000.0,320138888.8888889,37055555.55555555,803166666.6666666,0.0,27777.777777777777,0.0,0.0,13730.319444444443,28171775.347222224,5936978.972222223,525.0555555555555,30141.875,27861111.11111111,0.3757209166666666,,,,1.6222790833333336
quartz,cosmoflow,,1,0.05,161138888.88888893,228527777.77777785,25305555.55555556,572305555.5555558,0.0,0.0,0.0,0.0,6657.347222222223,13914286.152777778,2974971.916666667,525.0555555555555,30141.888888888887,13222222.222222222,0.2806994305555557,,,,2.719300569444444
quartz,cosmoflow,,1,0.05,161805555.55555555,233083333.3333333,26500000.0,585388888.8888887,27777.777777777777,27777.777777777777,0.0,0.0,9815.861111111111,21109198.513888888,4262137.75,525.0555555555555,30141.902777777777,16583333.333333336,0.2982621805555555,,,,2.7017378194444444
quartz,cosmoflow,,1,0.05,217361111.11111107,321416666.6666667,38888888.88888889,807972222.2222222,0.0,27777.777777777777,0.0,0.0,18742.69444444444,37435115.01388889,8185867.125,525.0555555555555,30141.902777777777,37138888.88888889,0.4956891250000002,,,,2.504310875
quartz,cosmoflow,,1,0.05,266972222.22222215,397194444.4444444,48916666.66666666,997055555.5555557,55555.555555555555,27777.777777777777,0.0,0.0,24313.33333333333,49074090.44444445,10692962.486111112,525.0555555555555,30141.902777777777,46194444.44444445,0.6364781944444445,,,,2.3635218055555556
quartz,cosmoflow,,1,0.05,269222222.22222215,409611111.1111111,53222222.22222222,1030194444.4444443,416666.66666666674,55555.555555555555,0.0,27777.777777777777,31181.819444444438,62911631.97222222,13492087.375,525.0555555555555,30141.902777777777,65694444.44444445,0.6324460416666665,,,,2.3675539583333336
quartz,cosmoflow,,27,0.0666,346000000.0,856222222.2222222,356592592.59259266,2506592592.592593,14740740.74074074,8296296.296296298,2222222.222222222,740740.7407407408,365433.33333333326,696047681.074074,125227832.33333331,63869.2962962963,2105701.888888889,150074074.07407406,0.7111453333333332,,,,3.2848546666666674
quartz,cosmoflow,,27,0.0833,1114740740.7407408,2229407407.4074073,940814814.8148148,6746444444.444447,32962962.96296297,18740740.740740746,5185185.185185187,1703703.7037037038,768185.7407407408,1485206638.1851852,270656018.48148143,53471.888888888876,2105159.925925926,301407407.40740734,1.8092585555555558,,,,3.188741444444444
quartz,cosmoflow,,27,0.0833,252962962.96296296,574666666.6666666,242222222.22222215,1706222222.2222226,10592592.592592593,5185185.185185187,888888.8888888889,74074.07407407407,220914.59259259253,420164124.3333333,76087713.33333333,56077.62962962963,2105295.777777778,88740740.74074075,0.4646479999999998,,,,4.533352000000001
quartz,cosmoflow,,27,0.1166,1430370370.3703706,2975555555.5555553,1254740740.7407408,8935851851.851852,47777777.77777778,25481481.48148148,7037037.037037037,2814814.814814815,1027657.074074074,1988377718.8148148,351929658.3703704,63894.33333333334,2105702.888888889,440000000.0,2.3629525185185183,,,,4.633047481481482
quartz,cosmoflow,,27,0.1166,1906000000.0,3928962962.962963,1656740740.7407408,11823777777.77778,40666666.66666666,35851851.85185185,7185185.1851851875,4370370.37037037,1363134.888888889,2645940323.296296,487297464.8888888,53501.37037037037,2105161.111111111,571703703.7037038,3.2341094074074084,,,,3.761890592592591
quartz,cosmoflow,,27,0.15,2424444444.444445,5046370370.37037,2011851851.851852,14907185185.185184,78370370.37037037,46000000.0,12888888.888888888,5185185.185185187,1728641.259259259,3349506529.4814816,596765934.2222222,58697.851851851854,2105432.0,795777777.7777778,4.201257296296295,,,,4.798742703703705
quartz,cosmoflow,,27,0.1,767777777.7777778,1548666666.6666667,651851851.8518517,4675333333.333333,22740740.740740746,13333333.333333336,3555555.5555555555,1333333.333333333,528076.8888888889,1015222669.1111113,178954050.70370367,66492.5925925926,2105838.3703703703,227851851.85185185,1.2619269999999998,,,,4.738073
quartz,deepcam,,1,0.1333,2382055555.5555553,3734666666.6666665,515222222.22222215,9405444444.444445,25833333.33333333,13833333.333333336,4277777.777777778,2166666.666666666,357288.63888888893,711701843.6944442,151750111.51388893,525.0555555555555,30141.902777777777,605027777.7777778,5.941247930555552,,,,2.056752069444448
quartz,deepcam,,1,0.25,4371611111.111111,6909444444.444447,966416666.6666666,17403833333.333332,46361111.11111111,26777777.777777776,9777777.777777778,4361111.111111111,696152.75,1376774070.8194444,303037841.11111116,525.0416666666666,30141.861111111117,1168472222.2222226,12.477674402777815,,,,2.522325597222185
quartz,deepcam,,1,0.2833,4740500000.0,7527111111.111111,1061416666.6666666,18963166666.666668,54277777.77777778,30444444.444444444,11305555.555555554,6222222.222222223,783165.222222222,1534612823.2638884,336231805.68055564,525.0416666666666,30141.861111111117,1329444444.4444444,14.142620930555616,,,,2.8553790694443855
quartz,deepcam,,1,0.2833,5009805555.555553,7834166666.666667,1072333333.3333334,19723694444.444443,49333333.33333334,28472222.222222224,10361111.111111112,5972222.222222223,738770.3194444445,1458105084.5833333,311366761.875,525.0555555555555,30141.888888888887,1260416666.6666667,12.927459486111154,,,,4.070540513888847
quartz,deepcam,,1,0.3166,5404500000.0,8625083333.333334,1228361111.1111116,21735305555.55556,64833333.33333334,35416666.666666664,15055555.555555554,7055555.555555556,926361.3194444444,1799015718.1388886,400226897.4305557,525.0555555555555,30141.902777777777,1545166666.6666667,16.256036125000072,,,,2.739963874999926
quartz,deepcam,,1,0.3,5050666666.666667,8009916666.666667,1127388888.8888884,20180916666.666668,55861111.11111111,32611111.11111111,12305555.555555554,6250000.0,829135.222222222,1617347654.875,348568627.1944445,525.0555555555555,30141.902777777777,1375472222.2222226,14.771541208333387,,,,3.228458791666613
quartz,deepcam,,1,0.3,5461666666.666667,8636388888.888891,1207555555.5555556,21753388888.88889,70305555.55555555,34666666.666666664,12333333.333333336,6361111.111111111,877020.4861111111,1714357775.1944444,364308603.4861111,525.0416666666666,30141.861111111117,1280888888.8888884,15.297021500000069,,,,2.702978499999931
quartz,deepcam,,1,0.35,6239694444.444447,9832361111.111107,1364861111.1111116,24760305555.55556,69833333.33333333,37694444.44444445,15194444.444444446,8111111.111111111,977726.2916666664,1889282788.6666667,408224044.7916667,525.0555555555555,30141.888888888887,1587000000.0,17.19584283333343,,,,3.8041571666665703
quartz,deepcam,,1,0.3666,6708027777.777778,10538833333.333334,1456055555.5555556,26540638888.88889,69138888.88888891,39500000.0,15472222.222222222,8361111.111111111,1030862.222222222,1987135875.4861114,426258399.0416667,525.0555555555555,30141.902777777777,1771472222.2222226,17.4934446111112,,,,4.502555388888798
quartz,deepcam,,1,0.3833,6388194444.444447,10184972222.22222,1445555555.5555556,25661444444.444443,71805555.55555555,42111111.11111111,16055555.555555554,8416666.666666666,1085674.486111111,2093452693.5,467325878.2083333,525.0555555555555,30141.902777777777,1850666666.6666667,18.384493597222335,,,,4.613506402777663
quartz,deepcam,,1,0.3833,6756166666.666667,10757333333.333334,1525500000.0,27110416666.666668,76222222.22222222,44388888.88888889,17777777.777777776,8361111.111111111,1142497.763888889,2197501859.111111,486637446.5138889,525.0555555555555,30141.875,2059611111.1111114,19.096597847222334,,,,3.9014021527776634
quartz,deepcam,,1,0.4,7277722222.222222,11548722222.22222,1625750000.0,29094166666.666668,83138888.88888891,46861111.11111111,18444444.444444444,8638888.888888888,1201877.4444444443,2313485283.208333,495775909.6666667,525.0555555555555,30141.875,2064777777.7777774,19.49201170833345,,,,4.50798829166655
quartz,deepcam,,27,0.95,30253185185.18518,66489111111.11112,27214444444.444443,191589481481.48148,702666666.6666666,561481481.4814813,136740740.74074075,79111111.11111109,21341186.962962966,41178257047.40741,13683981637.777777,61295.2962962963,2105567.5185185187,10376592592.592592,50.34169725925926,,,,6.658302740740737
quartz,deepcam,,27,1.9166,52926888888.888885,119392148148.14815,47241407407.40741,340774000000.0,1388222222.2222226,1093259259.2592592,306222222.22222215,163185185.1851852,41677782.37037037,80354791951.92592,26958602382.777786,63893.40740740741,2105702.777777778,21214740740.74074,106.19619725925922,,,,8.799802740740787
quartz,deepcam,,27,2.05,60298444444.444435,133635555555.55556,53598444444.444435,382949259259.2593,1374296296.2962966,1155259259.2592592,315407407.40740734,174370370.37037036,43241975.222222224,83338909169.07408,28040610662.74074,66466.55555555556,2105837.333333333,23041037037.03704,115.7062258148148,,,,7.293774185185185
quartz,deepcam,,27,2.15,59721111111.11112,134961111111.11113,53739407407.40741,385227407407.4074,1456148148.148148,1256666666.6666667,341851851.8518519,190666666.66666663,45838641.62962963,88323702941.48148,29725097095.666668,61296.037037037044,2105567.333333333,23431777777.777786,120.60944985185185,,,,8.39055014814815
quartz,deepcam,,27,2.3333,68035185185.18519,150602518518.51852,60400370370.37038,431262962962.96295,1633925925.925926,1313555555.5555556,382962962.962963,201481481.4814815,49634846.51851852,95704764874.11113,34973601061.4074,61296.037037037044,2105567.333333333,25705555555.55556,130.01294985185186,,,,9.985050148148133
quartz,deepcam,,27,2.4666,60619925925.92593,144826148148.14816,56761629629.62962,409003259259.2593,2734370370.3703704,1627777777.7777774,397185185.1851852,213555555.55555555,52496495.44444445,101203165616.18518,36840816193.62963,66466.55555555556,2105837.333333333,29279111111.11111,138.00220892592594,,,,9.993791074074068
quartz,deepcam,,27,2.6666,73834148148.14815,165138962962.96295,66173629629.62962,473045407407.4074,1823703703.7037039,1491925925.925926,414740740.7407407,232666666.66666663,55467893.44444445,106936060845.7037,39821948007.296295,63892.555555555555,2105702.814814815,29423555555.55556,149.34422666666666,,,,10.651773333333324
quartz,deepcam,,27,2.7666,73018592592.59259,167673333333.33334,67031555555.555565,478592000000.0,1926222222.2222226,1558740740.7407408,445777777.77777785,240666666.66666663,58549502.59259259,112888798669.55556,40306613678.703705,66492.5925925926,2105838.3703703703,32093185185.18518,154.41150044444444,,,,11.584499555555567
quartz,deepcam,,27,2.9166,80100074074.07408,177227925925.92593,71643259259.25926,511383259259.2593,1933333333.3333333,1672074074.074074,464222222.22222215,266148148.1481481,61740927.40740741,119032644255.44444,43106641679.296295,61296.111111111124,2105567.4814814813,33379333333.333324,163.82555499999995,,,,11.17044500000003
quartz,deepcam,,27,3.05,93286148148.14816,203738222222.22226,83162814814.81482,587356740740.7407,2295481481.4814816,1702370370.3703706,524222222.22222215,270370370.3703704,65045983.7037037,125373149639.0,39984354960.48148,63894.33333333334,2105702.888888889,35879925925.925934,172.86824718518528,,,,10.131752814814718
quartz,deepcam,,27,3.25,100680814814.81482,217815777777.7777,88832222222.22223,628343703703.7037,2112296296.2962968,1791851851.851852,517407407.4074074,290296296.2962963,66947338.88888889,128982157256.92592,45429769374.14815,58697.777777777774,2105431.8518518517,37725555555.55557,183.6439207407407,,,,11.356079259259303
quartz,deepcam,,27,3.4333,103239851851.85184,219936222222.22226,89492074074.07408,637628074074.0741,2302444444.444445,1943407407.4074075,564296296.2962962,310370370.3703704,72009882.25925925,138846105662.1111,51959155609.518524,63894.2962962963,2105702.814814815,39156222222.22222,193.5986672962963,,,,12.399332703703692
quartz,kripke.exe,--niter 10 --pmethod bj --groups 16 --legendre 0,1,0.05,7111111.111111111,46305555.55555555,11166666.666666666,98944444.44444443,1722222.2222222222,1666666.666666667,83333.33333333331,83333.33333333331,6.25,26038075.93055556,26638959.25,525.0555555555555,30141.91666666667,11777777.777777778,0.026956763888888888,,,,2.973043236111111
quartz,kripke.exe,"--niter 10 --pmethod bj --groups 16 --legendre 0 --procs 4,4,2",32,0.0666,75750000.0,174875000.0,67000000.0,512312500.0,1062500.0,1937500.0,0.0,0.0,918.09375,59878157.4375,60886473.875,69879.78125,2106185.9375,33937500.0,0.12828878124999998,,,,3.8677112187500002
quartz,kripke.exe,--niter 10 --pmethod bj --groups 16 --legendre 1,1,0.0666,12416666.666666664,73916666.66666667,17916666.666666668,165555555.55555558,1750000.0,2388888.888888889,83333.33333333331,83333.33333333331,9.152777777777779,38292887.63888889,26702311.20833333,525.0555555555555,30141.91666666667,11916666.666666664,0.03363383333333333,,,,3.962366166666667
quartz,kripke.exe,"--niter 10 --pmethod bj --groups 16 --legendre 1 --procs 4,4,2",32,0.1166,92375000.0,247250000.0,86375000.0,692687500.0,1812500.0,2000000.0,0.0,0.0,909.875,87323430.5625,60529382.90625,67700.0,2106053.34375,36375000.0,0.138301375,,,,6.857698624999999
quartz,kripke.exe,--niter 10 --pmethod bj --groups 16 --legendre 2,1,0.0833,21527777.777777776,120250000.0,29166666.66666667,277444444.4444444,2472222.222222222,3583333.333333333,138888.88888888888,111111.11111111114,22.0,58800006.70833334,26588580.166666664,525.0555555555555,30141.91666666667,11750000.0,0.04453944444444445,,,,4.953460555555556
quartz,kripke.exe,"--niter 10 --pmethod bj --groups 16 --legendre 2 --procs 4,4,2",32,0.0666,109500000.0,344687500.0,109875000.0,925125000.0,3187500.0,3875000.0,0.0,0.0,879.375,129880106.5625,59007371.90625,67700.0,2106053.34375,34187500.0,0.16996912500000005,,,,3.8260308750000003
quartz,kripke.exe,--niter 10 --pmethod bj --groups 16 --legendre 3,1,0.1166,34333333.333333336,185222222.22222215,44916666.66666666,434333333.3333333,2833333.333333333,5250000.0,138888.88888888888,111111.11111111114,19.0,87480035.36111109,26651083.20833333,525.0555555555555,30141.91666666667,12694444.444444446,0.06330502777777779,,,,6.9326949722222215
quartz,kripke.exe,"--niter 10 --pmethod bj --groups 16 --legendre 3 --procs 4,4,2",32,0.1,143812500.0,498375000.0,150062500.0,1305437500.0,4187500.0,4000000.0,0.0,0.0,916.9375,199013968.40625,60940977.0625,69912.75,2106186.96875,37250000.0,0.23355971875,,,,5.76644028125
quartz,kripke.exe,--niter 10 --pmethod bj --groups 16 --legendre 4,1,0.1333,50722222.22222222,268611111.1111111,65166666.66666666,635722222.2222222,3055555.5555555555,7444444.444444444,166666.66666666663,111111.11111111114,5.0555555555555545,124326588.75,26606524.20833333,525.0555555555555,30141.91666666667,12750000.0,0.0856543472222222,,,,7.912345652777778
quartz,kripke.exe,"--niter 10 --pmethod bj --groups 16 --legendre 4 --procs 4,4,2",32,0.0833,183687500.0,707562500.0,202312500.0,1811562500.0,6937500.0,3875000.0,0.0,0.0,916.375,281628430.625,60611957.84375,67669.0,2106052.375,32812500.0,0.27074109375,,,,4.72725890625
quartz,kripke.exe,--niter 10 --pmethod bj --groups 32 --legendre 0,1,0.1,15583333.333333336,99138888.88888893,23166666.66666667,211944444.44444445,3472222.222222222,3388888.888888888,166666.66666666663,194444.4444444445,11.291666666666664,53147028.29166666,53375364.09722222,525.0555555555555,30141.91666666667,23694444.444444444,0.05277827777777778,,,,5.947221722222222
quartz,kripke.exe,"--niter 10 --pmethod bj --groups 32 --legendre 0 --procs 4,4,2",32,0.0666,119875000.0,325937500.0,116500000.0,918375000.0,1500000.0,5812500.0,0.0,0.0,922.875,120947183.71875,120348567.40625,67700.0,2106053.34375,60687500.0,0.21765390625,,,,3.7783460937500006
quartz,kripke.exe,--niter 10 --pmethod bj --groups 32 --legendre 1,1,0.1166,31833333.33333333,175833333.33333334,39388888.88888889,392861111.1111111,3527777.777777778,4972222.222222222,166666.66666666663,222222.22222222228,15.027777777777779,81357435.72222222,53461721.04166667,525.0555555555555,30141.91666666667,23305555.55555556,0.07260083333333331,,,,6.923399166666666
quartz,kripke.exe,"--niter 10 --pmethod bj --groups 32 --legendre 1 --procs 4,4,2",32,0.0666,162187500.0,516187500.0,159812500.0,1373812500.0,6187500.0,6000000.0,0.0,0.0,905.53125,184562545.59375,119537906.34375,69912.75,2106186.96875,65625000.0,0.2734908125,,,,3.7225091875000005
quartz,kripke.exe,--niter 10 --pmethod bj --groups 32 --legendre 2,1,0.1833,59111111.11111111,303944444.4444444,66388888.88888889,695000000.0,4527777.777777778,7555555.555555556,250000.0,222222.22222222228,9.555555555555557,128256375.02777778,53200544.01388889,525.0555555555555,30141.91666666667,24777777.777777776,0.10251879166666668,,,,10.895481208333333
quartz,kripke.exe,"--niter 10 --pmethod bj --groups 32 --legendre 2 --procs 4,4,2",32,0.0833,220625000.0,791250000.0,218812500.0,2024187500.0,6437500.0,7750000.0,0.0,0.0,934.0625,290480128.96875,120231340.0,69912.75,2106186.96875,54937500.0,0.34744687499999993,,,,4.650553125
quartz,kripke.exe,--niter 10 --pmethod bj --groups 32 --legendre 3,1,0.2,97388888.88888893,483472222.22222215,104250000.0,1118444444.4444444,5222222.222222222,11111111.111111112,250000.0,222222.22222222228,12.222222222222221,194015103.0833333,53270869.19444444,525.0555555555555,30141.91666666667,26027777.777777776,0.1497092222222222,,,,11.850290777777778
quartz,kripke.exe,"--niter 10 --pmethod bj --groups 32 --legendre 3 --procs 4,4,2",32,0.0833,298750000.0,1188250000.0,303375000.0,2954750000.0,8312500.0,10000000.0,0.0,0.0,922.28125,438657527.1875,120223281.5,69912.75,2106186.96875,54187500.0,0.4650404687500001,,,,4.53295953125
quartz,kripke.exe,--niter 10 --pmethod bj --groups 32 --legendre 4,1,0.2833,146222222.22222218,713750000.0,152805555.55555555,1661611111.1111116,6750000.0,15805555.555555554,361111.11111111107,222222.22222222228,8.527777777777779,278576984.9583333,53176580.23611111,525.0555555555555,30141.91666666667,26277777.777777776,0.20560470833333333,,,,16.79239529166667
quartz,kripke.exe,"--niter 10 --pmethod bj --groups 32 --legendre 4 --procs 4,4,2",32,0.0833,423937500.0,1724687500.0,424875000.0,4245125000.0,24937500.0,11625000.0,0.0,0.0,888.90625,609149605.84375,116509206.6875,67700.0,2106053.34375,49375000.0,0.5952068125000001,,,,4.4027931875
quartz,kripke.exe,--niter 10 --pmethod bj --groups 8 --legendre 0,1,0.05,3361111.111111112,22305555.55555556,5500000.0,47611111.11111111,861111.1111111111,833333.3333333335,27777.777777777777,27777.777777777777,12.402777777777779,12862179.611111112,13461422.291666668,525.0555555555555,30141.91666666667,4388888.888888889,0.012988013888888884,,,,2.9870119861111113
quartz,kripke.exe,"--niter 10 --pmethod bj --groups 8 --legendre 0 --procs 4,4,2",32,0.0833,65750000.0,116875000.0,48375000.0,364562500.0,0.0,0.0,0.0,0.0,918.34375,30353006.09375,31041290.40625,69912.75,2106186.96875,7187500.0,0.07533103125,,,,4.92266896875
quartz,kripke.exe,--niter 10 --pmethod bj --groups 8 --legendre 1,1,0.0333,5500000.0,33666666.666666664,8527777.777777778,75638888.88888891,916666.6666666664,1166666.666666667,27777.777777777777,55555.555555555555,6.3194444444444455,18540896.80555556,13417601.01388889,525.0555555555555,30141.91666666667,4750000.0,0.01693594444444444,,,,1.9810640555555559
quartz,kripke.exe,"--niter 10 --pmethod bj --groups 8 --legendre 1 --procs 4,4,2",32,0.0666,68250000.0,141312500.0,54562500.0,422000000.0,625000.0,562500.0,0.0,0.0,889.34375,41482105.25,30053076.375,69912.75,2106186.96875,9250000.0,0.08486874999999999,,,,3.9111312500000004
quartz,kripke.exe,--niter 10 --pmethod bj --groups 8 --legendre 2,1,0.05,8861111.111111112,52361111.11111111,13583333.333333336,121611111.11111107,1027777.777777778,1750000.0,27777.777777777777,27777.777777777777,14.625,28034570.5,13403595.236111112,525.0555555555555,30141.91666666667,5222222.222222222,0.020436027777777786,,,,2.979563972222222
quartz,kripke.exe,"--niter 10 --pmethod bj --groups 8 --legendre 2 --procs 4,4,2",32,0.0833,73000000.0,179125000.0,64250000.0,512125000.0,1125000.0,2000000.0,0.0,0.0,906.8125,64541933.25,30674679.625,69912.75,2106186.96875,10312500.0,0.09956209374999997,,,,4.89843790625
quartz,kripke.exe,--niter 10 --pmethod bj --groups 8 --legendre 3,1,0.0666,13638888.888888888,78555555.55555555,20666666.666666668,186138888.88888893,1194444.4444444443,2555555.5555555555,55555.555555555555,55555.555555555555,15.180555555555555,41330944.847222224,13505054.472222222,525.0555555555555,30141.91666666667,5388888.888888889,0.02830877777777778,,,,3.9676912222222227
quartz,kripke.exe,"--niter 10 --pmethod bj --groups 8 --legendre 3 --procs 4,4,2",32,0.0666,84187500.0,244625000.0,82625000.0,673500000.0,1375000.0,2000000.0,0.0,0.0,882.71875,91840404.0625,30012171.71875,67669.0,2106052.375,10937500.0,0.11686303124999994,,,,3.8791369687500006
quartz,kripke.exe,--niter 10 --pmethod bj --groups 8 --legendre 4,1,0.0833,19805555.55555556,112333333.33333331,29777777.777777776,269333333.3333333,1222222.2222222222,3583333.333333333,55555.555555555555,55555.555555555555,13.680555555555555,58454699.13888889,13503800.208333336,525.0555555555555,30141.91666666667,6611111.111111111,0.03598770833333334,,,,4.9620122916666665
quartz,kripke.exe,"--niter 10 --pmethod bj --groups 8 --legendre 4 --procs 4,4,2",32,0.1,99812500.0,325812500.0,105750000.0,875187500.0,2500000.0,2000000.0,0.0,0.0,909.65625,133570638.375,30834593.375,67700.0,2106053.34375,12562500.0,0.14043965625000002,,,,5.85956034375
quartz,kripke.exe,--niter 10 --pmethod sweep --groups 16 --legendre 0,1,0.05,4250000.0,43416666.66666666,8500000.0,79888888.88888891,1722222.2222222222,1333333.333333333,83333.33333333331,55555.555555555555,12.972222222222221,25978649.73611111,26698371.319444444,525.0555555555555,30141.91666666667,11750000.0,0.02374508333333334,,,,2.9762549166666665
quartz,kripke.exe,"--niter 10 --pmethod sweep --groups 16 --legendre 0 --procs 4,4,2",32,0.0666,84812500.0,186937500.0,63125000.0,494062500.0,0.0,0.0,0.0,0.0,914.71875,59753280.4375,63309320.875,69911.78125,2106186.9375,33375000.0,0.11410428125,,,,3.8818957187500005
quartz,kripke.exe,--niter 10 --pmethod sweep --groups 16 --legendre 1,1,0.05,9722222.222222222,71194444.44444445,15250000.0,147027777.77777782,1750000.0,2055555.555555556,83333.33333333331,55555.555555555555,15.125,38264744.597222224,26719690.63888889,525.0555555555555,30141.888888888887,11805555.555555554,0.03082054166666667,,,,2.9691794583333335
quartz,kripke.exe,"--niter 10 --pmethod sweep --groups 16 --legendre 1 --procs 4,4,2",32,0.0666,89375000.0,243562500.0,75250000.0,620812500.0,1000000.0,0.0,0.0,0.0,910.03125,87270867.03125,63198379.84375,69911.78125,2106186.9375,36500000.0,0.1546570625,,,,3.8413429375000003
quartz,kripke.exe,--niter 10 --pmethod sweep --groups 16 --legendre 2,1,0.0666,18833333.33333333,117555555.55555557,26500000.0,258972222.22222215,2250000.0,3277777.777777778,111111.11111111114,55555.555555555555,7.097222222222222,58744543.36111111,26646447.694444444,525.0555555555555,30141.902777777777,12416666.666666664,0.04375155555555555,,,,3.952248444444445
quartz,kripke.exe,"--niter 10 --pmethod sweep --groups 16 --legendre 2 --procs 4,4,2",32,0.0833,111750000.0,353562500.0,103312500.0,890187500.0,1875000.0,0.0,0.0,0.0,913.125,133498126.0625,63342297.40625,67667.125,2106052.3125,32750000.0,0.16444587499999996,,,,4.833554125
quartz,kripke.exe,--niter 10 --pmethod sweep --groups 16 --legendre 3,1,0.1,31638888.88888889,182500000.0,42250000.0,415805555.5555557,2777777.777777778,4916666.666666667,138888.88888888888,83333.33333333331,12.652777777777779,87460624.51388891,26671234.027777776,525.0555555555555,30141.902777777777,12944444.444444446,0.05898869444444445,,,,5.941011305555556
quartz,kripke.exe,"--niter 10 --pmethod sweep --groups 16 --legendre 3 --procs 4,4,2",32,0.0833,142000000.0,506812500.0,141812500.0,1262000000.0,5125000.0,0.0,0.0,0.0,909.21875,192179492.59375,61011400.59375,69911.78125,2106186.9375,35562500.0,0.2136614375,,,,4.7843385625
quartz,kripke.exe,--niter 10 --pmethod sweep --groups 16 --legendre 4,1,0.1166,47972222.22222222,265861111.11111107,62500000.0,617138888.8888887,3138888.888888888,7111111.111111111,138888.88888888888,83333.33333333331,15.722222222222221,124297125.76388893,26630040.38888889,525.0555555555555,30141.902777777777,12750000.0,0.0826185277777778,,,,6.9133814722222215
quartz,kripke.exe,"--niter 10 --pmethod sweep --groups 16 --legendre 4 --procs 4,4,2",32,0.0833,180500000.0,703062500.0,191562500.0,1738687500.0,4875000.0,2000000.0,0.0,0.0,900.28125,273018200.34375,61125473.09375,69910.8125,2106186.90625,34812500.0,0.27026399999999995,,,,4.727736
quartz,kripke.exe,--niter 10 --pmethod sweep --groups 32 --legendre 0,1,0.0833,10138888.888888888,93638888.88888893,17861111.111111112,174777777.77777782,3472222.222222222,2722222.222222222,166666.66666666663,138888.88888888888,5.8611111111111125,53147536.0,53223598.90277778,525.0555555555555,30141.902777777777,23888888.88888889,0.048734777777777766,,,,4.949265222222222
quartz,kripke.exe,"--niter 10 --pmethod sweep --groups 32 --legendre 0 --procs 4,4,2",32,0.0666,103812500.0,308250000.0,89875000.0,739812500.0,875000.0,2000000.0,0.0,0.0,928.625,120685520.21875,124740632.6875,69911.78125,2106186.9375,56812500.0,0.19604834374999994,,,,3.7999516562500006
quartz,kripke.exe,--niter 10 --pmethod sweep --groups 32 --legendre 1,1,0.1,26472222.222222224,170472222.22222218,34083333.333333336,356027777.77777785,3527777.777777778,4305555.555555556,166666.66666666663,138888.88888888888,12.263888888888893,81298853.36111109,53468114.29166666,525.0555555555555,30141.902777777777,23583333.33333333,0.0672699861111111,,,,5.9327300138888885
quartz,kripke.exe,"--niter 10 --pmethod sweep --groups 32 --legendre 1 --procs 4,4,2",32,0.0833,141562500.0,482562500.0,127875000.0,1154062500.0,1812500.0,1937500.0,0.0,0.0,929.5625,184546943.34375,124682825.75,67699.0625,2106053.3125,59312500.0,0.242206375,,,,4.755793625
