ARD,0.4482195162759357,0.8478760071865619
AdaBoost,0.4404526743797241,0.907493562405585
ExtraTree,0.44044051537186213,0.8255282833599816
Bagging,0.4558370648173144,0.788114014876627
SVR,0.42517552662676855,0.9274907653783253
Ridge,0.437641791569571,0.8254126166447927
Lasso,0.4482195162759357,0.8402550265148304
ElasticNet,0.4482195162759357,0.8365864861805161
linear_regression,16.7379583834125,14.067762809530414
KNNregressor,0.4446950068067425,0.8056705485209371
DecisionTree,0.4166032136907432,0.9246711956735171
random_forrest,0.41930172521522624,0.8064431715741879
XGBoost,0.4337592092676066,0.8975001646363968
nn,0.42482329155969506,1.270270844750655
