ARD,0.6425990623024972,0.8166300658959484
AdaBoost,0.6364717725434953,0.8556516649882515
ExtraTree,0.6384077992440061,0.8037903032894141
Bagging,0.6486618192415134,0.7722050980030869
SVR,0.6282925055549345,0.8673832324759826
Ridge,0.6369473196643134,0.7976142026159853
Lasso,0.6425990623024972,0.8094965611609375
ElasticNet,0.6425990623024972,0.8055628301862997
linear_regression,2.581022497289337,2.8157647479525205
KNNregressor,0.6415728077141561,0.7806665603148629
DecisionTree,0.6182653950152573,0.8581536226873165
random_forrest,0.6208845296273502,0.7787557407777268
XGBoost,0.6326210316287896,0.8512273394203648
nn,0.6051334724210405,1.0952977836718303
