machine,app,ranks,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,rp
quartz,miniVite,1,21452054.79,26958904.11,3726027.397,74301369.86,0,0,0,0,0.01369863,37225.36986,83656.42466,679.1643836,29.61643836,0,1
quartz,miniVite,1,6109589.041,7698630.137,1068493.151,21397260.27,0,0,0,0,0.01369863,463.3561644,3762.753425,679.1643836,29.56164384,0,1
quartz,miniVite,1,15187500,25218750,7843750,67812500,0,0,0,0,0.703125,650619.1094,1400261.078,116859.875,10521,500000,0.333
quartz,miniVite,1,4410958.904,5561643.836,767123.2877,15369863.01,0,0,0,0,0.01369863,1677.917808,11888.67123,679.1643836,29.56164384,27397.26027,0.498498498
quartz,miniVite,1,14406250,24687500,9000000,66468750,250000,0,0,0,0.78125,2006658.859,4200660.641,116859.9844,10521.09375,531250,0.333
quartz,miniVite,1,16191780.82,20575342.47,2931506.849,56794520.55,0,0,0,0,0.01369863,6887.821918,16282.42466,679.1643836,29.60273973,0,0.498498498
quartz,miniVite,1,7616438.356,9561643.836,1369863.014,26520547.95,0,0,0,0,0.01369863,269.6849315,3809.246575,679.1643836,29.56164384,0,1
quartz,miniVite,1,7343750,15187500,6031250,36750000,0,0,0,0,0.78125,253153.2656,770139.0781,116859.9844,10521.03125,500000,0.166
quartz,miniVite,1,27780821.92,35205479.45,4958904.11,97178082.19,0,0,0,0,0.01369863,22305.0274,30771.83562,679.1643836,29.61643836,0,0.666
quartz,miniVite,1,2958904.11,3671232.877,520547.9452,10328767.12,0,0,0,0,0.01369863,1092.589041,6528.027397,679.1643836,29.5890411,0,0.498498498
quartz,miniVite,1,18406250,27468750,7406250,75250000,0,0,0,0,0.78125,686751.3906,1212462.047,120629.5938,10860.26563,593750,0.166
quartz,miniVite,1,2904109.589,3698630.137,547945.2055,10273972.6,0,0,0,0,0.01369863,2853.315068,7294.945205,679.1643836,29.5890411,0,1
quartz,miniVite,1,16468750,25343750,7625000,72656250,0,0,0,0,0.71875,2028748.359,4144357.844,113090.3281,10181.89063,593750,0.333
quartz,miniVite,1,14849315.07,18794520.55,2575342.466,52000000,0,0,0,0,0.01369863,4054.027397,26155.50685,679.1643836,29.5890411,0,1
quartz,miniVite,1,3972602.74,4904109.589,712328.7671,13753424.66,0,0,0,0,0.01369863,187.8493151,5181.712329,679.1643836,29.56164384,0,0.666
quartz,miniVite,1,6843750,13562500,5593750,36500000,0,0,0,0,0.9375,185757.1719,735728.2656,120583.0938,10860.26563,687500,0.333
quartz,miniVite,1,16849315.07,21315068.49,3041095.89,58958904.11,0,0,0,0,0.01369863,24045.36986,38779.76712,679.1643836,29.61643836,0,0.666
quartz,miniVite,1,6575342.466,8246575.342,1150684.932,22821917.81,0,0,0,0,0.01369863,660.6849315,4754.013699,679.1643836,29.56164384,27397.26027,0.666
quartz,miniVite,1,12406250,21500000,8593750,58906250,0,0,0,0,0.96875,779840.6875,1156311.453,116859.9219,10521.0625,625000,0.199279712
quartz,miniVite,1,2630136.986,3287671.233,465753.4247,9150684.932,0,0,0,0,0.01369863,3414.561644,6885.027397,679.1643836,29.60273973,0,1
quartz,miniVite,1,15125000,25593750,9843750,69937500,0,0,0,0,0.921875,2056234.672,3776054.172,113090.3281,10181.73438,718750,0.166
quartz,miniVite,1,13671232.88,17315068.49,2410958.904,47917808.22,0,0,0,0,0.01369863,7457.808219,19044.08219,679.1643836,29.5890411,0,0.498498498
quartz,miniVite,1,3041095.89,3835616.438,547945.2055,10712328.77,0,0,0,0,0.01369863,193.260274,5162.328767,679.1643836,29.56164384,0,0.498498498
quartz,miniVite,1,10125000,16656250,5843750,46812500,0,0,0,0,0.796875,221407.8281,927063.5,120629.5938,10860.25,406250,0.333
quartz,miniVite,1,19835616.44,25123287.67,3589041.096,69232876.71,0,0,0,0,0.01369863,31434.34247,48616.34247,679.1643836,29.57534247,0,0.666
quartz,miniVite,1,1780821.918,2246575.342,328767.1233,6301369.863,0,0,0,0,0.01369863,698.260274,8706.876712,679.1643836,29.5890411,0,1
quartz,miniVite,1,12343750,20062500,6531250,54687500,0,0,0,0,0.96875,717234.2656,1139449.969,116859.875,10521.0625,656250,0.333
quartz,miniVite,1,10931506.85,13753424.66,1945205.479,38027397.26,0,0,0,0,0.01369863,1221.780822,8492.780822,679.1643836,29.60273973,0,1
quartz,miniVite,1,16593750,26906250,10875000,76187500,375000,0,0,0,0.625,2009436.188,4330504.859,116859.875,10520.98438,625000,0.333
quartz,miniVite,1,19123287.67,24136986.3,3452054.795,66657534.25,0,0,0,0,0.01369863,4745.767123,13218.0274,679.1643836,29.60273973,27397.26027,0.666
quartz,miniVite,1,767123.2877,931506.8493,136986.3014,2630136.986,0,0,0,0,0.01369863,192.3013699,3243.60274,679.1643836,29.56164384,27397.26027,1
quartz,miniVite,1,9968750,16625000,4875000,45000000,0,0,0,0,0.921875,269766.5,865091.875,116859.9375,10521.0625,500000,0.166
quartz,miniVite,1,18164383.56,22958904.11,3287671.233,63616438.36,0,0,0,0,0.01369863,27946.64384,42561.65753,679.1643836,29.61643836,0,0.498498498
quartz,miniVite,1,4630136.986,5808219.178,821917.8082,16000000,0,0,0,0,0.01369863,660.2465753,4813.90411,679.1643836,29.57534247,27397.26027,0.498498498
quartz,miniVite,1,12218750,20000000,6625000,56812500,0,0,0,0,0.796875,741398.5781,1319753.313,113090.2656,10181.84375,593750,0.333
quartz,miniVite,1,3561643.836,4520547.945,657534.2466,12657534.25,0,0,0,0,0.01369863,2049.630137,23426.54795,679.1643836,29.60273973,0,0.666
quartz,miniVite,1,17531250,27000000,8562500,76093750,0,0,0,0,0.9375,1900796.047,4268571.609,113046.6406,10181.89063,468750,0.166
quartz,miniVite,1,14602739.73,18438356.16,2630136.986,51041095.89,0,0,0,0,0.02739726,13693.90411,25007.41096,679.1643836,29.60273973,27397.26027,0.332
quartz,miniVite,1,0,0,0,54794.52055,0,0,0,0,0.01369863,437.739726,4514.835616,679.1643836,29.56164384,0,0.498498498
quartz,miniVite,1,13781250,23062500,7281250,60593750,0,0,0,0,0.59375,216924.6563,841512.7344,120629.5938,10860.26563,593750,0.333
quartz,miniVite,1,20273972.6,25506849.32,3698630.137,70246575.34,0,0,0,0,0.02739726,22788.30137,138377.0274,679.1643836,29.63013699,27397.26027,0.498498498
quartz,miniVite,1,1260273.973,1561643.836,219178.0822,4328767.123,0,0,0,0,0.01369863,380.2739726,5521.767123,679.1643836,29.5890411,27397.26027,1
quartz,miniVite,1,17281250,26843750,7500000,72218750,0,0,0,0,0.953125,763477.8125,1194639.75,120629.5938,10860.28125,593750,0.333
quartz,miniVite,1,6000000,7616438.356,1068493.151,20931506.85,0,0,0,0,0.01369863,5474.082192,12387.06849,679.1643836,29.5890411,0,1
quartz,miniVite,1,16843750,27312500,9187500,78437500,593750,0,0,0,0.75,1811949.391,4322019.375,113046.7656,10181.875,750000,0.333
quartz,miniVite,1,10493150.68,13232876.71,1890410.959,36602739.73,0,0,0,0,0.01369863,4044.69863,31527.90411,679.1643836,29.60273973,0,1
quartz,miniVite,1,27397.26027,27397.26027,0,82191.78082,0,0,0,0,0.02739726,122.7534247,4229.219178,679.1643836,29.56164384,0,0.498498498
quartz,miniVite,1,15187500,23062500,6843750,61281250,0,0,0,0,0.5625,270582.875,858488.2188,105550.9375,9503.421875,531250,0.333
quartz,miniVite,1,15616438.36,19726027.4,2794520.548,54575342.47,0,0,0,0,0.01369863,19901.54795,138633.863,679.1643836,29.63013699,0,0.498498498
quartz,miniVite,1,3342465.753,4219178.082,630136.9863,11726027.4,0,0,0,0,0.01369863,399.6849315,5256.890411,679.1643836,29.5890411,27397.26027,1
quartz,miniVite,1,9656250,16218750,6093750,46781250,0,0,0,0,0.984375,792912.5781,1369656,113090.3281,10181.85938,781250,0.399759904
quartz,miniVite,1,6986301.37,8821917.808,1232876.712,24273972.6,0,0,0,0,0.01369863,2393.876712,7500.958904,679.1643836,29.5890411,27397.26027,1
quartz,miniVite,1,12375000,20875000,8625000,58843750,468750,0,0,0,0.828125,1956802.813,4100009.188,113090.2656,10181.89063,656250,0.333
quartz,miniVite,1,16684931.51,21013698.63,3123287.671,57972602.74,0,0,0,0,0.01369863,5697.273973,33332.06849,679.1643836,29.57534247,0,1
quartz,miniVite,1,1369863.014,1698630.137,246575.3425,4602739.726,0,0,0,0,0.01369863,104.8630137,3757.123288,679.1643836,29.57534247,0,1
quartz,miniVite,1,10218750,16375000,6250000,46718750,0,0,0,0,0.6875,198214.2656,685533.8281,113090.2031,10181.85938,718750,0.333
quartz,miniVite,1,22082191.78,27753424.66,3945205.479,76876712.33,0,0,0,0,0.01369863,22742.84932,78255.49315,679.1643836,29.61643836,0,0.498498498
quartz,miniVite,1,3178082.192,4000000,575342.4658,11095890.41,0,0,0,0,0.01369863,808.8630137,4603.068493,679.1643836,29.60273973,27397.26027,0.332
quartz,miniVite,1,11125000,18406250,6437500,51031250,0,0,0,0,0.953125,767378.7656,1372052.406,116859.9844,10521.0625,656250,0.166
quartz,miniVite,1,11917808.22,15013698.63,2109589.041,41534246.58,0,0,0,0,0,1336.726027,6645.39726,679.1643836,29.57534247,0,0.332
quartz,miniVite,1,28281250,43812500,12000000,121093750,0,0,0,0,0,1907090.422,3225827.984,120583.0938,10860.29688,562500,0.142367067
quartz,miniVite,1,7013698.63,8849315.068,1287671.233,24493150.68,0,0,0,0,0,4086.232877,21770.08219,679.1643836,29.5890411,27397.26027,0.666
quartz,miniVite,1,2931506.849,3671232.877,493150.6849,10191780.82,0,0,0,0,0,149.8082192,3551.945205,679.1643836,29.57534247,0,1
quartz,miniVite,1,12250000,19875000,7062500,52812500,0,0,0,0,0,167728.4531,570472.375,109274.9688,9842.59375,500000,0.083
quartz,miniVite,1,10821917.81,13616438.36,1945205.479,37589041.1,0,0,0,0,0,47736.50685,40828.86301,679.1643836,29.63013699,0,0.498498498
quartz,miniVite,1,4219178.082,5369863.014,767123.2877,14794520.55,0,0,0,0,0,1394.205479,3695.493151,679.1643836,29.56164384,0,0.666
quartz,miniVite,1,7906250,15343750,7437500,40656250,0,0,0,0,0,620429.1563,1381046.625,116814.9375,10521.0625,250000,0.142367067
quartz,miniVite,1,9479452.055,12027397.26,1698630.137,33205479.45,0,0,0,0,0,2852.90411,9799.39726,679.1643836,29.5890411,0,1
quartz,miniVite,1,16593750,27625000,8437500,73937500,0,0,0,0,0,1751984.531,3031147.891,105550.9375,9503.46875,468750,0.5
quartz,miniVite,1,9589041.096,12082191.78,1780821.918,33479452.05,0,0,0,0,0,10693.12329,21481.58904,679.1643836,29.60273973,0,1
quartz,miniVite,1,0,27397.26027,0,82191.78082,0,0,0,0,0,120.8767123,3809.027397,679.1643836,29.57534247,0,1
quartz,miniVite,1,10750000,18156250,6968750,48781250,0,0,0,0,0,195127.625,570307.7656,116814.9219,10521.01563,625000,0.333
quartz,miniVite,1,15178082.19,19123287.67,2739726.027,53013698.63,0,0,0,0,0,32722.0137,30676.10959,679.1643836,29.63013699,0,0.332
quartz,miniVite,1,4575342.466,5671232.877,821917.8082,15780821.92,0,0,0,0,0,507.7123288,5645.589041,679.1643836,29.57534247,27397.26027,1
quartz,miniVite,1,18656250,28218750,9437500,78125000,0,0,0,0,0,559720.5938,1363067.375,109278.4688,9842.625,500000,0.285591767
quartz,miniVite,1,3561643.836,4410958.904,630136.9863,12328767.12,0,0,0,0,0,1451.424658,11024.68493,679.1643836,29.5890411,0,0.332
quartz,miniVite,1,15406250,25500000,9062500,68218750,0,0,0,0,0,1781093.25,3133180.734,120629.5938,10860.3125,562500,0.333
quartz,miniVite,1,6410958.904,8054794.521,1150684.932,22356164.38,0,0,0,0,0,3742.465753,26600.41096,679.1643836,29.60273973,0,0.498498498
quartz,miniVite,1,4273972.603,5369863.014,821917.8082,14876712.33,0,0,0,0,0,129.8493151,3332.547945,679.1643836,29.57534247,0,0.332
quartz,miniVite,1,12812500,19937500,6531250,55000000,0,0,0,0,0,124768.0625,579105.5,120629.5938,10860.25,593750,0.333
quartz,miniVite,1,9013698.63,11506849.32,1589041.096,31835616.44,0,0,0,0,0,12820.24658,42804.35616,679.1643836,29.61643836,0,0.666
quartz,miniVite,1,3095890.411,3890410.959,547945.2055,10849315.07,0,0,0,0,0,459.5342466,4796.616438,679.1643836,29.57534247,0,0.666
quartz,miniVite,1,12312500,20656250,7531250,56000000,0,0,0,0,0,572542.0781,1228258.391,120629.5938,10860.26563,531250,0.166
quartz,miniVite,1,11589041.1,14657534.25,2136986.301,40465753.42,0,0,0,0,0,3607.986301,10110.57534,679.0684932,29.61643836,27397.26027,1
quartz,miniVite,1,11031250,19000000,7687500,51312500,437500,0,0,0,0,1784416.391,3038311.359,120583.0938,10860.3125,656250,0.166
quartz,miniVite,1,23780821.92,30027397.26,4246575.342,83205479.45,0,0,0,0,0,4518.657534,14228.9589,679.1643836,29.5890411,27397.26027,1
quartz,miniVite,1,2986301.37,3753424.658,520547.9452,10356164.38,0,0,0,0,0,188.7671233,4008.30137,679.1643836,29.54794521,27397.26027,0.332
quartz,miniVite,1,8031250,15656250,7062500,41125000,0,0,0,0,0,192483.5469,589896.4219,116859.875,10521.0625,500000,0.166
quartz,miniVite,1,15589041.1,19780821.92,2849315.068,54465753.42,0,0,0,0,0,14769.0411,51299.60274,679.1643836,29.61643836,0,0.666
quartz,miniVite,1,3972602.74,4986301.37,739726.0274,13890410.96,0,0,0,0,0,383.8767123,4445.561644,679.1643836,29.5890411,0,0.498498498
quartz,miniVite,1,9406250,18781250,7718750,48406250,0,0,0,0,0,558034.1875,1238279.641,113046.7031,10181.85938,656250,0.285591767
quartz,miniVite,1,15342465.75,19315068.49,2739726.027,53424657.53,0,0,0,0,0,4032.356164,5827.520548,679.1643836,29.57534247,0,1
quartz,miniVite,1,15187500,26093750,9937500,72281250,625000,0,0,0,0,1795365.391,3296491.25,113090.3281,10181.875,593750,0.5
quartz,miniVite,1,6136986.301,7698630.137,1123287.671,21369863.01,0,0,0,0,0,6872.684932,18525.09589,679.1643836,29.60273973,0,0.666
quartz,miniVite,1,3890410.959,4849315.068,739726.0274,13589041.1,0,0,0,0,0,171.4383562,3784.767123,679.1643836,29.5890411,0,2.006024096
quartz,miniVite,1,7031250,13312500,5968750,34875000,0,0,0,0,0,182219.9063,582722.9219,120583.0938,10860.26563,562500,0.333
quartz,miniVite,1,14328767.12,18164383.56,2602739.726,50136986.3,0,0,0,0,0,29117.9589,54704.15068,679.1643836,29.63013699,0,1
quartz,miniVite,1,2931506.849,3726027.397,575342.4658,10273972.6,0,0,0,0,0,732.0684932,4743.958904,679.1643836,29.5890411,0,0.498498498
quartz,miniVite,1,14218750,21656250,7187500,60187500,0,0,0,0,0,633187.7813,1400825.172,109320.6094,9842.65625,656250,0.142367067
quartz,miniVite,1,6383561.644,8136986.301,1178082.192,22465753.42,0,0,0,0,0,2005.493151,9060.835616,679.1643836,29.61643836,0,1
quartz,miniVite,1,18250000,31062500,9125000,83156250,0,0,0,0,0,1743464.719,3286065.469,116814.8594,10521.09375,843750,0.333
quartz,miniVite,1,10054794.52,12821917.81,1835616.438,35178082.19,0,0,0,0,0,10335.13699,14159.90411,679.1643836,29.5890411,0,0.666
quartz,miniVite,1,0,0,0,82191.78082,0,0,0,0,0,191.6438356,3536.205479,679.1643836,29.57534247,0,1
quartz,miniVite,1,9468750,16468750,5687500,43187500,0,0,0,0,0,161348.7344,614643.4531,120583.0938,10860.26563,406250,0.285591767
quartz,miniVite,1,33671232.88,42520547.95,6164383.562,117890411,0,0,0,0,0,35046.20548,47856.78082,679.1643836,29.61643836,0,0.666
quartz,miniVite,1,5534246.575,6958904.11,986301.3699,19232876.71,0,0,0,0,0,495.5616438,4515.780822,679.1643836,29.57534247,27397.26027,0.666
quartz,miniVite,1,14031250,24218750,9062500,66781250,0,0,0,0,0,659823.3438,1503162.25,116859.9844,10521.04688,562500,0.333
quartz,miniVite,1,11041095.89,13972602.74,1972602.74,38520547.95,0,0,0,0,0,6028.109589,10121.72603,679.1643836,29.5890411,27397.26027,0.666
quartz,miniVite,1,16250000,26500000,9593750,74062500,0,0,0,0,0,1791076.094,3150466.734,116859.9219,10521.07813,750000,0.285591767
quartz,miniVite,1,13726027.4,17315068.49,2520547.945,48082191.78,0,0,0,0,0,6983.616438,14196.19178,679.1643836,29.60273973,27397.26027,0.332
quartz,miniVite,1,0,27397.26027,0,109589.0411,0,0,0,0,0,154.6438356,3689.369863,679.1643836,29.57534247,0,1
quartz,miniVite,1,14031250,21531250,7125000,58687500,0,0,0,0,0,169841.625,655898.8125,120629.5938,10860.26563,218750,0.333
quartz,miniVite,1,15698630.14,19808219.18,2849315.068,54767123.29,0,0,0,0,0,16474.80822,51421.16438,679.1643836,29.61643836,27397.26027,0.666
quartz,miniVite,1,4712328.767,5945205.479,876712.3288,16438356.16,0,0,0,0,0,481.8356164,11763.34247,679.1643836,29.5890411,27397.26027,1
quartz,miniVite,1,16687500,27093750,9906250,73281250,0,0,0,0,0,527616.875,1382832.313,113043.0625,10181.84375,468750,0.333
quartz,miniVite,1,10849315.07,13835616.44,1917808.219,38136986.3,0,0,0,0,0,3255.630137,10593.08219,679.1643836,29.60273973,0,1
quartz,miniVite,1,17750000,29625000,10750000,79656250,0,0,0,0,0,1678615.297,3099996.234,113090.2188,10181.90625,562500,0.166
quartz,miniVite,1,11013698.63,13863013.7,1972602.74,38520547.95,0,0,0,0,0,12469.42466,22242.10959,679.1643836,29.60273973,27397.26027,1
quartz,miniVite,1,4438356.164,5589041.096,821917.8082,15506849.32,0,0,0,0,0,325.7671233,3680.424658,679.1643836,29.57534247,0,0.666
quartz,miniVite,1,13656250,22406250,7312500,61093750,0,0,0,0,0,218375.1719,624279.3281,116859.9844,10521.04688,593750,0.285591767
quartz,miniVite,1,26465753.42,33506849.32,4712328.767,92438356.16,0,0,0,0,0,28807.64384,35882.05479,679.1643836,29.64383562,0,1.501501502
quartz,miniVite,1,5369863.014,6794520.548,931506.8493,18767123.29,0,0,0,0,0,623,4969.794521,679.1643836,29.60273973,0,0.498498498
quartz,miniVite,1,13312500,22218750,9250000,62468750,0,0,0,0,0,609933.1094,1527162.656,116859.9219,10521.0625,531250,0.142367067
quartz,miniVite,1,4356164.384,5506849.315,794520.5479,15205479.45,0,0,0,0,0,1221.739726,11382.0411,679.1643836,29.60273973,0,1
quartz,miniVite,1,14781250,26000000,10000000,70406250,593750,0,0,0,0,1968643.938,3431757.75,109278.5469,9842.6875,625000,0.285591767
quartz,miniVite,1,8986301.37,11452054.79,1561643.836,31506849.32,0,0,0,0,0,5732.767123,19262.16438,679.1643836,29.5890411,27397.26027,1
quartz,miniVite,1,1506849.315,1890410.959,246575.3425,5260273.973,0,0,0,0,0,196.1780822,4589.123288,679.1643836,29.54794521,27397.26027,0.332
quartz,miniVite,1,7718750,15718750,6906250,42281250,0,0,0,0,0,161262.7188,585617.5469,113046.7656,10181.71875,468750,0.399759904
quartz,miniVite,1,31616438.36,39890410.96,5753424.658,110383561.6,0,0,0,0,0,27736.9863,63279.39726,679.1643836,29.63013699,27397.26027,0.498498498
quartz,miniVite,1,9232876.712,11753424.66,1698630.137,32465753.42,0,0,0,0,0,559.369863,6276.890411,679.1643836,29.57534247,27397.26027,0.498498498
quartz,miniVite,1,18312500,26875000,8468750,73375000,0,0,0,0,0,574484.1719,1439482.672,105550.9375,9503.4375,468750,0.142367067
quartz,miniVite,1,3369863.014,4273972.603,630136.9863,11780821.92,0,0,0,0,0.01369863,6047.657534,9217.575342,679.1643836,29.60273973,0,1
quartz,miniVite,1,17781250,28937500,10343750,81625000,0,0,0,0,0.71875,2246103.766,4139019.563,116814.9375,10521.07813,625000,0.142367067
quartz,miniVite,1,7424657.534,9397260.274,1342465.753,26054794.52,0,0,0,0,0.01369863,13011.13699,22953.0411,679.1643836,29.53424658,0,0.498498498
quartz,miniVite,1,4767123.288,6027397.26,876712.3288,16684931.51,0,0,0,0,0.01369863,155.5205479,4569.69863,679.1643836,29.56164384,0,0.498498498
quartz,miniVite,1,10875000,20312500,7343750,51312500,0,0,0,0,0.484375,233076.5625,747067.2813,113046.7031,10181.84375,468750,0.285591767
quartz,miniVite,1,21205479.45,26849315.07,3863013.699,74191780.82,0,0,0,0,0.01369863,14516.69863,39769.23288,679.1643836,29.60273973,27397.26027,1
quartz,miniVite,1,2986301.37,3726027.397,520547.9452,10438356.16,0,0,0,0,0.01369863,977.4246575,4018.520548,679.1643836,29.56164384,0,0.498498498
quartz,miniVite,1,10218750,19531250,8187500,52625000,0,0,0,0,0.515625,589258.2969,1416021.5,120583.0938,10860.26563,468750,0.333
quartz,miniVite,1,2383561.644,3095890.411,465753.4247,8493150.685,0,0,0,0,0.01369863,3865.671233,7464.534247,679.1643836,29.60273973,27397.26027,1
quartz,miniVite,1,12750000,23125000,9531250,64093750,0,0,0,0,0.890625,2000908.891,4207750.422,113046.6875,10181.85938,562500,0.333
quartz,miniVite,1,19616438.36,24739726.03,3479452.055,68438356.16,0,0,0,0,0.01369863,11311.79452,24793.41096,679.1643836,29.60273973,0,1
quartz,miniVite,1,27397.26027,27397.26027,0,54794.52055,0,0,0,0,0.01369863,152.8219178,3615.506849,679.1643836,29.56164384,27397.26027,1
quartz,miniVite,1,13187500,22625000,8906250,63125000,0,0,0,0,0.90625,223890.75,762766.2656,120583.0938,10860.26563,593750,0.166
quartz,miniVite,1,30410958.9,38356164.38,5424657.534,105890411,0,0,0,0,0.02739726,36679.86301,37855.93151,679.1643836,29.61643836,0,0.332
quartz,miniVite,1,3287671.233,4164383.562,575342.4658,11534246.58,0,0,0,0,0.01369863,683.3424658,4093.630137,679.1643836,29.57534247,27397.26027,1
quartz,miniVite,1,13593750,23625000,8218750,64031250,0,0,0,0,0.9375,681288.2031,1172942.578,120583.0938,10860.26563,687500,0.333
quartz,miniVite,1,3890410.959,4958904.11,712328.7671,13726027.4,0,0,0,0,0.01369863,3955.041096,6895.328767,679.1643836,29.60273973,0,1
quartz,miniVite,1,15781250,26968750,9406250,74187500,0,0,0,0,0.84375,1893372.172,3869643.406,116814.8594,10521.09375,562500,0.166
quartz,miniVite,1,20273972.6,25589041.1,3698630.137,70767123.29,0,0,0,0,0.01369863,3972.438356,22645.65753,679.1643836,29.57534247,0,0.498498498
quartz,miniVite,1,3589041.096,4547945.205,630136.9863,12520547.95,0,0,0,0,0.01369863,359.1506849,4442.794521,679.1643836,29.56164384,0,0.332
quartz,miniVite,1,9343750,19125000,8062500,49062500,0,0,0,0,0.921875,215837.3906,758280.0156,105510.3125,9503.390625,375000,0.285591767
quartz,miniVite,1,25616438.36,32465753.42,4438356.164,89616438.36,0,0,0,0,0.02739726,24284.08219,39605.15068,679.1643836,29.61643836,27397.26027,0.498498498
quartz,miniVite,1,6876712.329,8739726.027,1260273.973,24136986.3,0,0,0,0,0.01369863,862.3150685,6579.30137,679.1643836,29.57534247,27397.26027,0.498498498
quartz,miniVite,1,11625000,21031250,7562500,56875000,0,0,0,0,0.84375,790267.8906,1372322.906,116814.9219,10521.04688,593750,0.142367067
quartz,miniVite,1,9917808.219,12575342.47,1835616.438,34821917.81,0,0,0,0,0.02739726,1842.287671,8178.287671,679.1643836,29.60273973,0,0.498498498
quartz,miniVite,1,21093750,31406250,9656250,88375000,0,0,0,0,0.765625,2214249.156,4159628.906,113046.6875,10181.875,500000,0.333
quartz,miniVite,1,11342465.75,14410958.9,2054794.521,39726027.4,0,0,0,0,0.01369863,3857.136986,130530.1644,679.1643836,29.53424658,0,0.666
quartz,miniVite,1,4109589.041,5178082.192,712328.7671,14410958.9,0,0,0,0,0.01369863,379.1643836,3462.863014,679.1643836,29.53424658,0,0.498498498
quartz,miniVite,1,9218750,17718750,7468750,47281250,0,0,0,0,0.84375,176756.8281,924300.2813,113046.7031,10181.82813,625000,0.5
quartz,miniVite,1,22712328.77,28684931.51,4136986.301,79369863.01,0,0,0,0,0.02739726,22152.36986,35827.82192,679.1643836,29.57534247,0,1
quartz,miniVite,1,3342465.753,4082191.781,602739.726,11506849.32,0,0,0,0,0.01369863,413.3150685,4358.684932,679.1643836,29.5890411,0,1
quartz,miniVite,1,18031250,28656250,9312500,79125000,0,0,0,0,0.953125,790808.5313,1434587.719,116814.8594,10521.04688,593750,0.333
quartz,miniVite,1,6356164.384,8082191.781,1150684.932,22383561.64,0,0,0,0,0.01369863,2632.561644,8149.986301,679.1643836,29.5890411,0,1
quartz,miniVite,1,15562500,26750000,11156250,75468750,0,0,0,0,0.75,2045593.563,4203765.188,116814.9219,10521.09375,562500,0.399759904
quartz,miniVite,1,8794520.548,11150684.93,1561643.836,30739726.03,0,0,0,0,0.01369863,4638.493151,35034.13699,679.1643836,29.57534247,27397.26027,0.498498498
quartz,miniVite,1,1479452.055,1835616.438,246575.3425,5178082.192,0,0,0,0,0.01369863,165.2054795,3947.315068,679.1643836,29.56164384,0,1
quartz,miniVite,1,17875000,28156250,8437500,74406250,0,0,0,0,0.984375,264703.2969,844132.0313,113046.7031,10181.71875,562500,0.27455
quartz,miniVite,1,16904109.59,21369863.01,3095890.411,59205479.45,0,0,0,0,0.01369863,20447.46575,116202.0548,679.1643836,29.63013699,0,0.824474474
quartz,miniVite,1,4547945.205,5671232.877,849315.0685,15780821.92,0,0,0,0,0.01369863,630.6575342,5817.027397,679.1643836,29.57534247,27397.26027,0.824474474
