"tf.Tensor(0.0018712111137380585, shape=(), dtype=float64)"
"tf.Tensor(0.002002006678935545, shape=(), dtype=float64)"
"tf.Tensor(0.0020772943782497405, shape=(), dtype=float64)"
"tf.Tensor(0.0020236629211099004, shape=(), dtype=float64)"
"tf.Tensor(0.002090111582984659, shape=(), dtype=float64)"
"tf.Tensor(0.0020172992116683497, shape=(), dtype=float64)"
