"tf.Tensor(0.0012506378993141407, shape=(), dtype=float64)"
"tf.Tensor(0.007025363078854803, shape=(), dtype=float64)"
"tf.Tensor(0.024311375718653064, shape=(), dtype=float64)"
"tf.Tensor(0.025509689911573603, shape=(), dtype=float64)"
"tf.Tensor(0.009122843995360522, shape=(), dtype=float64)"
"tf.Tensor(0.0011297879343474724, shape=(), dtype=float64)"
"tf.Tensor(0.03229955340405673, shape=(), dtype=float64)"
