machine,app,ranks,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,rp
corona,laghos,1,4000000,54793921374,15811012966,14000000,573926,-1,-1,-1,-1,-1,-1,538332,3105312,95792730687,0.352941176
corona,laghos,1,35088000000,56219844547,16320490274,6000000,767088071,-1,-1,-1,-1,-1,-1,541396,3106837,99578230901,1.396241368
corona,laghos,1,10000000,3891560,1100189,1.28254E+11,6779,-1,-1,-1,-1,-1,-1,544448,3106837,87578355493,1.358541832
corona,laghos,1,2000000,3914605,16881191782,20000000,791809225,-1,-1,-1,-1,-1,-1,544400,3108362,1.02432E+11,1.276931598
corona,laghos,1,2000000,58386256248,16876879070,16000000,778314209,-1,-1,-1,-1,-1,-1,538296,3108362,1.04146E+11,1.472834388
corona,laghos,1,2000000,60378395256,17423473963,1.36136E+11,2801340430,-1,-1,-1,-1,-1,-1,547464,3109887,1.052E+11,1.607200257
corona,laghos,1,2000000,60708827865,17467309156,14000000,629285,-1,-1,-1,-1,-1,-1,536764,3109887,14366675665,1.363636364
corona,laghos,1,4000000,3992298,18027009193,6000000,836704458,-1,-1,-1,-1,-1,-1,542892,3111412,1.09938E+11,2.070105263
corona,laghos,1,4000000,63027174375,17998595552,8000000,839068772,-1,-1,-1,-1,-1,-1,547476,3111412,1.10525E+11,2.069108214
corona,laghos,1,4000000,65036779254,18451790073,12000000,890100378,-1,-1,-1,-1,-1,-1,544424,3112693,99086827021,2.355944269
corona,laghos,1,2000000,3923892,18510143675,6000000,6505,-1,-1,-1,-1,-1,-1,544424,3112693,1.12344E+11,2.3666
corona,laghos,1,6000000,3171747,19137534408,8000000,868107996,-1,-1,-1,-1,-1,-1,538308,3113791,1.12813E+11,2.5833
corona,laghos,1,4000000,65659178528,18735963127,4000000,917160959,-1,-1,-1,-1,-1,-1,538296,3113791,1.14648E+11,2.508361204
corona,laghos,1,8000000,65940412436,19026047227,10000000,910549975,-1,-1,-1,-1,-1,-1,541396,3114706,1.14329E+11,0.721325989
corona,laghos,1,6000000,66757249004,19143726741,16000000,371717,-1,-1,-1,-1,-1,-1,539481,3114706,1.16788E+11,0.75
corona,laghos,1,4000000,68280496386,19511388640,8000000,2215398535,-1,-1,-1,-1,-1,-1,539816,3115621,1.17957E+11,0.870995839
corona,laghos,1,6000000,3953539,19369621333,4000000,1189478,-1,-1,-1,-1,-1,-1,541396,3115621,1.17511E+11,0.888857143
corona,laghos,1,2000000,3916629,19645912000,6000000,872882839,-1,-1,-1,-1,-1,-1,542497,3116534,1.19134E+11,1.04687793
corona,laghos,1,4000000,69274402146,19817886568,8000000,927539981,-1,-1,-1,-1,-1,-1,547093,3116534,1.19333E+11,1.079333333
corona,laghos,1,4000000,74300629973,21522412343,18000000,961932779,-1,-1,-1,-1,-1,-1,538296,3120257,1.18395E+11,1.179115171
corona,laghos,1,4000000,3844019,20963821167,10000000,3281677454,-1,-1,-1,-1,-1,-1,541396,3120257,1.27854E+11,1.179115171
corona,laghos,1,4000000,94217548989,26256933229,32000000,1141185595,-1,-1,-1,-1,-1,-1,547476,3129753,1.65954E+11,1.035295779
corona,laghos,1,12000000,3991851,26269513703,26000000,1212309426,-1,-1,-1,-1,-1,-1,547476,3129753,1.65895E+11,1.035295779
corona,laghos,1,8000000,3928682,27086604930,20000000,677106,-1,-1,-1,-1,-1,-1,547464,3131707,1.7014E+11,1.079571799
corona,laghos,1,4000000,97984889595,26964312341,28000000,801857,-1,-1,-1,-1,-1,-1,538308,3131707,1.73252E+11,1.09095868
corona,laghos,1,16000000,1.00753E+11,27810298845,22000000,537425,-1,-1,-1,-1,-1,-1,547440,3133476,1.76487E+11,8.876559024
corona,laghos,1,6000000,1.00609E+11,27783517942,20000000,1274230079,-1,-1,-1,-1,-1,-1,544400,3133476,1.74885E+11,8.8222
corona,laghos,1,6000000,3326524,28740774548,16000000,4406944127,-1,-1,-1,-1,-1,-1,542880,3135123,1.78945E+11,10.71294444
corona,laghos,1,8000000,1.03448E+11,28482242436,30000000,504588,-1,-1,-1,-1,-1,-1,542904,3135122,1.78065E+11,12.67084267
corona,laghos,1,2000000,3987437,29026146577,16000000,1334762829,-1,-1,-1,-1,-1,-1,539828,3136647,1.82944E+11,15.76341935
corona,laghos,1,4000000,1.05608E+11,28945361688,22000000,1225608057,-1,-1,-1,-1,-1,-1,545944,3136647,1.8238E+11,15.39780645
corona,laghos,1,4000000,7990753,29440186772,40000000,1361488665,-1,-1,-1,-1,-1,-1,544436,3138112,1.86844E+11,16.66028342
corona,laghos,1,8000000,11802526,29596156563,12000000,1359699661,-1,-1,-1,-1,-1,-1,541348,3138112,1.8838E+11,16.66348765
corona,laghos,1,12000000,1.08725E+11,30003899193,36000000,1414677444,-1,-1,-1,-1,-1,-1,536776,3139576,1.88873E+11,17.79450699
corona,laghos,1,6000000,12512127,30193152400,18000000,1369120863,-1,-1,-1,-1,-1,-1,547476,3139574,1.86878E+11,17.8254361
corona,laghos,1,6000000,7778655,1089066,24000000,1458507363,-1,-1,-1,-1,-1,-1,538296,3140979,1.94793E+11,20.53101084
corona,laghos,1,8000000,8241843,30535348492,22000000,4742586941,-1,-1,-1,-1,-1,-1,539828,3140979,22952960024,20.63307414
corona,laghos,1,8000000,1.12843E+11,31050173398,20000000,862268,-1,-1,-1,-1,-1,-1,547452,3142443,2.00489E+11,0.0300012
corona,laghos,1,12000000,1.11552E+11,31052998980,26000000,1403700960,-1,-1,-1,-1,-1,-1,544424,3142443,5898040,0.0300012
corona,laghos,1,10000000,3985228,31862549362,24000000,559173,-1,-1,-1,-1,-1,-1,539828,3143926,1.99756E+11,0.039176471
corona,laghos,1,4000000,1.15159E+11,31717864996,16000000,412678,-1,-1,-1,-1,-1,-1,538332,3143926,1.7516E+11,0.03956514
corona,laghos,1,71796000000,3332615,33627904459,42000000,297059,-1,-1,-1,-1,-1,-1,538284,3147149,1.86008E+11,0.037699536
corona,laghos,1,4000000,1.20589E+11,33118128627,32000000,1583346650,-1,-1,-1,-1,-1,-1,538296,3147149,2.09289E+11,0.038057143
corona,laghos,1,4000000,1.25409E+11,1094146,18000000,1722431740,-1,-1,-1,-1,-1,-1,536764,3151806,2.2084E+11,0.027273223
corona,laghos,1,10000000,12023496,1087019,32000000,1747749803,-1,-1,-1,-1,-1,-1,544424,3151806,2.19144E+11,0.027027027
corona,laghos,1,6000000,3260824,37299752544,34000000,1689920916,-1,-1,-1,-1,-1,-1,538320,3157113,2.3356E+11,0.033865555
corona,laghos,1,12000000,3926143,36536642269,22000000,533793,-1,-1,-1,-1,-1,-1,539840,3157113,28932633144,0.034153846
corona,laghos,1,6000000,11882345,38948280110,52000000,1720494951,-1,-1,-1,-1,-1,-1,544424,3163173,2.2534E+11,0.040307752
corona,laghos,1,16000000,4038946,39025323481,58000000,1793337064,-1,-1,-1,-1,-1,-1,547093,3163173,27688161778,0.032226846
corona,laghos,1,4000000,3979202,2209508,22000000,1839825126,-1,-1,-1,-1,-1,-1,547476,3169028,2.63892E+11,0.090909091
corona,laghos,1,6000000,11977263,41144659490,26000000,1848109829,-1,-1,-1,-1,-1,-1,547452,3169029,28293486575,0.091604452
corona,laghos,1,18000000,7743742,42627321915,28000000,1908666675,-1,-1,-1,-1,-1,-1,539804,3173665,2.47857E+11,0.094862699
corona,laghos,1,8000000,4044885,42791199812,28000000,2002225582,-1,-1,-1,-1,-1,-1,547464,3173665,2.71619E+11,0.094862699
corona,laghos,1,12000000,4078710,43850359180,36000000,575424,-1,-1,-1,-1,-1,-1,547500,3176898,2.83748E+11,0.099276596
corona,laghos,1,16000000,3937238,1091895,32000000,1130656,-1,-1,-1,-1,-1,-1,539840,3176898,2.84468E+11,0.107916775
corona,laghos,1,6000000,1.64546E+11,45050251368,34000000,796453,-1,-1,-1,-1,-1,-1,545561,3179335,27991436076,0.097208333
corona,laghos,1,8000000,7931071,44982162772,44000000,1983632244,-1,-1,-1,-1,-1,-1,545980,3179334,2.86247E+11,0.111861704
corona,laghos,1,8000000,3922278,46376911430,32000000,674345,-1,-1,-1,-1,-1,-1,544412,3182831,2.95955E+11,0.108816327
corona,laghos,1,12000000,4023779,46221894099,50000000,913724,-1,-1,-1,-1,-1,-1,538284,3182831,33667581776,0.115632653
corona,laghos,1,12000000,3891513,48042641190,44000000,942469,-1,-1,-1,-1,-1,-1,538308,3186937,3.01108E+11,0.111098039
corona,laghos,1,16000000,1.75545E+11,48228096363,46000000,1977058752,-1,-1,-1,-1,-1,-1,544400,3186937,3.00728E+11,0.111830419
corona,laghos,1,20000000,8426174,49677798037,46000000,2269144855,-1,-1,-1,-1,-1,-1,544424,3191022,3.1463E+11,0.261140411
corona,laghos,1,10000000,3915735,1087044,42000000,585435,-1,-1,-1,-1,-1,-1,547452,3191022,3.15218E+11,0.259484297
corona,laghos,1,22000000,3271928,56330532883,26000000,2688485149,-1,-1,-1,-1,-1,-1,547093,3206762,3.536E+11,0.272730372
corona,laghos,1,10000000,3310515,56560080725,52000000,174596,-1,-1,-1,-1,-1,-1,542880,3206761,3.54231E+11,0.278389527
corona,laghos,1,26852000000,45008137399,12044190628,2000000,168550,-1,-1,-1,-1,-1,-1,541348,3078456,79151710881,1.238
corona,laghos,1,2000000,44427354938,11985647232,2000000,523608071,-1,-1,-1,-1,-1,-1,535220,3078456,79605839279,1.268256988
corona,laghos,1,2000000,56013764173,14982618602,4000000,2249846224,-1,-1,-1,-1,-1,-1,539840,3082785,98932397312,1.117647059
corona,laghos,1,33480000000,56315863903,15033350135,4000000,2264274215,-1,-1,-1,-1,-1,-1,538308,3082785,87576370671,1.098
corona,laghos,1,4000000,4004038,18482751073,6000000,2772165915,-1,-1,-1,-1,-1,-1,539816,3087968,1.11914E+11,1.016161812
corona,laghos,1,41664000000,4182102,18554274975,8000000,2824748615,-1,-1,-1,-1,-1,-1,542497,3087968,1.21711E+11,1.016161812
corona,laghos,1,4000000,4059994,1068813,1.74876E+11,968575570,-1,-1,-1,-1,-1,-1,547452,3092362,1.40527E+11,0.958333333
corona,laghos,1,4000000,80582571180,21518708427,8000000,3347934119,-1,-1,-1,-1,-1,-1,541348,3092362,1.3107E+11,0.944416667
corona,laghos,1,54146000000,90501340996,24060798590,4000000,1058946715,-1,-1,-1,-1,-1,-1,539421,3096203,1.5896E+11,9.94987088
corona,laghos,1,4000000,4072922,24190936776,8000000,3722364632,-1,-1,-1,-1,-1,-1,547464,3096203,1.58743E+11,9.887722193
corona,laghos,1,2000000,98082626424,26151367867,2000000,1085683462,-1,-1,-1,-1,-1,-1,547464,3099499,1.53883E+11,9.581594921
corona,laghos,1,58386000000,7938559,25995252347,10000000,2798710983,-1,-1,-1,-1,-1,-1,538308,3099499,1.68289E+11,9.609172414
corona,laghos,1,6000000,1.68967E+11,38620525465,6000000,342645,-1,-1,-1,-1,-1,-1,539433,3104482,2.75476E+11,0.015252141
corona,laghos,1,4000000,9044158,38743988284,4000000,1560545113,-1,-1,-1,-1,-1,-1,541336,3104482,2.72502E+11,0.007661774
corona,laghos,1,6000000,2.26389E+11,51670732176,12000000,456046,-1,-1,-1,-1,-1,-1,547464,3119116,3.68721E+11,0.015384615
corona,laghos,1,6000000,2.27892E+11,51842685778,4000000,2138686069,-1,-1,-1,-1,-1,-1,538284,3119116,3.70113E+11,0.011482759
corona,laghos,1,4000000,2.79915E+11,64109006305,14000000,2566254474,-1,-1,-1,-1,-1,-1,538296,3133510,4.6275E+11,0.008290594
corona,laghos,1,6000000,2.80303E+11,64146338856,10000000,207263,-1,-1,-1,-1,-1,-1,539433,3133510,4.59332E+11,0.013888889
corona,laghos,1,6000000,3.07499E+11,69952195941,14000000,2856503943,-1,-1,-1,-1,-1,-1,538320,3139369,4.99467E+11,0.008575181
corona,laghos,1,10000000,3.0829E+11,69975330161,20000000,2803740740,-1,-1,-1,-1,-1,-1,547464,3139369,4.79163E+11,0.008575181
corona,laghos,1,6000000,3.39765E+11,76878012846,16000000,3027492547,-1,-1,-1,-1,-1,-1,542892,3147022,4.78943E+11,0.007835294
corona,laghos,1,6000000,3.37332E+11,76550463244,20000000,3223748427,-1,-1,-1,-1,-1,-1,547476,3147022,5.48854E+11,0.007835294
corona,laghos,1,2000000,8933592,88940442274,14000000,550286,-1,-1,-1,-1,-1,-1,542497,3162091,6.38401E+11,0.010135204
corona,laghos,1,12000000,3.92931E+11,88973122073,8000000,3537544224,-1,-1,-1,-1,-1,-1,547093,3162091,29725857274,0.013500091
corona,laghos,1,2000000,42940499430,12497657189,6000000,546075285,-1,-1,-1,-1,-1,-1,538296,3099778,74898496423,0.073174301
corona,laghos,1,25850000000,42255813289,12210827140,14000000,1999596143,-1,-1,-1,-1,-1,-1,541396,3099778,9163624460,0.073174301
corona,laghos,1,2000000,48381959420,13985765844,6000000,631025739,-1,-1,-1,-1,-1,-1,547476,3105331,84973969730,0.063832504
corona,laghos,1,4000000,48777326484,14034661614,6000000,2236166145,-1,-1,-1,-1,-1,-1,547476,3105331,85217495202,0.08687712
corona,laghos,1,32026000000,7843470,14916537597,6000000,719904890,-1,-1,-1,-1,-1,-1,544436,3108398,90763462527,0.0625
corona,laghos,1,31738000000,52019155467,14954957800,16000000,643290211,-1,-1,-1,-1,-1,-1,541348,3108398,91986580487,0.081557678
corona,laghos,1,8000000,6511584,16605432939,10000000,699043627,-1,-1,-1,-1,-1,-1,539840,3112845,98749738340,0.055555556
corona,laghos,1,8000000,56145803314,16211091168,10000000,723866502,-1,-1,-1,-1,-1,-1,541360,3112845,88088188596,0.064453692
corona,laghos,1,4000000,11497683,18360623220,8000000,501085,-1,-1,-1,-1,-1,-1,539828,3119370,1.11558E+11,0.084714736
corona,laghos,1,6000000,63451277742,18217056187,8000000,858141603,-1,-1,-1,-1,-1,-1,539816,3119370,1.11715E+11,0.050849181
corona,laghos,1,10000000,69185525074,19829929629,8000000,683709,-1,-1,-1,-1,-1,-1,544448,3124130,1.21096E+11,0.062441403
corona,laghos,1,4000000,11484614,19756272683,32000000,1148696879,-1,-1,-1,-1,-1,-1,538292,3124130,1.21264E+11,0.063428571
corona,laghos,1,21754000000,36632266284,9761703326,2000000,1478883191,-1,-1,-1,-1,-1,-1,538308,3077567,63468079518,0.470525944
corona,laghos,1,21788000000,36289509158,9734006858,10000000,422878306,-1,-1,-1,-1,-1,-1,539840,3077567,63401522586,0.264737028
corona,laghos,1,25338000000,42070564604,11297561979,91880000000,487726735,-1,-1,-1,-1,-1,-1,538296,3080253,72671265588,0.179384615
corona,laghos,1,25270000000,1,11336748102,2000000,526364938,-1,-1,-1,-1,-1,-1,538296,3080253,73524591560,0.205076923
corona,laghos,1,2000000,45965150412,12218278265,4000000,1940490487,-1,-1,-1,-1,-1,-1,539840,3081776,77767918750,0.166571429
corona,laghos,1,27210000000,45354466915,12160455726,4000000,1870032967,-1,-1,-1,-1,-1,-1,545980,3081776,79898453205,0.1800072
corona,laghos,1,29708000000,49575563845,13221991895,6000000,1939293031,-1,-1,-1,-1,-1,-1,544436,3083581,86098777556,0.177733333
corona,laghos,1,4000000,49283710339,13188263216,8000000,2059774343,-1,-1,-1,-1,-1,-1,547500,3083581,86207038630,0.2
corona,laghos,1,2000000,55672614867,14855157376,10000000,2222894661,-1,-1,-1,-1,-1,-1,539828,3086263,98072891733,0.1800072
corona,laghos,1,4000000,55783324304,14816390249,4000000,614472517,-1,-1,-1,-1,-1,-1,539421,3086263,97252345674,0.199927997
corona,laghos,1,2000000,8423756,16134363823,10000000,294110,-1,-1,-1,-1,-1,-1,539828,3088583,1.06069E+11,0.181758673
corona,laghos,1,36520000000,60898628568,16285838544,8000000,686619649,-1,-1,-1,-1,-1,-1,545944,3088583,1.04744E+11,0.185111111
corona,laghos,1,4000000,4490283,31668204057,16000000,1223559418,-1,-1,-1,-1,-1,-1,547093,3099790,2.24873E+11,0.101833333
corona,laghos,1,78558000000,1.37542E+11,31445583026,10000000,1240281481,-1,-1,-1,-1,-1,-1,547476,3099792,12276734249,0.101833333
corona,laghos,1,3622000000,5779711224,1776946273,13452000000,273920697,-1,-1,-1,-1,-1,-1,542521,3064540,8788332299,7.501875469
corona,laghos,1,3644000000,5753398374,1792730232,13534000000,73621005,-1,-1,-1,-1,-1,-1,541396,3064540,9453805426,11.12753188
corona,laghos,1,2000000,6753792010,2033367684,15560000000,274377902,-1,-1,-1,-1,-1,-1,539840,3065152,10996559610,9.777333333
corona,laghos,1,4158000000,6728824695,2039898286,15426000000,301394340,-1,-1,-1,-1,-1,-1,543658,3065152,11222196911,11.444
corona,laghos,1,4736000000,7523192221,2281287974,17528000000,352517149,-1,-1,-1,-1,-1,-1,544424,3065760,12758445560,10.10384154
corona,laghos,1,4734000000,7572890134,2285629802,2000000,332214436,-1,-1,-1,-1,-1,-1,547464,3065760,12602858508,9.75
corona,laghos,1,5252000000,8510993284,2534766686,19428000000,382733968,-1,-1,-1,-1,-1,-1,541360,3066433,14250763924,11.00163666
corona,laghos,1,5254000000,8390242143,2526534746,19426000000,108126096,-1,-1,-1,-1,-1,-1,541360,3066433,14086693848,11.63829787
corona,laghos,1,5858000000,3860207,2781950454,21616000000,428839191,-1,-1,-1,-1,-1,-1,542880,3067041,15885187414,11.91107474
corona,laghos,1,2000000,9383766483,2794358712,2000000,302920309,-1,-1,-1,-1,-1,-1,547476,3067041,15474300013,12.333
corona,laghos,1,6410000000,10279165111,3040762661,23644000000,466252034,-1,-1,-1,-1,-1,-1,547488,3067714,17361792416,11.23407202
corona,laghos,1,6406000000,10202619248,3048199514,23620000000,461955566,-1,-1,-1,-1,-1,-1,547093,3067714,17271544061,11.38781163
corona,laghos,1,3674000000,6006469507,1722212739,13494000000,240750404,-1,-1,-1,-1,-1,-1,547464,3062651,10013752395,16.444
corona,laghos,1,3702000000,5989140750,1711408319,13594000000,242660140,-1,-1,-1,-1,-1,-1,544412,3062651,10039110192,18.11066667
corona,laghos,1,4248000000,6884251497,1971790356,2000000,81303860,-1,-1,-1,-1,-1,-1,544424,3062958,11575060608,16.20648259
corona,laghos,1,4216000000,6903868404,1968925327,15472000000,316670262,-1,-1,-1,-1,-1,-1,547500,3062958,11703667276,18.88718954
corona,laghos,1,4754000000,7830856783,2212259851,17428000000,276041722,-1,-1,-1,-1,-1,-1,545944,3063261,13229831165,14.16539216
corona,laghos,1,4808000000,7856245989,2214013136,4000000,316441294,-1,-1,-1,-1,-1,-1,539816,3063261,13194089874,17.0052727
corona,laghos,1,4000000,8718831361,2453695320,19454000000,103539220,-1,-1,-1,-1,-1,-1,542521,3063568,15060899256,15.45596526
corona,laghos,1,5352000000,8723875614,2449717971,4000000,367351433,-1,-1,-1,-1,-1,-1,539840,3063568,14818023911,17.0052727
corona,laghos,1,5934000000,3375523,2733655661,21662000000,385677745,-1,-1,-1,-1,-1,-1,547452,3063871,16284389697,14.16539216
corona,laghos,1,5828000000,9700944645,2685706347,21324000000,427019203,-1,-1,-1,-1,-1,-1,539421,3063871,16438488818,14.16539216
corona,laghos,1,6426000000,10582847489,2943439394,23448000000,122245583,-1,-1,-1,-1,-1,-1,538308,3064239,18485122552,13.07977115
corona,laghos,1,6426000000,10700191814,2954416432,23462000000,452501670,-1,-1,-1,-1,-1,-1,538332,3064239,18171887691,13.07977115
corona,laghos,1,10870000000,18934002521,4452908123,38654000000,611,-1,-1,-1,-1,-1,-1,539840,3064554,26726148977,9.443594771
corona,laghos,1,10900000000,19122401045,4474246563,38778000000,589254376,-1,-1,-1,-1,-1,-1,541372,3064554,29576377785,8.948447351
corona,laghos,1,12640000000,22000984228,5143363481,2000000,574480071,-1,-1,-1,-1,-1,-1,538308,3065166,35439075978,8.500085303
corona,laghos,1,2000000,21993676441,5140748821,2000000,671285823,-1,-1,-1,-1,-1,-1,545561,3065166,35295269920,8.500085303
corona,laghos,1,2000000,24838670224,5806140417,50944000000,720704610,-1,-1,-1,-1,-1,-1,539828,3065774,39642464812,7.391282106
corona,laghos,1,14302000000,24971046294,5819479757,4000000,723187097,-1,-1,-1,-1,-1,-1,538296,3065774,35189650628,7.727982628
corona,laghos,1,16038000000,28083569057,6515885215,2000000,889118649,-1,-1,-1,-1,-1,-1,541348,3066447,44948994276,7.082696078
corona,laghos,1,16062000000,27894708174,6497597032,56968000000,895000533,-1,-1,-1,-1,-1,-1,544424,3066447,44987874904,6.800476312
corona,laghos,1,17696000000,30810149788,7172197317,62822000000,875148538,-1,-1,-1,-1,-1,-1,541360,3067055,48776078648,6.295729847
corona,laghos,1,17826000000,30775782009,7171873157,63210000000,893289145,-1,-1,-1,-1,-1,-1,547452,3067055,50378843401,6.295729847
corona,laghos,1,19586000000,33826730937,7858840828,69394000000,987324736,-1,-1,-1,-1,-1,-1,538308,3067728,54902594597,5.666156863
corona,laghos,1,17736000000,34422945171,7930607168,2000000,289247635,-1,-1,-1,-1,-1,-1,544448,3067728,55661925711,5.312354081
