"machine","app","exec","args","ranks","spack_env","exec_path","events","path","duration","PAPI_BR_INS","perf::L1-DCACHE-STORES","perf::LLC-STORE-MISSES","perf::L1-DCACHE-LOADS","perf::L1-DCACHE-LOAD-MISSES","perf::LLC-STORES","PAPI_BR_PRC (proxy)","PAPI_L2_TCM","IO Bytes Written","IO Bytes Read","REALTIME (sec)","perf::DTLB-LOAD-MISSES","perf::DTLB-LOADS","perf::DTLB-STORE-MISSES","perf::DTLB-STORES","PAPI_VEC_SP (proxy)","PAPI_SP_OPS (proxy)","PAPI_TOT_INS","PAPI_VEC_DP (proxy)","PAPI_REF_CYC","PAPI_DP_OPS (proxy)","PAPI_BR_UCN (proxy)","PAPI_BR_CN","PAPI_BR_TKN"
"ec2-c6i.metal","miniFE.x","miniFE.x","-nx 100 -ny 100 -nz 50","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e REALTIME -e IO -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/532af6f4a5dae1b57d9165a816ec82a2', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/37b7f4faea5f732f40d51b78d8cb2d12', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/b73eea148e0fcba01f8e744fe5e73065', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/cab8f2a32fce7595c72603a9b1a27712', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/b2db7041aba0f3b2c4034c22d582f2a6', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/3c3b1bf7e7b72f71ac98381bdddd6ec3', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/f718d468dcfbdd6b0fdd1d18cb9b9976', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/d5fb5340bd7849c6c05d4545f834a99c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/268083b1ca182ea18cc3ae1e01c74afa', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/2952c47c6528f92b45598c80b7d130c6', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/4109535eeb0c0d5287e9f906f6f4b2a0']",0.0333,5572000000.0,794859737.0,189763.0,12260146653.0,717136875.0,1000487.0,5026183729.0,704000000.0,1058.0,11576.0,4.258464,225527.0,12266929848.0,541359.0,798479471.0,13.0,13.0,31738000000.0,8013040374.0,12074000000.0,9703290107.0,538462624.0,5038000000.0,3448000000.0
"ec2-c6i.metal","miniFE.x","miniFE.x","-nx 100 -ny 100 -nz 50","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e REALTIME -e IO","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/8a5c5a4fb5e787969cc3ca9c105f60c8', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/ba90e523ade72181e43b3580b45c2bcb', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/1a9958da91b80b6464383a2ef72619fb', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/361baca0e0801af9fd2cbfb7a98fdaa4', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/8de8dd567a1eedb46fa0bd4071c0850c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/de3a56d32cc24d1990333db405c2b7ac', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/a64d3a6b73ddb266e0a89e00e2e2aa9c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/63b81175e57da8c174a343c5f80f6758', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/375e1d4def2e252b1f42ad775f049cf9', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/9e3f7dce21696b1583f9991a0e9d378b', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/5792d92cd928d081d6d710778d5d3e66']",0.05,220000000.0,59039046.0,45967.0,911786067.0,21753721.0,117417.0,303984598.0,18000000.0,2625.0,11576.0,0.27534600000000004,9873.0,905404487.0,21711.0,217699593.0,52.0,108.0,1488000000.0,258431600.0,710000000.0,317497287.0,72971745.0,296000000.0,198000000.0
"ec2-c6i.metal","miniFE.x","miniFE.x","-nx 100 -ny 50 -nz 50","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e REALTIME -e IO -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/96bd6c912ca7b00913894df8ba3132e9', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/b2cf13235e6475a4b0d1478dd676a30b', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/bee3a26266c3cffcbfdd938c8b1b87ee', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/b7afcef4406de7a384d69a02689acd12', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/60730253c0e1c0387dc32494996c570f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/a9612adba18c9e87e4650abab25f4333', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/091dbeef6903e16a4fc172fe31729150', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/fc413c9543250003b253efbd87f4f813', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/d98dbb1f16420b53000bdec888e9e776', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/1b9da7f7be1be9442a588359b9475953', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/75887d451e9fb5bb1fd91b2bbd96290c']",0.05,2770000000.0,400022111.0,181231.0,6094721882.0,359168731.0,627637.0,2493069080.0,352000000.0,1077.0,11576.0,2.0915569999999994,75280.0,6089475025.0,243777.0,401891804.0,13.0,13.0,15818000000.0,4018287246.0,5866000000.0,4866512371.0,269252917.0,2498000000.0,1720000000.0
"ec2-c6i.metal","miniFE.x","miniFE.x","-nx 100 -ny 50 -nz 50","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e REALTIME -e IO -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/53e57a07dd98ee6abe1ed8ac639119e3', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/b622c948ac8977e3bc4eaa5f9b1df911', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/1e19ce7addf63fd3668e736a09fbd98f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/db0fbc7c8dd3199193a8a93bca57c39a', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/a6b40fdc0b29680c667c4ef9c2db92d8', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/6ba88af9ada112eae393b6956212879e', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/e36baf46941aa4c03f46ef4a1538f3f2', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/8b8340799d6e83f230d14ee71b3d09d4', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/28d044afc08486d79ebb9ffb7ab97731', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/d03a90c563844f9d56d72d450921e9a3', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/d8e8582faf1af5ea007e63acb1a7735b']",0.0333,110000000.0,29087643.0,24807.0,241441433.0,11152213.0,88450.0,145418075.0,8000000.0,2630.0,11576.0,0.170131,7721.0,429306233.0,9255.0,105051109.0,52.0,108.0,1244000000.0,134626609.0,374000000.0,166069766.0,42317050.0,178000000.0,124000000.0
"ec2-c6i.metal","miniFE.x","miniFE.x","-nx 100 -ny 75 -nz 50","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e REALTIME -e IO -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/6d828ec64904ead3f16a36eb2ba6465f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/92d5a5ea3430a5d34402b1c00e6fb3e1', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/08eb03c86451667496c4b27adb301580', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/5d72a5f67c371ee97c9cc2bf2cb4ae46', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/3a0d34a0b25bbde1ec1bb2388f8f69aa', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/c64b1001d72b5003957eb90dd225d39c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/8c64fd6d9cd45802b125f3c116bc50e4', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/988bef461517f6296c9e82370d6a1070', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/c9c1c04daebed5e19f95ea6d0938fab4', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/b1b9f880935b68a07cd942fc717aa0a7', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/b09fc702d74eb374eae9a0b29114cab6']",0.05,4180000000.0,592605220.0,223625.0,9189912953.0,533964015.0,815822.0,3764905492.0,528000000.0,1058.0,11576.0,3.177538999999998,158315.0,9189862406.0,382905.0,598825947.0,13.0,13.0,23804000000.0,6015662085.0,8988000000.0,7284901320.0,404396789.0,3776000000.0,2588000000.0
"ec2-c6i.metal","miniFE.x","miniFE.x","-nx 100 -ny 75 -nz 50","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e REALTIME -e IO -e PAPI_BR_PRC -e PAPI_L2_TCM -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/ccd8e249c20cdfce14ad7a0f6ddfea7a', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/703dd2db6342da1481a3a47384b8c790', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/2f6de011c9b87d8e580a19a384cc91dd', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/17447a03b8f75c0be213cd0cdb30afd4', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/15f559cfcdc3cc0efd909849a12e9e18', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/83446397427d5bd25c8fd5826b34bc18', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/a2183e7b3bb36d07e1022b5931996063', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/e2361368b4774c72bbe6e71c71bdbcee', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/430e991d7f7ca4462e2d35674c4def6a', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/3ca801b0061a451b649aca0ccdc08ed2', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/93963d33ca1201c23861662452ba6ea4']",0.0,292000000.0,142307150.0,38185.0,705568010.0,15921363.0,95461.0,254740043.0,14000000.0,2606.0,11576.0,0.23046800000000003,9542.0,667504555.0,22071.0,163388171.0,52.0,108.0,1362000000.0,196529122.0,546000000.0,241783544.0,59572705.0,246000000.0,168000000.0
"ec2-c6i.metal","miniFE.x","miniFE.x","-nx 125 -ny 100 -nz 50","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e REALTIME -e IO -e PAPI_BR_PRC -e PAPI_L2_TCM -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/b9ae596fd5e7af836a76b9e9680a8c53', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/0472b6fefd793263c9bd41aea5c3a161', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/7b35b9ce2c8c92ea6f11b3f2c1c11cf9', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/24deb536d13ee279ac3c089c0c426f9f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/79a6a720afcb35af02cab0f1f394e66d', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/2b5e6f28c9ed5d8f5c40bc5852075a3f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/960e68bf11f1bf5e93dc6af35e554c26', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/d3189f74e9500a62c3fe7bc1836f29d3', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/b97daa6638e0c7aa371ac1603647a174', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/e9d41cef58e41f9876acd370283f5a71', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/faf73db7804d6fcedc6cf881cea6d217']",0.0333,6992000000.0,990621183.0,273405.0,15368638045.0,913844169.0,1124305.0,6307381255.0,878000000.0,1045.0,11576.0,5.355107000000002,229625.0,15371032119.0,665062.0,997102953.0,13.0,13.0,39746000000.0,10008792025.0,15204000000.0,12119082332.0,672666007.0,6322000000.0,4318000000.0
"ec2-c6i.metal","miniFE.x","miniFE.x","-nx 125 -ny 100 -nz 50","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e REALTIME -e IO -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/e4bcc5469e002dc39bc1763e82c1baa3', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/1e6388dc139dc4294349bada83a55a0c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/ea1cffc3baa69bf8c61f09c8ffb9ec42', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/0906f931d431d14593e02033624095cc', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/2482e16afb128fadf0febc932b8a196e', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/f48431d13fd9c2fe98263a65a7e02c2a', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/cf327a0818ccc97cea9e53f7e274d89a', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/9843ad0802de49ede9265ce809617940', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/9193eecccc241be726c16c2923be13fc', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/e527bf2c218153574f20449823509dfe', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/dde4290eef9ab192d6a083e817341ddb']",0.0333,440000000.0,203095213.0,49277.0,957504720.0,27468784.0,144049.0,343682845.0,22000000.0,2380.0,11576.0,0.34541099999999997,18655.0,617299319.0,23163.0,85884328.0,52.0,108.0,2348000000.0,325494192.0,882000000.0,399681770.0,88119689.0,356000000.0,234000000.0
"ec2-c6i.metal","miniFE.x","miniFE.x","-nx 125 -ny 125 -nz 50","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e REALTIME -e IO -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/c99ee0d2bdc36aef0ab6af7478170a87', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/d4c88f4e8593837cb269196c41f2390b', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/3f9938439e0ed3da9c3b526c4fbf15ca', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/0d45b3251b1a11f677f5c781045451ef', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/6d33c68faebe15b782541d2a3be15948', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/42113d39be63efdffb9db19ba7c3a57c', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/9493af8f974c341d2c35d44f8b549c11', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/a7b8d54c0b759758b34cc8fef601c60f', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/e83990225896f91a3e07f543dc231550', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/2e8d8e317f2e860fcab3a040b6a34aad', '/home/ec2-user/aws_data_collection/data/ec2-c6i.metal/miniFE.x/fb5845ba01be07e0ee9865ac9dc023b0']",0.0333,8792000000.0,1238500206.0,430460.0,19294509354.0,1126544083.0,1961377.0,7936980733.0,1098000000.0,1067.0,11576.0,6.7109860000000126,312872.0,19295473068.0,780196.0,1245401909.0,13.0,13.0,49834000000.0,12503645677.0,19152000000.0,15139578648.0,847505291.0,7946000000.0,5420000000.0
