"machine","app","exec","args","ranks","spack_env","exec_path","events","path","duration","PAPI_BR_INS","perf::L1-DCACHE-STORES","PAPI_VEC_SP (proxy)","PAPI_SP_OPS (proxy)","PAPI_TOT_INS","PAPI_BR_TKN (proxy)","PAPI_BR_UCN (proxy)","PAPI_BR_CN","PAPI_L2_TCM","clx::RESOURCE_STALLS","PAPI_BR_PRC (proxy)","perf::L1-DCACHE-LOADS","perf::L1-DCACHE-LOAD-MISSES","perf::LLC-STORE-MISSES","perf::LLC-STORES","clx::HW_INTERRUPTS","perf::DTLB-LOAD-MISSES","perf::DTLB-LOADS","perf::DTLB-STORE-MISSES","perf::DTLB-STORES","IO Bytes Read","IO Bytes Written","REALTIME (sec)","perf::ITLB-LOAD-MISSES","perf::ITLB-LOADS","perf::LLC-LOAD-MISSES","perf::LLC-LOADS","PAPI_REF_CYC","PAPI_VEC_DP (proxy)","PAPI_DP_OPS (proxy)"
"ec2-c5.metal","miniFE.x","miniFE.x","-nx 125 -ny 50 -nz 50","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e REALTIME -e IO -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/fb20642af3e4e57c6f33a10635ae0297', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/c519610786c1c741de60cd8e4f7db9bc', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/bc0b1e04c8e7e9f94f6c18b2d6995ace', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/b7217c385d8aad9e02440535ea254146', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/405be06d5a3d78f78b3b88a76dcab425', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/e80031d836deba80b7dff48c62e4a02e', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/be83b055bab802b8bfbc7ba1c485063b', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/b95eb251476c6cd6d5521e38b45ef0c9', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/3a352621d77e2aa4b2feee1e6362cdb4']",0.05,3462000000.0,500615471.0,13.0,13.0,19776000000.0,2150254949.0,336368175.0,3126000000.0,442000000.0,4806008891.0,3120431130.0,7629536805.0,486982937.0,66522.0,306129.0,2.0,116582.0,7631035740.0,237549.0,500049358.0,11576.0,1053.0,2.907587,9.0,1.0,249.0,2.0,8480000000.0,5019087592.0,6078094974.0
"ec2-c5.metal","miniFE.x","miniFE.x","-nx 125 -ny 50 -nz 50","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e REALTIME -e IO -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/ff96c4b21460d3e73bb6fb9a3e4b0131', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/02321fb111689d682429f2b38dec6342', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/a13d3ede81d57f8bb948bbd71549df50', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/d0f434d7681179a96dad0591afd56fff', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/eb295e51835e8cc7623d29b9e2e7ae13', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/4c44a36ac701645aeed4b14aff6d3051', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/6faaf1b8e02b60573a8569c087cd6f93', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/5ecf34732703e29861a0424f998cc5a8', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/60f2a3b7d0bd636d70a0e05a3ec117d6']",0.0166,284000000.0,144433879.0,52.0,108.0,1462000000.0,149103335.0,51409653.0,216000000.0,12000000.0,1.0,202879064.0,302772254.0,14770954.0,39743.0,67229.0,"",6432.0,525001568.0,8618.0,117362849.0,11576.0,2581.0,0.23079699999999997,11484.0,6970.0,228849.0,1.0,550000000.0,169552502.0,209044111.0
"ec2-c5.metal","miniFE.x","miniFE.x","-nx 125 -ny 75 -nz 50","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e REALTIME -e IO -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/f7746926b440cc85ec07f36e223409f1', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/629a2ae560ba905d30552f2b46fd38ae', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/447dc2dfef27e0d5972ffd62b5cf798b', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/e8d0b58db3a3ddf6fba58201870d1e00', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/bdce4224609562079dc8039c6f9447f1', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/b2147523cd7134e1cef83109b21f51fe', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/ed4475a683d6f4dd3d07bf44463b7300', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/d3279cf21b52ee9a18246246b77c3cd5', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/2e01ea8bb2806e9446f2bce63ec2320d']",0.0666,5236000000.0,746781343.0,13.0,13.0,29810000000.0,3243243410.0,501489163.0,4740000000.0,660000000.0,6576649460.0,4729694989.0,11528493780.0,729061927.0,171158.0,515914.0,338.0,253700.0,11525339994.0,380042.0,747802379.0,11576.0,1050.0,4.2844060000000015,60159.0,5781.0,8731839.0,58413933.0,12884000000.0,7513943296.0,9098593342.0
"ec2-c5.metal","miniFE.x","miniFE.x","-nx 125 -ny 75 -nz 50","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e REALTIME -e IO -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/9f03cd2502ede3f19118bd11a8ff9c81', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/a4a4c77245369a660f1984342cd094f6', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/34d43ff321077f754ae541b119a0027c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/b8d8b948720f22bd0353c4a37fb42e45', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/9a4f22a5de18f8cb3d8021e850e81c80', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/8ff199559c03026834adac2c70e115a8', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/735630765e6324a0a26aa56856471f49', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/d669682a5e5d071ceee5daa5ad0c17d9', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/2b40a11095f54c7985bbc0bb46da9192']",0.0166,402000000.0,204618121.0,52.0,108.0,1942000000.0,215516966.0,73973470.0,312000000.0,18000000.0,270340209.0,309528494.0,722977504.0,20895901.0,46862.0,77752.0,5.0,18714.0,883582927.0,14795.0,208631526.0,11576.0,2611.0,0.30624299999999993,68.0,2.0,1.0,2.0,848000000.0,247522740.0,304363535.0
"ec2-c5.metal","miniFE.x","miniFE.x","-nx 150 -ny 100 -nz 50","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e REALTIME -e IO -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/04abd7f31d967450f80f524f72f08841', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/6659e3d366996b44c0e3b72bb0f8c9b9', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/f4d17444a18570df163a636e6b5b7c18', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/2c94d4bebd80c647f15581d90c562a7e', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/297b6bc2c8a796eba20a7f7fee5e7032', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/4334a264860a07667a0ad3cebbc3da8c', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/a9b3664a7b2161becc7243bb99ba377f', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/4f96531c1f5d65ce43ee17ebee9c8f64', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/2f1bec867668210b979bffb5371fb931']",0.1166,8386000000.0,1188005077.0,13.0,13.0,47644000000.0,5165649568.0,812043602.0,7572000000.0,1054000000.0,12283019518.0,7567495252.0,18426936181.0,1168761577.0,167877.0,582838.0,5.0,427642.0,18423712361.0,591845.0,1196759062.0,11576.0,1048.0,6.941071000000007,57907.0,13510.0,15594999.0,93834096.0,20846000000.0,12005856821.0,14536966871.0
"ec2-c5.metal","miniFE.x","miniFE.x","-nx 150 -ny 100 -nz 50","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e REALTIME -e IO -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/a3e75e1e1c808fc1fbd206bc0ea66461', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/12aa74d849a0cc8fae3a888eb9a55d05', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/b63fa487746573fe0860ef60389b98c4', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/78053cded7690db14a3c6d06a7b69111', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/2e191c5b5724fe24cc733be3d9df4311', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/f88604d4b6183396f220dee9f3d5e4a5', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/4db0d7e276b56ed2c64556db08dbc0a5', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/955c7825385b3f88949dfbc41c67ba34', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/0764edb24b62841837044ebb24ca761e']",0.0166,506000000.0,228234879.0,52.0,108.0,2720000000.0,196623101.0,45429252.0,292000000.0,28000000.0,499975381.0,345784160.0,1154026334.0,34174413.0,99141.0,171104.0,"",35420.0,975364040.0,29602.0,170776233.0,11576.0,2363.0,0.45101100000000005,22459.0,8140.0,656028.0,1333394.0,1288000000.0,387438312.0,475609769.0
"ec2-c5.metal","miniFE.x","miniFE.x","-nx 150 -ny 125 -nz 50","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e REALTIME -e IO -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/a8c881e3ec2fcbc0d013dcabca248edc', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/4420a7c1be85a623fde1c0eaad5a8fdb', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/13beb3575e5ac5a5f186c7b8cf4f1570', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/1bbbb0ea63af070430996fa093f98c9f', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/14d400cc3d175bd5669ce5e5a448c5d3', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/2d27ae2a589800fcc8a01372b42b37e2', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/adff31dd9788ac2bf3afecedccef055d', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/787fe9f09a95cccc0925c2a0778b7486', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/90dce497bdf06ee746a4614a8d8cf422']",0.15,10526000000.0,1482042451.0,13.0,13.0,59712000000.0,6478201559.0,1016246037.0,9512000000.0,1318000000.0,15617682106.0,9506112868.0,23110599521.0,1469246412.0,311588.0,1275093.0,369.0,412812.0,23118394978.0,720387.0,1493389136.0,11576.0,1045.0,8.689571000000008,44723.0,5538.0,21786969.0,107422775.0,26214000000.0,14998515095.0,18160088327.0
"ec2-c5.metal","miniFE.x","miniFE.x","-nx 150 -ny 125 -nz 50","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e REALTIME -e IO -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/512a7b48b668727df6f89e689f94e338', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/c6b03b541a6de8f265b5a19c61fd6e64', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/d7e94885ff4dfbc2174eaa73ee74ece1', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/7996e2802878bf30756bf84486955a1a', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/3ad5ab9f721ed9c3744e843314863e3a', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/b78755d8a527cac8770a30514ed1dd92', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/2dc41b543484b39340d2bb11b054a76b', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/4080a7e5275b76457a0aa14d8f30c24f', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/154f2ddd3eedd87c04a6625321837deb']",0.0166,678000000.0,315624052.0,52.0,108.0,4216000000.0,392873081.0,96628603.0,546000000.0,36000000.0,698429187.0,463290165.0,1330454532.0,42899902.0,117230.0,166192.0,"",37086.0,1330801703.0,38401.0,292553446.0,11576.0,2507.0,0.5461399999999998,38180.0,16865.0,921120.0,1217247.0,1724000000.0,495718387.0,607946948.0
"ec2-c5.metal","miniFE.x","miniFE.x","-nx 150 -ny 150 -nz 50","1","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e REALTIME -e IO -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/b6ae9c3f3664925ff3f3a793a16aff0d', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/7929526cf884b2f9c821841f03dd571e', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/98e755be45ae900fa484e5aae112b4f4', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/d930cbabc9a38fed6e5a00903bdb78f4', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/9a82d004501b9e7cf6b68df402e863d9', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/4393f0314314d12e5859baea2d1968aa', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/daa0dabfecc6f62e129734c9f92ff322', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/764c9db5035af8062ced9101f4003937', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/27ffb58d6291c5524b9a4d05a2a4a907']",0.1833,12724000000.0,1767652831.0,13.0,13.0,71952000000.0,7814046148.0,1220729166.0,11502000000.0,1580000000.0,18009312465.0,11494156118.0,27868009565.0,1764228402.0,435512.0,785295.0,5.0,647872.0,27871825796.0,881207.0,1790578097.0,11576.0,1044.0,10.746609,53775.0,4987.0,29962377.0,122716367.0,31932000000.0,17991176147.0,21783211358.0
"ec2-c5.metal","miniFE.x","miniFE.x","-nx 150 -ny 150 -nz 50","32","ice4hpc","/home/ec2-user/spack/var/spack/environments/ice4hpc/.spack-env/view/bin/miniFE.x","-e perf::ITLB-LOADS -e perf::ITLB-LOAD-MISSES -e perf::LLC-LOADS -e perf::LLC-LOAD-MISSES -e perf::L1-DCACHE-STORES -e perf::PERF_COUNT_SW_CONTEXT_SWITCHES -e perf::CONTEXT-SWITCHES -e PAPI_BR_INS -e PAPI_BR_PRC -e PAPI_L2_TCM -e clx::RESOURCE_STALLS -e clx::HW_INTERRUPTS -e PAPI_BR_TKN -e PAPI_BR_CN -e PAPI_BR_UCN -e PAPI_DP_OPS -e PAPI_VEC_DP -e PAPI_REF_CYC -e perf::LLC-STORES -e perf::LLC-STORE-MISSES -e perf::L1-DCACHE-LOADS -e perf::L1-DCACHE-LOAD-MISSES -e PAPI_SP_OPS -e PAPI_VEC_SP -e PAPI_TOT_INS -e perf::DTLB-LOADS -e perf::DTLB-LOAD-MISSES -e perf::DTLB-STORES -e perf::DTLB-STORE-MISSES -e REALTIME -e IO","['/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/d279a1fcd9f22c55e9013a5b9cf93423', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/7f6bc2655d620e46466574a1a18d89f3', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/9bce538236cfa2a3d727a1f5eaf037a5', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/5bb02cfbe1fb39e475164d29dd597a3a', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/208ea1c31e4217d421038d4668de367a', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/de8a72363812e15246911acab5a713b0', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/ee6e5ce3004078cc01993b269e71daeb', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/503cfc4bb024a6ddaeea6f3d4170f1f6', '/home/ec2-user/aws_data_collection/data/ec2-c5.metal/miniFE.x/0473b91d2e9195d30c88317eba994c1f']",0.0166,818000000.0,386768291.0,52.0,108.0,3854000000.0,376521192.0,149625224.0,590000000.0,44000000.0,860722889.0,572345608.0,1141011793.0,52575199.0,84270.0,131930.0,5.0,50393.0,1628410021.0,40093.0,359562703.0,11576.0,1987.0,0.6264580000000001,32945.0,15101.0,1183139.0,1668742.0,1808000000.0,588531838.0,721377512.0
