machine,app,ranks,BR_INS,LD_INS,SR_INS,TOT_INS,L1_LDM,L1_STM,L2_LDM,L2_STM,FP_SINGLE,FP_DOUBLE,ARITH,IO Bytes Read,IO Bytes Written,MEM_WCY,rp
corona,sw4lite,1,4054000000,4.53255E+11,5127407555,1.07264E+12,2033474367,-1,-1,-1,-1,-1,-1,295550,207718,1.51464E+11,0.026167813
corona,sw4lite,1,7062000000,7.93075E+11,8964663918,1.8753E+12,4400047206,-1,-1,-1,-1,-1,-1,295426,207722,2.64735E+11,0.018181818
corona,sw4lite,1,98172000000,5.99539E+11,59569348243,1.63781E+12,2052552328,-1,-1,-1,-1,-1,-1,295672,207668,2.69481E+11,0.021201713
corona,sw4lite,1,98078000000,6.29682E+11,59626245223,1.58197E+12,2137919033,-1,-1,-1,-1,-1,-1,295674,207668,2.70653E+11,0.017850255
corona,sw4lite,1,50118000000,6.31545E+11,32199279986,1.46213E+12,2687686689,-1,-1,-1,-1,-1,-1,294320,207622,2.36509E+11,0.844444444
corona,sw4lite,1,2.62602E+11,1.43454E+13,2.0907E+11,3.44235E+13,64043090548,-1,-1,-1,-1,-1,-1,294310,207661,4.9894E+12,0.505976712
corona,sw4lite,1,94704000000,1.52827E+13,2.19222E+11,3.53333E+13,50283241593,-1,-1,-1,-1,-1,-1,295236,208231,5.06719E+12,0.516165338
